pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	15858850.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	34078900.0				False		0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	2518283.0				False		0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	2132219.0	704.573486328125		2131514.5	True	0.03331470116972923	0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	33290614.0				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	24918064.0	1312.37255859375		24916752.0	True	0.0004282382724341005	0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	11444694.0	1323.087890625		11443371.0	True	0.0016223739366978407	0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	1737927.0	1129.2156982421875		1736797.75	True	0.002893812023103237	0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	36323656.0				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	46814012.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	26459700.0				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	19628044.0	1202.28759765625		19626842.0	True	0.001229862100444734	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	413866.9375				False		0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	1038523.25				False		0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	26141456.0				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	3135055.5	1164.8472900390625		3133890.75	True	0.002548493444919586	0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	29015842.0	625.950927734375		29015216.0	True	0.029293058440089226	0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	8677501.0				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	3210790.5				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	36853272.0				False		0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	578753.375				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	4046507.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	75090352.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	7681131.0				False		0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	1105176.75				False		0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	9847184.0				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	87626856.0	8106.5		87618752.0	True	0.12373724579811096	0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	8820033.0				False		0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	22461748.0				False		0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	1155515.625				False		0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	705285.8125	692.4943237304688		704593.3125	True	0.01035255379974842	0.01	100	50000
2049-10-01	FGA	north	InferFullRank	50000		500	50000	13031452.0				False		0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	44788388.0				False		0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	52001096.0	751.6144409179688		52000344.0	True	0.019870026037096977	0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	8972534.0				False		0.01	100	50000
2051-10-01	FGA	north	InferFullRank	50000		500	50000	351565.75	689.9791259765625		350875.78125	True	0.048231206834316254	0.01	100	50000
2052-04-01	FGA	north	InferFullRank	50000		500	50000	1273539.625				False		0.01	100	50000
2052-10-01	FGA	north	InferFullRank	50000		500	50000	3212410.5				False		0.01	100	50000
2054-04-01	FGA	north	InferFullRank	50000		500	50000	16438713.0				False		0.01	100	50000
2054-10-01	FGA	north	InferFullRank	50000		500	50000	486109.5625				False		0.01	100	50000
2026-10-01	FGA	south	InferFullRank	50000		500	50000	533746.25				False		0.01	100	50000
2027-04-01	FGA	south	InferFullRank	50000		500	50000	17314826.0				False		0.01	100	50000
2030-10-01	FGA	south	InferFullRank	50000		500	50000	1130891.5				False		0.01	100	50000
2031-04-01	FGA	south	InferFullRank	50000		500	50000	1821236.625	582.2349243164062		1820654.375	True	0.09542566537857056	0.01	100	50000
2031-10-01	FGA	south	InferFullRank	50000		500	50000	23370998.0				False		0.01	100	50000
2032-10-01	FGA	south	InferFullRank	50000		500	50000	41979584.0				False		0.01	100	50000
2033-04-01	FGA	south	InferFullRank	50000		500	50000	50853348.0				False		0.01	100	50000
2033-10-01	FGA	south	InferFullRank	50000		500	50000	3030038.5				False		0.01	100	50000
2034-04-01	FGA	south	InferFullRank	50000		500	50000	18416136.0	1126.9456787109375		18415010.0	True	0.004360052291303873	0.01	100	50000
2039-04-01	FGA	south	InferFullRank	50000		500	50000	8282044.5				False		0.01	100	50000
2039-10-01	FGA	south	InferFullRank	50000		500	50000	1779112.875				False		0.01	100	50000
2040-04-01	FGA	south	InferFullRank	50000		500	50000	5546554.5				False		0.01	100	50000
2041-10-01	FGA	south	InferFullRank	50000		500	50000	61504.58203125	1275.028076171875		60229.5546875	True	0.004715850576758385	0.01	100	50000
2042-04-01	FGA	south	InferFullRank	50000		500	50000	586896.9375				False		0.01	100	50000
2042-10-01	FGA	south	InferFullRank	50000		500	50000	83722112.0				False		0.01	100	50000
2043-04-01	FGA	south	InferFullRank	50000		500	50000	880020.0				False		0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	7802477.0				False		0.01	100	50000
2044-04-01	FGA	south	InferFullRank	50000		500	50000	43005840.0	671.8203125		43005168.0	True	0.036150943487882614	0.01	100	50000
2044-10-01	FGA	south	InferFullRank	50000		500	50000	25033920.0				False		0.01	100	50000
2045-04-01	FGA	south	InferFullRank	50000		500	50000	256574.8125				False		0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	65431008.0				False		0.01	100	50000
2046-04-01	FGA	south	InferFullRank	50000		500	50000	93274.265625				False		0.01	100	50000
2046-10-01	FGA	south	InferFullRank	50000		500	50000	2413015.25				False		0.01	100	50000
2047-04-01	FGA	south	InferFullRank	50000		500	50000	217326976.0				False		0.01	100	50000
2049-10-01	FGA	south	InferFullRank	50000		500	50000	16951428.0				False		0.01	100	50000
2050-04-01	FGA	south	InferFullRank	50000		500	50000	24417480.0	1363.6580810546875		24416116.0	True	0.005498426500707865	0.01	100	50000
2050-10-01	FGA	south	InferFullRank	50000		500	50000	35938624.0				False		0.01	100	50000
2051-04-01	FGA	south	InferFullRank	50000		500	50000	31783540.0	688.4697265625		31782852.0	True	0.029247313737869263	0.01	100	50000
2051-10-01	FGA	south	InferFullRank	50000		500	50000	5860426.5				False		0.01	100	50000
2052-04-01	FGA	south	InferFullRank	50000		500	50000	728315.25	1015.5040283203125		727299.75	True	0.022112825885415077	0.01	100	50000
2052-10-01	FGA	south	InferFullRank	50000		500	50000	50580332.0				False		0.01	100	50000
2053-04-01	FGA	south	InferFullRank	50000		500	50000	451227.65625				False		0.01	100	50000
2053-10-01	FGA	south	InferFullRank	50000		500	50000	3077678.5				False		0.01	100	50000
2054-04-01	FGA	south	InferFullRank	50000		500	50000	66159600.0				False		0.01	100	50000
2054-10-01	FGA	south	InferFullRank	50000		500	50000	10827850.0				False		0.01	100	50000
