pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-04-01	FGA	north	-0.2787390956902792	0.2929634614183457	0.08649307003339786	0.29409704186441227	-444.60218642369375	3238	7442763	3.3236093567244676	3.121106640354151	0.8131228309118496	0.8434420982601583
2025-10-01	FGA	north	0.1804951657092978	0.42483526234411967	0.18105705576296297	0.42550799729612954	-818.6096986174099	3261	7495092	3.3749072747589826	3.176245401050371	0.7460729636387557	0.6009467717925352
2028-04-01	FGA	north	0.9953929489746549	0.004383733469258936	3.316533188883533e-05	0.005758934961330552	0.7463697390191191	313	826041	4.079924102990595	4.043514403932877	0.8159848205981189	0.7093337714044738
2028-10-01	FGA	north	-0.4767681666412391	0.03368223350081257	0.0027827234136999623	0.052751525226290494	-6.0979536550392455	837	1985712	5.053313575295091	5.053594282334353	0.8864778552456951	0.8865270982959056
2029-04-01	FGA	north	0.05998787287835736	0.15272125382803992	0.02418841698625992	0.15552625818896282	-35.677229902298585	2934	6917536	4.853295267071496	4.849448538116935	0.8473049347612841	0.8466333596259317
2029-10-01	FGA	north	-0.42565742525965583	0.08165823838893849	0.007914976083169082	0.08896615133391508	-7.126051410852993	2757	6507780	4.5807292079058115	4.585292431597271	0.8340953640888925	0.8005160804815921
2030-04-01	FGA	north	0.7878806256169792	0.18618138779528176	0.03526201197247571	0.18778182013303552	-34.85911427691598	1035	2238023	4.444492513000207	4.540449951917806	0.819070339158969	0.7926873265672912
2030-10-01	FGA	north	-0.016600498985084925	0.03577702084602938	0.003894464354508983	0.06240564361104677	-8.334148458119738	1017	2359917	4.939823168472611	4.963397743751131	0.8752567397841129	0.8665270027967997
2031-04-01	FGA	north	-0.47413997164462407	0.08037188229102042	0.011641124985622807	0.10789404518147795	-21.55888739058806	2301	5758593	4.812445739810635	4.885818032657449	0.8442235998909868	0.8529828707319282
2031-10-01	FGA	north	0.4440815289433133	0.21544536730741107	0.04723942405965073	0.21734632285744043	-48.24350974107543	2209	5317738	4.578530640038685	4.590848111113254	0.8545937838946032	0.8053498217871383
2032-04-01	FGA	north	-0.980707303836429	0.11464716070060833	0.021856976116329144	0.14784105017324906	-12.516708955545198	638	1412616	4.104087750020345	4.1249737017099095	0.8448134634813594	0.7236237738963511
2032-10-01	FGA	north	0.39727030486103443	0.027848418858278472	0.0010528005228480544	0.03244688772206133	-0.5836997882374364	1020	2240822	4.826028139641131	4.857417960116257	0.9068194935360683	0.852112854497522
2033-04-01	FGA	north	0.01691054541894591	0.18880410038498668	0.038233369334293346	0.1955335504057893	-24.429809501966247	5635	13643612	4.639547924253257	4.612342407357084	0.8138929896036528	0.8091204600723616
2033-10-01	FGA	north	-0.04843999851486645	0.1405379338273168	0.028894954709300636	0.16998516026200827	-16.47978030721374	4975	12213336	4.1506076697615395	4.155476801449942	0.7967453355368364	0.7289747821076931
2035-04-01	FGA	north	-0.9424766361989927	0.09881138325986452	0.009888706063701317	0.09944197334979489	-156.39047646645503	377	887764	3.9918987284348275	4.089568405734099	0.8217197087511453	0.7174127975986566
