pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	74216656.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	12245920.0				False		0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	873919.875	528.8746337890625		873391.0	True	0.12019363790750504	0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	151290.0	1221.05322265625		150068.953125	True	0.0029090759344398975	0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	131374736.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	95195056.0				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	40650712.0				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	32847344.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	96162120.0				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	91708928.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	24748208.0				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	29324194.0				False		0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	256862464.0				False		0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	191340448.0				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	432196.46875				False		0.01	100	50000
2035-10-01	FGA	north	InferFullRank	50000		500	50000	577601.0				False		0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	38045352.0	938.9991455078125		38044412.0	True	0.024110764265060425	0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	221250400.0	1477.25439453125		221248928.0	True	0.004038332495838404	0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	56759200.0	1227.259765625		56757972.0	True	0.0022931837011128664	0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	47843240.0				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	4754983.0				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	58538952.0	644.7503662109375		58538308.0	True	0.01696709543466568	0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	60859752.0	1338.9132080078125		60858412.0	True	0.0016279421979561448	0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	10680834.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	425783.375	1445.7537841796875		424337.625	True	0.002634380478411913	0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	71615744.0	1651.6138916015625		71614096.0	True	0.00553964264690876	0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	12394616.0				False		0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	193570016.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	135105184.0				False		0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	12371242.0	1219.6484375		12370022.0	True	0.00509196100756526	0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	16411948.0				False		0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	191142.75	1206.0152587890625		189936.734375	True	0.0010110745206475258	0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	4169332.75	584.5404663085938		4168748.25	True	0.0495426170527935	0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	9137619.0	508.61834716796875		9137110.0	True	0.04736393690109253	0.01	100	50000
2048-04-01	FGA	north	InferFullRank	50000		500	50000	256794112.0	2428.11572265625		256791680.0	True	0.006433524657040834	0.01	100	50000
2048-10-01	FGA	north	InferFullRank	50000		500	50000	2224049.75	1197.658447265625		2222852.0	True	0.0005888565792702138	0.01	100	50000
2052-04-01	FGA	north	InferFullRank	50000		500	50000	61567776.0	596.337890625		61567180.0	True	0.016049519181251526	0.01	100	50000
2052-10-01	FGA	north	InferFullRank	50000		500	50000	56875792.0				False		0.01	100	50000
2053-04-01	FGA	north	InferFullRank	50000		500	50000	7213122.5				False		0.01	100	50000
2053-10-01	FGA	north	InferFullRank	50000		500	50000	40609120.0	1369.930908203125		40607752.0	True	0.0011520710540935397	0.01	100	50000
