pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2025-04-01	FGA	north	-0.6987997467750149	0.23982003222696213	0.07181892875224087	0.26799053854985416	-249.05337749719607	870	1643222	3.461171767964001	3.4901468670361515	0.8859146892555627	0.9431708480281417
2025-10-01	FGA	north	0.045146347718932694	0.17474062098153986	0.038735941167691655	0.19681448414100944	-63.799305778895544	1798	3608540	4.716393020506348	4.737806782120152	0.8803261296280331	0.8963947464985977
2026-04-01	FGA	north	-0.23597937283973422	0.1219820484860947	0.023464469387955017	0.153181165251982	-13.066556676815093	4558	9254462	4.60980773157419	4.6384868103962305	0.8086758144119877	0.8137068436378161
2026-10-01	FGA	north	0.8691114723304058	0.2078326096074227	0.04377533049607329	0.20922554933868207	-27.267953744423707	4270	8609769	4.33311279334584	4.354072007620955	0.7758535160775617	0.7638133587773144
2027-04-01	FGA	north	-0.7704437339071444	0.05994282974248655	0.0036324626189943245	0.06026991470870292	-149.81032280950825	656	1352458	3.1279421852909888	3.16486002534243	0.6050266076235828	0.5551957711736819
2029-04-01	FGA	north	0.3459816477487533	0.16032955669375312	0.030293764217390988	0.17405103911609085	-30.364582591824924	3221	6600793	3.876209738350041	3.9215021009610367	0.7235038941309089	0.6846292877263924
2029-10-01	FGA	north	0.9242316017609623	0.00963487397855879	0.00023742174998924982	0.015408496032684365	0.8390661885384709	3767	7636487	4.296668275368239	4.339036386061779	0.7735348898182676	0.7575238553819383
2030-04-01	FGA	north	0.8422403568155898	0.07197450963276295	0.007197296697621259	0.08483688288487065	-5.245201531261094	1134	2238991	4.155977090440103	4.310527849028453	0.7482060691467532	0.7525467372010086
2030-10-01	FGA	north	0.9934699211469331	0.001797890158221216	4.985531625917799e-06	0.002232830406886694	0.9834650501412018	1112	2278195	5.1580461197907415	5.170239777251206	0.9093193491019175	0.9026381944833554
2031-04-01	FGA	north	0.30717731350782207	0.10326825710899792	0.015081622389849501	0.12280725707322634	-26.57417915796964	4274	8892623	4.917842311240149	4.970004075148514	0.8627128001353291	0.867680358792189
2031-10-01	FGA	north	0.9946550049132201	0.002420090213567288	1.7536841975158244e-05	0.004187701275778663	0.9860055068435551	3941	8080059	4.593579186659163	4.626490864957956	0.8364351897411735	0.8116024541465812
2032-04-01	FGA	north	-0.6011723658964251	0.07187069610126469	0.009609894748766331	0.09803007063532257	-5.011777174590397	5020	10196714	4.410884036757406	4.419127903134361	0.8031686134695221	0.7752257933841346
2032-10-01	FGA	north	0.9834317308056568	0.006760708720794062	7.181852454931838e-05	0.008474581084001637	0.9602308956633077	4787	9763348	4.271449398407671	4.268634760570689	0.7733142911022653	0.7488255242812543
2034-04-01	FGA	north	0.9757371113658951	0.360208544354307	0.1304903962305468	0.36123454462516014	-52.24512273178633	5932	12254940	3.6521059876002764	3.691233007880516	0.7517744493573036	0.6475347851032487
2034-10-01	FGA	north	0.9989630728370358	0.003104711761869348	1.496435178426469e-05	0.0038683784437752067	0.9958007581568635	6273	12810042	3.8988702612906017	3.8894783043684398	0.7277335353776999	0.6823119788444661
2035-04-01	FGA	north	-0.8166387359182117	0.3431607724134034	0.11777983652523356	0.3431906708015729	-16808.3592260297	350	583638	2.7613041966025107	2.7077458510021026	0.6500356203969351	0.47500648807581736
2038-04-01	FGA	north	0.6487141855780962	0.013749814143286068	0.00035160877792852227	0.018751234037484632	0.4090562523234449	2163	4723078	3.3023929366383578	3.330424259346967	0.6546659238946136	0.5814368907120131
2038-10-01	FGA	north	0.991647106758045	0.0033652577153026083	3.177345728248325e-05	0.005636794947705944	0.9829076526553492	3997	8137461	4.232036493205636	4.24733159468679	0.75775557896032	0.7450884150515743
2039-04-01	FGA	north	-0.9661033769146398	0.2787980331319127	0.07810839433079593	0.2794787904847091	-1032.7232787336184	1862	3468785	3.2927897974365536	3.3304047386425286	0.6229970134884776	0.5842364630300082
2041-04-01	FGA	north	0.3809252810507698	0.08228932750573116	0.010404520610007734	0.10200255197791737	-65.01341851242094	1168	2160474	4.002075326384808	4.04740240384142	0.7421809609128063	0.7100158240356366
2041-10-01	FGA	north	0.9952622328888822	0.002630238514919827	1.1822578854162106e-05	0.003438397716111693	0.9813515720841558	1935	3792911	4.737681323005681	4.740769008536071	0.8394404753950306	0.8316497047497996
2042-04-01	FGA	north	0.01300769988723018	0.16711663741044028	0.034006793372556104	0.18440930934352556	-47.06239878211692	2670	5369438	4.751534689761093	4.755480460407288	0.8335382750632022	0.8342304621296908
2042-10-01	FGA	north	0.9977333399398344	0.0014115641379546435	3.845527144189005e-06	0.001961001566595245	0.995299888570688	2735	5433777	4.6416683838143245	4.65884506769825	0.8266978192433699	0.8172781922194406
2043-04-01	FGA	north	0.9703606538001271	0.004244923458177057	2.8356135472925657e-05	0.005325047931514388	0.8693154129159966	1035	2127977	4.110398645782425	4.21403707651743	0.7359760509138014	0.7392477220847838
2044-04-01	FGA	north	0.9932262899847	0.00344354323183625	1.9072778939355078e-05	0.00436723928121131	0.9786641361542814	3513	7444294	3.8326750809902475	3.9195518817907433	0.6938774492766253	0.6842888117742971
2044-10-01	FGA	north	0.8817695121546522	0.018068488019590503	0.0005291973260778424	0.02300428929738631	0.653793416812708	4220	8622353	4.203445308205371	4.245383649016656	0.7746480310535714	0.7447466965585369
2045-04-01	FGA	north	0.9670729980810389	0.009685643214486544	0.00010840938441953287	0.010411982732387375	-4.808817952877005	813	1394168	3.0127154715520037	3.1237433665024477	0.6201579369235242	0.5479828786824005
2049-04-01	FGA	north	-0.9071769246105764	0.02760847072434507	0.001311471336838555	0.03621424218230384	-4.139288876394518	1431	2804150	3.934600080645261	3.930360789910847	0.7552807952183725	0.6894837914701313
2049-10-01	FGA	north	0.9989001967338531	0.002886904427473449	1.1224129708674854e-05	0.0033502432312706573	0.9886581251174417	2139	4185651	4.645990950023869	4.63559055221758	0.8318750482969146	0.8131987673626765
2050-04-01	FGA	north	0.6814313784353766	0.07045617611451052	0.010959883441279185	0.10468946193996406	-8.617225633218988	3157	6331907	4.34586487260088	4.344687213781727	0.7781368043276427	0.7621670307213643
2050-10-01	FGA	north	0.9977728009329965	0.0023422701621330813	1.1548010032927612e-05	0.00339823631210774	0.9911878529462511	3742	7654807	4.409121253370449	4.429397225012464	0.7812249471130553	0.7732993605879678
2051-04-01	FGA	north	0.03037205570676936	0.247126013288977	0.06957782713611255	0.2637760928062142	-1055.095866567814	1353	2823862	3.4825184667536386	3.51921895109096	0.6378902988481598	0.6143973155715428
2054-04-01	FGA	north	0.4255872704243083	0.017865895907885215	0.0005675050953968327	0.023822365445035736	-0.1449971613666532	403	764911	3.7163775700684742	3.774038483701996	0.7650045510256018	0.6620609409641658
2054-10-01	FGA	north	0.9818858331939511	0.0036345068385256734	1.901636812074167e-05	0.004360776091562334	0.9602512281404973	928	1843858	4.905114637145777	4.899175174139267	0.8782717227756509	0.859438116422514
2025-10-01	FGA	south	0.9025798542491509	0.012427977111486665	0.00018379601568743384	0.01355713891967748	0.2984921628075341	1356	2778820	3.9406708080252963	3.9425428465084367	0.781198041783157	0.7459305239700603
2026-04-01	FGA	south	-0.3330355611280024	0.04754855789448483	0.004181141657016001	0.06466174802010846	-3.0956678260479187	2036	4093493	4.710941245050872	4.678800170737481	0.8304985894117644	0.8207788174388821
2026-10-01	FGA	south	0.04539305202832027	0.1589177158797265	0.02979894623347231	0.17262371283654024	-29.111864203397804	3261	6490701	4.728610471319033	4.720054448136	0.8295167925854373	0.828015851674545
2027-04-01	FGA	south	0.7883098522913136	0.27509652851703453	0.08227109166187144	0.28682937726437896	-72.45637214055091	2974	5968209	4.5043150247591175	4.519353760881153	0.8463690122168872	0.7928079208519215
2027-10-01	FGA	south	0.9855677403753048	0.0024350870054255015	7.952254693093372e-06	0.002819974236246383	0.7915489569575775	412	832072	3.0682318428340425	3.100255769191553	0.7222891240784799	0.5438625654307494
2028-10-01	FGA	south	0.4033947002524375	0.023908496958177664	0.0008787839463559405	0.029644290282547506	-0.3265923932920194	309	622559	3.4311013613759602	3.5189795329715166	0.7694032905530745	0.6173172083151248
2029-04-01	FGA	south	0.39281770229452234	0.18204743234162057	0.03463744954912855	0.18611139016494543	-50.302318946782066	1158	2418828	4.849888474410001	4.939362029983902	0.8780364035007742	0.8623307654436637
2029-10-01	FGA	south	0.586160794527627	0.0632843556115917	0.006107008742207152	0.07814735275239432	-9.705348603955546	3954	7998788	5.021806453110568	5.044632134853001	0.8767241956214497	0.8807091814332285
2030-04-01	FGA	south	0.5954829825906456	0.03149943047885061	0.001566816631685785	0.03958303464472861	-0.660187629963094	3533	7186601	4.687492443328252	4.704594948525036	0.8393059832940654	0.8213443231002061
