country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
south	FGA	2026-10-01	-361	0	2025-10-05	0.4285714285714286	0.18367346938775514		0	0	0.0	0.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-354	0	2025-10-12	0.4285714285714286	0.18367346938775514	0.0	0	0	1.0	1.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-347	0	2025-10-19	0.4285714285714286	0.18367346938775514		0	0	0.0	0.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-340	0	2025-10-26	0.5714285714285714	0.32653061224489793	0.0	0	0	2.0	1.0	0.42857142857142855	1.0
south	FGA	2026-10-01	-333	0	2025-11-02	0.4285714285714286	0.18367346938775514		0	0	0.0	0.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-326	0	2025-11-09	0.4285714285714286	0.18367346938775514	0.0	0	0	3.0	1.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-319	0	2025-11-16	0.2857142857142857	0.08163265306122448		0	0	0.0	0.0	0.7142857142857143	1.0
south	FGA	2026-10-01	-312	0	2025-11-23	0.4285714285714286	0.18367346938775514	0.0	0	0	2.0	1.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-305	0	2025-11-30	0.4285714285714286	0.18367346938775514	0.0	0	0	1.0	1.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-298	0	2025-12-07	0.5714285714285714	0.32653061224489793	0.0	0	0	1.0	1.0	0.42857142857142855	1.0
south	FGA	2026-10-01	-291	0	2025-12-14	0.4285714285714286	0.18367346938775514		0	0	0.0	0.0	0.5714285714285714	1.0
south	FGA	2026-10-01	-284	0	2025-12-21	0.5714285714285714	0.32653061224489793		0	0	0.0	0.0	0.42857142857142855	1.0
south	FGA	2026-10-01	-277	0	2025-12-28	0.7142857142857143	0.5102040816326531		0	0	0.0	0.0	0.2857142857142857	1.0
south	FGA	2026-10-01	-270	0	2026-01-04	0.8571428571428572	0.7346938775510206	0.0	0	0	2.0	1.0	0.14285714285714285	1.0
south	FGA	2026-10-01	-263	0	2026-01-11	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-10-01	-256	0	2026-01-18	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-10-01	-249	0	2026-01-25	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-10-01	-242	0	2026-02-01	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-235	0	2026-02-08	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-228	0	2026-02-15	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-221	0	2026-02-22	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-214	0	2026-03-01	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-207	0	2026-03-08	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-200	0	2026-03-15	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-193	0	2026-03-22	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-186	0	2026-03-29	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-179	0	2026-04-05	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-172	0	2026-04-12	1.0	1.0		0	0	0.0	0.0	0.0	1.0
south	FGA	2026-10-01	-165	0	2026-04-19	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-10-01	-158	0	2026-04-26	0.7142857142857143	0.5102040816326531		0	0	0.0	0.0	0.2857142857142857	1.0
south	FGA	2026-10-01	-151	0	2026-05-03	0.5714285714285714	0.32653061224489793		0	0	0.0	0.0	0.42857142857142855	1.0
