country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
south	FGA	2026-04-01	-360	0	2025-04-06	0.0	0.0	0.0	1	1	25.0	1.0	1.0	1.0
south	FGA	2026-04-01	-353	0	2025-04-13	0.0	0.0	0.0	1	1	24.0	1.0	1.0	1.0
south	FGA	2026-04-01	-346	0	2025-04-20	0.0	0.0	0.0	1	1	28.0	1.0	1.0	1.0
south	FGA	2026-04-01	-339	0	2025-04-27	0.0	0.0	0.0	1	1	31.0	1.0	1.0	1.0
south	FGA	2026-04-01	-332	0	2025-05-04	0.0	0.0	0.0	1	1	49.0	1.0	1.0	1.0
south	FGA	2026-04-01	-325	0	2025-05-11	0.0	0.0	0.0	1	1	81.0	1.0	1.0	1.0
south	FGA	2026-04-01	-318	0	2025-05-18	0.0	0.0	0.0	1	1	103.0	1.0	1.0	1.0
south	FGA	2026-04-01	-311	0	2025-05-25	0.0	0.0	0.0	1	1	132.0	1.0	1.0	1.0
south	FGA	2026-04-01	-304	0	2025-06-01	0.0	0.0	0.0	1	1	177.0	1.0	1.0	1.0
south	FGA	2026-04-01	-297	0	2025-06-08	0.0	0.0	0.0	1	1	189.0	1.0	1.0	1.0
south	FGA	2026-04-01	-290	0	2025-06-15	0.0	0.0	0.0	1	1	284.0	1.0	1.0	1.0
south	FGA	2026-04-01	-283	0	2025-06-22	0.0	0.0	0.0	1	1	348.0	1.0	1.0	1.0
south	FGA	2026-04-01	-276	0	2025-06-29	0.0	0.0	0.0	1	1	338.0	1.0	1.0	1.0
south	FGA	2026-04-01	-269	0	2025-07-06	0.0	0.0	0.0	1	1	400.0	1.0	1.0	1.0
south	FGA	2026-04-01	-262	0	2025-07-13	0.0	0.0	0.0	1	1	416.0	1.0	1.0	1.0
south	FGA	2026-04-01	-255	0	2025-07-20	0.0	0.0	0.0	1	1	382.0	1.0	1.0	1.0
south	FGA	2026-04-01	-248	0	2025-07-27	0.0	0.0	0.0	1	1	334.0	1.0	1.0	1.0
south	FGA	2026-04-01	-241	0	2025-08-03	0.0	0.0	0.0	1	1	253.0	1.0	1.0	1.0
south	FGA	2026-04-01	-234	0	2025-08-10	0.0	0.0	0.0	1	1	199.0	1.0	1.0	1.0
south	FGA	2026-04-01	-227	0	2025-08-17	0.0	0.0	0.0	1	1	140.0	1.0	1.0	1.0
south	FGA	2026-04-01	-220	0	2025-08-24	0.0	0.0	0.0	1	1	96.0	1.0	1.0	1.0
south	FGA	2026-04-01	-213	0	2025-08-31	0.0	0.0	0.0	1	1	86.0	1.0	1.0	1.0
south	FGA	2026-04-01	-206	0	2025-09-07	0.0	0.0	0.0	1	1	64.0	1.0	1.0	1.0
south	FGA	2026-04-01	-199	0	2025-09-14	0.0	0.0	0.0	1	1	37.0	1.0	1.0	1.0
south	FGA	2026-04-01	-192	0	2025-09-21	0.0	0.0	0.0	1	1	21.0	1.0	1.0	1.0
south	FGA	2026-04-01	-185	0	2025-09-28	0.0	0.0	0.0	1	1	14.0	1.0	1.0	1.0
south	FGA	2026-04-01	-178	0	2025-10-05	0.0	0.0	0.0	1	1	15.0	1.0	1.0	1.0
south	FGA	2026-04-01	-171	0	2025-10-12	0.1428571428571429	0.020408163265306135	0.0	0	0	10.0	1.0	0.8571428571428571	1.0
south	FGA	2026-04-01	-164	0	2025-10-19	0.1428571428571429	0.020408163265306135	0.0	0	0	4.0	1.0	0.8571428571428571	1.0
south	FGA	2026-04-01	-157	0	2025-10-26	0.2857142857142857	0.08163265306122448	0.0	0	0	7.0	1.0	0.7142857142857143	1.0
south	FGA	2026-04-01	-150	0	2025-11-02	0.2857142857142857	0.08163265306122448		0	0	0.0	0.0	0.7142857142857143	1.0
south	FGA	2026-04-01	-143	0	2025-11-09	0.2857142857142857	0.08163265306122448	0.0	0	0	3.0	1.0	0.7142857142857143	1.0
south	FGA	2026-04-01	-136	0	2025-11-16	0.4285714285714286	0.18367346938775514		0	0	0.0	0.0	0.5714285714285714	1.0
south	FGA	2026-04-01	-129	0	2025-11-23	0.5714285714285714	0.32653061224489793	0.0	0	0	1.0	1.0	0.42857142857142855	1.0
south	FGA	2026-04-01	-122	0	2025-11-30	0.4285714285714286	0.18367346938775514	0.0	0	0	1.0	1.0	0.5714285714285714	1.0
south	FGA	2026-04-01	-115	0	2025-12-07	0.5714285714285714	0.32653061224489793		0	0	0.0	0.0	0.42857142857142855	1.0
south	FGA	2026-04-01	-108	0	2025-12-14	0.5714285714285714	0.32653061224489793		0	0	0.0	0.0	0.42857142857142855	1.0
south	FGA	2026-04-01	-101	0	2025-12-21	0.7142857142857143	0.5102040816326531	0.0	0	0	1.0	1.0	0.2857142857142857	1.0
south	FGA	2026-04-01	-94	0	2025-12-28	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-87	0	2026-01-04	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-80	0	2026-01-11	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-73	0	2026-01-18	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-66	0	2026-01-25	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-59	0	2026-02-01	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-52	0	2026-02-08	0.8571428571428572	0.7346938775510206	0.0	0	0	1.0	1.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-45	0	2026-02-15	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-38	0	2026-02-22	0.8571428571428572	0.7346938775510206		0	0	0.0	0.0	0.14285714285714285	1.0
south	FGA	2026-04-01	-31	0	2026-03-01	0.7857142857142857	0.6173469387755102		0	0	0.0	0.0	0.21428571428571427	1.0
south	FGA	2026-04-01	-24	0	2026-03-08	0.7890745285714286	0.6226386116402223		0	0	0.0	0.0	0.07142857142857142	0.8605031
south	FGA	2026-04-01	-17	0	2026-03-15	0.5102978571428571	0.2604039030045918	-1.0588772847080965	0	1	1.0	0.0	0.14285714285714285	0.653155
south	FGA	2026-04-01	-10	0	2026-03-22	0.29682057714285714	0.08810245501541882	-0.7078092552207861	1	1	2.0	0.5	0.14285714285714285	0.43967772
south	FGA	2026-04-01	-3	0	2026-03-29	0.06825352142857141	0.0046585431874004565	-0.5669152161594255	1	1	2.0	0.0	0.17857142857142858	0.24682495
south	FGA	2026-04-01	4	0	2026-04-05	0.05705285857142857	0.00325502867117143	-1.5441015176965123	1	1	2.0	0.5	0.17857142857142858	0.12151857
south	FGA	2026-04-01	11	0	2026-04-12	0.12288523857142858	0.015100781858756919	-0.0572967422304087	1	1	1.0	0.0	0.17857142857142858	0.05568619
south	FGA	2026-04-01	18	0	2026-04-19	0.08306348414285714	0.006899542397950679	-2.413227397980107	1	1	4.0	0.25	0.10714285714285714	0.024079373
south	FGA	2026-04-01	25	0	2026-04-26	0.239549236	0.057383836468183694	-0.06303454028134375	0	1	6.0	0.0	0.25	0.010450764
south	FGA	2026-04-01	32	0	2026-05-03	0.17413604157142856	0.030323360974166297	-0.008890505022602897	0	1	2.0	0.0	0.17857142857142858	0.004435387
south	FGA	2026-04-01	39	0	2026-05-10	0.17669059027142858	0.031219564690465853	-0.0037652185946870672	0	0	2.0	0.0	0.17857142857142858	0.0018808383
south	FGA	2026-04-01	46	0	2026-05-17	0.14206316325714285	0.020181942354625625	-7.1384527897424155	0	0	1.0	1.0	0.14285714285714285	0.0007939796
south	FGA	2026-04-01	53	0	2026-05-24	0.14252521227714285	0.02031343613464463	-0.000995957043445433	0	0	3.0	0.0	0.14285714285714285	0.00033193058
south	FGA	2026-04-01	60	0	2026-05-31	0.14271663907714285	0.020368039069475458	-0.0008430819094846255	0	0	6.0	0.0	0.14285714285714285	0.00014050378
