date	country	variant	sequences
2052-10-06	south	4	1
2052-10-06	south	10	1
2052-10-06	south	24	1
2052-10-06	tropics	10	1
2052-10-13	south	4	1
2052-10-20	tropics	24	2
2052-10-27	south	4	1
2052-10-27	south	10	1
2052-10-27	tropics	4	1
2052-11-03	tropics	12	4
2052-11-10	tropics	4	7
2052-11-10	tropics	24	1
2052-11-17	south	10	1
2052-11-24	south	24	1
2052-11-24	tropics	4	1
2052-12-08	north	4	1
2052-12-08	tropics	4	1
2052-12-08	tropics	12	1
2052-12-15	tropics	4	1
2052-12-15	tropics	26	1
2052-12-22	tropics	4	1
2053-01-12	north	4	13
2053-01-12	south	4	9
2053-01-12	tropics	4	6
2053-01-19	tropics	4	1
2053-01-26	north	4	7
2053-01-26	north	12	1344
2053-01-26	south	4	2
2053-01-26	south	12	823
2053-01-26	tropics	4	15
2053-01-26	tropics	12	676
2053-02-02	north	4	12
2053-02-02	south	4	39
2053-02-02	tropics	4	16
2053-02-09	north	12	2
2053-02-09	south	12	3
2053-02-09	tropics	4	13
2053-02-09	tropics	12	3
2053-02-16	north	4	2
2053-02-16	tropics	4	1
2053-02-23	north	4	5
2053-02-23	south	4	1
2053-02-23	tropics	4	13
2053-03-02	north	12	6
2053-03-02	tropics	4	1
2053-03-02	tropics	12	6
2053-03-09	north	4	1
2053-03-09	tropics	4	1
2053-03-16	north	4	3
2053-03-16	tropics	4	6
2053-03-23	north	4	4
2053-03-23	north	12	1
2053-03-23	tropics	4	2
2053-03-23	tropics	12	2
2053-03-30	tropics	4	2
2053-04-06	north	4	4
2053-04-06	tropics	4	6
2053-04-06	tropics	26	2
2053-04-13	tropics	4	8
2053-04-20	north	4	1513
2053-04-20	south	4	784
2053-04-20	tropics	4	163
2053-04-27	north	4	1
2053-04-27	south	4	1
2053-04-27	tropics	4	9
2053-05-04	north	4	2
2053-05-04	tropics	4	3
2053-05-04	tropics	12	1
2053-05-11	north	4	1
2053-05-11	north	12	1
2053-05-11	tropics	4	5
2053-05-18	south	4	1
2053-05-18	tropics	4	2
2053-05-25	tropics	4	4
2053-06-01	tropics	4	2
2053-06-01	tropics	24	1
2053-06-08	north	4	326
2053-06-08	north	12	1
2053-06-08	south	4	21
2053-06-08	tropics	4	32
2053-06-08	tropics	12	1
2053-06-15	south	4	9
2053-06-15	tropics	4	4
2053-06-15	tropics	12	1
2053-06-22	south	4	9
2053-06-22	south	12	7
2053-06-22	south	26	8
2053-06-22	tropics	4	1
2053-06-22	tropics	12	1
2053-06-29	north	4	341
2053-06-29	south	4	208
2053-06-29	tropics	4	39
2053-07-06	tropics	4	1
2053-07-06	tropics	10	1
2053-07-13	south	4	1
2053-07-13	south	12	4
2053-07-13	tropics	4	1
2053-07-13	tropics	12	6
2053-07-20	north	4	2
2053-07-20	south	4	2
2053-07-20	tropics	4	26
2053-07-27	north	4	1
2053-07-27	south	4	7
2053-07-27	tropics	4	1
2053-08-03	north	12	6
2053-08-03	south	4	1
2053-08-03	south	12	10
2053-08-10	north	12	1
2053-08-10	south	4	2
2053-08-10	south	12	7
2053-08-17	north	4	4
2053-08-17	tropics	12	1
2053-08-24	north	12	20
2053-08-24	south	4	5
2053-08-24	south	12	14
2053-08-24	tropics	4	1
2053-08-31	south	4	1
2053-08-31	south	12	1
2053-09-07	south	4	3
2053-09-07	south	12	1
2053-09-07	south	26	1
2053-09-14	north	12	9
2053-09-14	south	4	1
2053-09-14	south	12	6
2053-09-21	north	4	7
2053-09-21	south	4	2
2053-09-21	south	12	4
2053-09-21	tropics	4	3
2053-09-28	north	12	5
2053-09-28	south	12	6
2053-09-28	south	26	1
