pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2027-04-01	FGA	north	0.9073574414131819	0.012340160764316483	0.0008595757782086419	0.029318522783534674	0.588183942036325	2001	4586882	3.452640908234256	3.4643875402323325	0.6844510612254388	0.6077404045177879
2027-10-01	FGA	north	0.9957117273206004	0.0034934930246148447	1.8888942909335896e-05	0.004346141151566053	0.9885753373658882	3483	7824778	4.36135947170403	4.33573208632815	0.7851813317176086	0.760596076918436
2028-04-01	FGA	north	0.9023761003596928	0.06470437735066303	0.006030215904382888	0.07765446480649318	-3.6356428589518783	2217	4847784	4.4031144987072395	4.356932937255267	0.7801606473752107	0.7643152375403169
2028-10-01	FGA	north	-0.44995832034815025	0.032734283205577204	0.002097175128950226	0.04579492470733221	-2.037584407978032	1752	3909507	4.826901584612422	4.787820093289751	0.8509414040052918	0.839903644284314
2029-04-01	FGA	north	-0.434533708621789	0.17733811941266142	0.04015527550247722	0.20038781275935225	-65.02028427231525	1690	3842992	4.963140594241566	4.95570503040908	0.8664821087533847	0.865183982515168
2029-10-01	FGA	north	0.7955298524154558	0.16521702759660906	0.028496942261459247	0.16881037367845392	-50.16885052352178	1032	2250000	4.879500888935414	4.88432605045703	0.8690566430693888	0.8527223953618086
2030-04-01	FGA	north	-0.4736012038648838	0.13880596009410742	0.0332377167880441	0.1823121410878719	-50.99701197650851	716	1422664	4.748506869627323	4.732202220175074	0.8596820145051904	0.8261640952791379
2030-10-01	FGA	north	0.8117986881011404	0.008159942242655755	0.00014169240441860894	0.011903461866978401	0.6492302597436425	552	1086043	4.979128140147047	5.017895112913022	0.8963990446643435	0.8760413404336772
2031-04-01	FGA	north	0.388055203355421	0.0826680748468898	0.01133578581877403	0.10646964740607545	-16.467609413115007	1607	3471621	4.710345963473542	4.763273918262431	0.8345970919683473	0.8315886989086461
2031-10-01	FGA	north	0.061273283513207	0.08828759839957774	0.016641236591720086	0.12900091701891148	-22.372134942583443	1800	3791898	4.699167195779758	4.7025202228105405	0.8459973044378399	0.8249399090819659
2032-04-01	FGA	north	0.8253285089091446	0.07027282757646831	0.005997774203512625	0.07744529813689548	-2.384592413059207	3810	8260564	4.026026412786037	3.9940624725689764	0.7374442421885219	0.7006586632007111
2032-10-01	FGA	north	0.933657694531203	0.19488766140472663	0.038739466057734054	0.19682343879155767	-14.293063142728283	4356	9325631	4.156297564120615	4.128392302062656	0.7659592283105979	0.724223482080593
2033-04-01	FGA	north	-0.00475113603628016	0.01148681856255621	0.00015595427701946236	0.01248816547854257	-5.52599958329256	1023	2010420	2.97350389256305	2.9606268393732362	0.666789884194185	0.519368151539491
2037-04-01	FGA	north	0.32517937271443165	0.059296315575362565	0.004514231885314427	0.0671880337955683	-16.007290967076237	1018	2396379	3.7390279406099105	3.8206868412303594	0.7349494349704133	0.6670286138814262
2037-10-01	FGA	north	0.9969643146271264	0.0024307985072378273	1.0848961086973367e-05	0.0032937761136685303	0.9878812319697597	1902	4133357	4.613791672982551	4.617459994012643	0.8306270358046501	0.8100182130367992
2038-04-01	FGA	north	-0.7182490711295836	0.20103789617384	0.05192706009336199	0.22787509757181013	-132.17678455632628	1164	2697464	4.445806940621752	4.515114638816265	0.800384521579666	0.7882642007046832
2038-10-01	FGA	north	0.6112454000700691	0.1338550018404389	0.020931754625608832	0.14467810693262761	-202.2847280315399	685	1540252	5.152842724953377	5.21755624788059	0.9226279897650196	0.9152901365268765
2039-04-01	FGA	north	0.9846385926672993	0.002926090333685389	1.7419380482969194e-05	0.004173653134002537	0.9673454116800152	3557	7671436	4.7564423637145286	4.800939736536996	0.8343992040785232	0.8422051585351346
2039-10-01	FGA	north	0.9947927780263154	0.0020720494381492437	9.79809682165563e-06	0.0031301911797293833	0.989167272110228	3481	7333388	4.558081420552248	4.5567536908515685	0.8507768877695053	0.7993688059449423
2040-04-01	FGA	north						391	676987	3.6081438605110976	3.7030304872749613	0.7216287721022195	0.6496043586761261
2041-04-01	FGA	north	0.9405577119176495	0.01228515860413843	0.0002417196929485027	0.015547337165846204	0.7987326380901374	5326	11511821	4.267018409288608	4.300125261963289	0.7640191691059037	0.7543497474902787
2041-10-01	FGA	north	-0.18601598547489623	0.12460535864756335	0.02380299729510952	0.1542822001888407	-2.0640514980440967	5324	11549693	4.238309662503055	4.291909504989667	0.8018897118894021	0.7529084978008073
2042-10-01	FGA	north	0.9019483822676824	0.1305732532313974	0.017090031574095686	0.13072884752072012	-120.13703626119053	390	818381	5.189785449645642	5.370250720945051	0.934323959563305	0.9420765741728225
2043-04-01	FGA	north	0.15969722530998517	0.08749831751991745	0.014714675981862404	0.12130406416053176	-7.31731844452041	7405	15841718	4.296814369864746	4.261979976949158	0.7537689340333789	0.7476581084413231
2043-10-01	FGA	north	0.9922100555097694	0.0059353468650275515	4.8989649801103816e-05	0.006999260661034408	0.97738308534846	7316	15735185	4.18649657145339	4.173741372167245	0.7763817007078213	0.7286660848863914
2044-04-01	FGA	north	0.3792428027028514	0.13562324066527934	0.024256324420233448	0.15574442018972445	-17.816940331508206	3139	7019695	4.144838025783833	4.218905974383337	0.7686561640964974	0.7365510760580322
2044-10-01	FGA	north	0.8718620759454282	0.021732802528722034	0.0006715561089130096	0.02591439964407838	0.5175346179895612	3820	8205719	4.503907423683217	4.512840009945288	0.806434675810563	0.7916652456798403
2045-04-01	FGA	north	-0.9945126419283181	0.26168138405606317	0.06866414595245443	0.26203844365370216	-1820.7238781331464	895	1706624	3.405954823899093	3.4713324089127013	0.6444078771799261	0.6089587085476099
2046-10-01	FGA	north	0.9907258005648921	0.06441084455007554	0.0042324150184542796	0.06505701359925983	-14.269385529654642	479	1030505	4.896278733223916	4.970234396741627	0.881483556023252	0.8719036850656172
2047-04-01	FGA	north	0.042329325608424714	0.12848384617355701	0.025351862636075796	0.15922268254264466	-13.410330690997363	5456	11763651	4.206541403479779	4.170624027023395	0.7379327931655644	0.7316319851170062
2047-10-01	FGA	north	0.9789129008638894	0.005656495688677851	0.00010010947441550884	0.010005472223513933	0.9553993916599897	5379	11778706	4.096827568364622	4.121408024516832	0.750412836819671	0.7229982647480427
2050-04-01	FGA	north	0.8249565573366343	0.010232305243077212	0.00022281698752476804	0.014927055554420907	0.5295886992234574	1647	3517929	3.7651140609548484	3.751113035406648	0.6982367256515503	0.6580392427393096
2050-10-01	FGA	north	0.713798747961882	0.18629972250492352	0.035434704982245116	0.18824108207892642	-28.717665991554405	2799	6176851	4.506190222993218	4.533752034900155	0.8112554040128866	0.7915179812401727
2051-04-01	FGA	north	-0.38171026317987433	0.20796808027435276	0.0590386797706217	0.2429787640322127	-51.79632292369901	1402	3203496	4.115823558107748	4.16252263091255	0.7369473935727042	0.7267074785573251
2051-10-01	FGA	north	0.996768770197053	0.0013069273783400412	2.705439350729598e-06	0.001644821981470821	0.992742688617743	840	1780189	5.149346011631751	5.1750512588506945	0.9033243514959838	0.9034781994446072
2052-04-01	FGA	north	-0.3415622621548903	0.13829473985242996	0.02347718831930047	0.15322267560416922	-38.21846124447977	3989	8759118	4.91417939810162	4.910060209445507	0.8579342951920178	0.8613476244332029
2052-10-01	FGA	north	0.32758961019540284	0.2132490460182731	0.046649653418583015	0.2159853083396716	-34.771747583361716	3600	7906661	4.5038639639204465	4.515537145685758	0.8462842570622461	0.7921383908886014
2027-10-01	FGA	south	0.10208787957796446	0.12058481536636545	0.02166394707957304	0.14718677617086748	-8.879118482954302	6125	13484122	4.254460909979657	4.244305334044236	0.7463390756401214	0.7445575330859386
2028-04-01	FGA	south	0.05531976017590979	0.1429933190664778	0.03336866413875488	0.1826709176052797	-13.269547212597635	6068	13318921	4.16935642711774	4.149348477064425	0.8195355046746725	0.7278997204127129
2030-04-01	FGA	south	-0.6723175210101859	0.18691210056698843	0.035549761266094417	0.18854644326025993	-240.55824972601562	405	814736	5.034499263304335	5.150298179426678	0.9063675814248212	0.8991567219345107
2030-10-01	FGA	south	0.10641124692124902	0.07488510621872847	0.010434487570372207	0.10214933954936864	-31.420417396004325	1472	3204447	4.450296031059868	4.522236429473594	0.7926137155109154	0.7895075473457237
