date	country	cases
2044-04-07	north	106799
2044-04-07	south	6586
2044-04-07	tropics	12486
2044-04-14	north	73440
2044-04-14	south	6750
2044-04-14	tropics	11551
2044-04-21	north	49615
2044-04-21	south	7366
2044-04-21	tropics	10823
2044-04-28	north	32612
2044-04-28	south	7731
2044-04-28	tropics	10253
2044-05-06	north	21066
2044-05-06	south	8582
2044-05-06	tropics	9881
2044-05-12	north	13486
2044-05-12	south	9895
2044-05-12	tropics	9413
2044-05-19	north	8720
2044-05-19	south	11273
2044-05-19	tropics	8975
2044-05-26	north	5373
2044-05-26	south	13745
2044-05-26	tropics	8663
2044-06-02	north	3306
2044-06-02	south	16368
2044-06-02	tropics	8398
2044-06-09	north	2113
2044-06-09	south	20054
2044-06-09	tropics	7751
2044-06-16	north	1324
2044-06-16	south	25049
2044-06-16	tropics	7210
2044-06-23	north	871
2044-06-23	south	31108
2044-06-23	tropics	6909
2044-06-30	north	564
2044-06-30	south	38521
2044-06-30	tropics	6882
2044-07-07	north	386
2044-07-07	south	48041
2044-07-07	tropics	6543
2044-07-14	north	265
2044-07-14	south	61312
2044-07-14	tropics	6687
2044-07-21	north	258
2044-07-21	south	75224
2044-07-21	tropics	6867
2044-07-29	north	195
2044-07-29	south	93433
2044-07-29	tropics	6837
2044-08-04	north	202
2044-08-04	south	113582
2044-08-04	tropics	6689
2044-08-11	north	233
2044-08-11	south	135298
2044-08-11	tropics	6710
2044-08-18	north	275
2044-08-18	south	160793
2044-08-18	tropics	7077
2044-08-25	north	419
2044-08-25	south	182895
2044-08-25	tropics	7322
2044-09-02	north	497
2044-09-02	south	204737
2044-09-02	tropics	7377
2044-09-09	north	584
2044-09-09	south	219848
2044-09-09	tropics	7769
2044-09-15	north	627
2044-09-15	south	227866
2044-09-15	tropics	7999
2044-09-22	north	662
2044-09-22	south	227798
2044-09-22	tropics	8557
2044-09-29	north	699
2044-09-29	south	218909
2044-09-29	tropics	8610
2044-10-06	north	720
2044-10-06	south	206182
2044-10-06	tropics	8969
2044-10-14	north	860
2044-10-14	south	188434
2044-10-14	tropics	9372
2044-10-21	north	871
2044-10-21	south	165968
2044-10-21	tropics	9864
2044-10-27	north	834
2044-10-27	south	142484
2044-10-27	tropics	10355
2044-11-03	north	955
2044-11-03	south	118560
2044-11-03	tropics	10546
2044-11-10	north	994
2044-11-10	south	96586
2044-11-10	tropics	10601
2044-11-18	north	970
2044-11-18	south	76041
2044-11-18	tropics	10516
2044-11-25	north	1028
2044-11-25	south	59029
2044-11-25	tropics	11045
2044-12-02	north	1009
2044-12-02	south	45148
2044-12-02	tropics	11183
2044-12-08	north	955
2044-12-08	south	33608
2044-12-08	tropics	11186
2044-12-15	north	938
2044-12-15	south	25670
2044-12-15	tropics	11345
2044-12-22	north	866
2044-12-22	south	19455
2044-12-22	tropics	11768
2044-12-29	north	826
2044-12-29	south	14550
2044-12-29	tropics	12131
2045-01-06	north	815
2045-01-06	south	11129
2045-01-06	tropics	12297
2045-01-13	north	866
2045-01-13	south	8336
2045-01-13	tropics	12562
2045-01-19	north	863
2045-01-19	south	6400
2045-01-19	tropics	12903
2045-01-26	north	785
2045-01-26	south	5035
2045-01-26	tropics	12917
2045-02-02	north	699
2045-02-02	south	3740
2045-02-02	tropics	13203
2045-02-10	north	714
2045-02-10	south	2998
2045-02-10	tropics	13247
2045-02-17	north	623
2045-02-17	south	2452
2045-02-17	tropics	13845
2045-02-24	north	594
2045-02-24	south	2152
2045-02-24	tropics	14031
2045-03-02	north	466
2045-03-02	south	1772
2045-03-02	tropics	14369
2045-03-09	north	472
2045-03-09	south	1496
2045-03-09	tropics	14582
2045-03-17	north	393
2045-03-17	south	1390
2045-03-17	tropics	15118
2045-03-24	north	333
2045-03-24	south	1361
2045-03-24	tropics	15558
2045-03-31	north	299
2045-03-31	south	1296
2045-03-31	tropics	16794
