pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2026-04-01	FGA	north	InferFullRank	50000		500	50000	1978395.0	1016.62158203125		1977378.375	True	0.0033597650472074747	0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	2346572.0	555.395751953125		2346016.5	True	0.015248938463628292	0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	33318516.0				False		0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	41936096.0	675.180908203125		41935420.0	True	0.015138479880988598	0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	8220864.0				False		0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	1314741.0				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	132709968.0	1813.5291748046875		132708152.0	True	0.04317441210150719	0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	119369472.0	1585.965087890625		119367888.0	True	0.0011949012987315655	0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	1258838.875				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	275433120.0				False		0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	145136.125	509.65179443359375		144626.46875	True	0.018842050805687904	0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	25471094.0	1260.69140625		25469834.0	True	0.0069396826438605785	0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	58252940.0				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	65505896.0				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	11304310.0				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	1529697.5				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	8178295.0				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	26541862.0	611.8525390625		26541250.0	True	0.11559653282165527	0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	82825424.0	1313.8251953125		82824112.0	True	0.01165052130818367	0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	26808204.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	73084152.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	10731780.0				False		0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	74994592.0				False		0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	10028013.0				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	69575176.0				False		0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	5470155.0				False		0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	1482304.75	1206.4530029296875		1481098.25	True	0.004613087512552738	0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	482152.8125	1411.81884765625		480741.0	True	0.0018582543125376105	0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	87898048.0				False		0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	177091.90625	580.5513916015625		176511.359375	True	0.07495589554309845	0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	45770480.0				False		0.01	100	50000
2047-10-01	FGA	north	InferFullRank	50000		500	50000	322336.0625	683.214599609375		321652.84375	True	0.006938256323337555	0.01	100	50000
2048-04-01	FGA	north	InferFullRank	50000		500	50000	13922346.0				False		0.01	100	50000
2048-10-01	FGA	north	InferFullRank	50000		500	50000	875768.5625				False		0.01	100	50000
2049-04-01	FGA	north	InferFullRank	50000		500	50000	19177314.0				False		0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	11515676.0	1199.3804931640625		11514477.0	True	0.003398164873942733	0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	3913296.25	660.3369140625		3912636.0	True	0.07353679835796356	0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	4581442.0				False		0.01	100	50000
2051-10-01	FGA	north	InferFullRank	50000		500	50000	5236573.0				False		0.01	100	50000
2054-04-01	FGA	north	InferFullRank	50000		500	50000	225579.96875	1359.00830078125		224220.953125	True	0.002731957007199526	0.01	100	50000
2054-10-01	FGA	north	InferFullRank	50000		500	50000	9667236.0				False		0.01	100	50000
2026-10-01	FGA	south	InferFullRank	50000		500	50000	2516285.0	520.9891357421875		2515764.0	True	0.04212488234043121	0.01	100	50000
2027-04-01	FGA	south	InferFullRank	50000		500	50000	350027.125	614.7957763671875		349412.34375	True	0.07073815912008286	0.01	100	50000
2027-10-01	FGA	south	InferFullRank	50000		500	50000	4312405.0				False		0.01	100	50000
2028-04-01	FGA	south	InferFullRank	50000		500	50000	1226077.25	696.8141479492188		1225380.375	True	0.04658444970846176	0.01	100	50000
2028-10-01	FGA	south	InferFullRank	50000		500	50000	11148233.0				False		0.01	100	50000
2029-04-01	FGA	south	InferFullRank	50000		500	50000	36550344.0				False		0.01	100	50000
2029-10-01	FGA	south	InferFullRank	50000		500	50000	88795624.0	1779.754638671875		88793848.0	True	0.009287402965128422	0.01	100	50000
2030-04-01	FGA	south	InferFullRank	50000		500	50000	95273936.0				False		0.01	100	50000
2030-10-01	FGA	south	InferFullRank	50000		500	50000	66282580.0	779.3480224609375		66281800.0	True	0.028212880715727806	0.01	100	50000
2031-04-01	FGA	south	InferFullRank	50000		500	50000	5072145.5				False		0.01	100	50000
2031-10-01	FGA	south	InferFullRank	50000		500	50000	486783.0	462.8859558105469		486320.125	True	0.013825205154716969	0.01	100	50000
2035-10-01	FGA	south	InferFullRank	50000		500	50000	1095127.5	493.50408935546875		1094634.0	True	0.003773319534957409	0.01	100	50000
2036-04-01	FGA	south	InferFullRank	50000		500	50000	582732.0	683.7863159179688		582048.1875	True	0.04214619845151901	0.01	100	50000
2036-10-01	FGA	south	InferFullRank	50000		500	50000	38706944.0				False		0.01	100	50000
2037-04-01	FGA	south	InferFullRank	50000		500	50000	894249.375				False		0.01	100	50000
2037-10-01	FGA	south	InferFullRank	50000		500	50000	4443838.0				False		0.01	100	50000
2038-04-01	FGA	south	InferFullRank	50000		500	50000	3726929.25	1446.1468505859375		3725483.0	True	0.0010553181637078524	0.01	100	50000
2038-10-01	FGA	south	InferFullRank	50000		500	50000	6042243.5				False		0.01	100	50000
2039-10-01	FGA	south	InferFullRank	50000		500	50000	87283.4375	446.4005126953125		86837.0390625	True	0.03419039398431778	0.01	100	50000
2040-04-01	FGA	south	InferFullRank	50000		500	50000	16294076.0	662.78271484375		16293413.0	True	0.21893317997455597	0.01	100	50000
2040-10-01	FGA	south	InferFullRank	50000		500	50000	4287135.5				False		0.01	100	50000
2041-04-01	FGA	south	InferFullRank	50000		500	50000	137677600.0	1325.6334228515625		137676272.0	True	0.0013024943182244897	0.01	100	50000
2042-10-01	FGA	south	InferFullRank	50000		500	50000	259583.28125	670.382568359375		258912.90625	True	0.038093216717243195	0.01	100	50000
2043-04-01	FGA	south	InferFullRank	50000		500	50000	2428070.0				False		0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	16505076.0				False		0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	178687.53125				False		0.01	100	50000
2046-04-01	FGA	south	InferFullRank	50000		500	50000	96581.1484375	1185.146728515625		95396.0	True	0.0002895526122301817	0.01	100	50000
2047-10-01	FGA	south	InferFullRank	50000		500	50000	10237260.0				False		0.01	100	50000
2048-04-01	FGA	south	InferFullRank	50000		500	50000	669255.6875	1823.0047607421875		667432.6875	True	0.028453761711716652	0.01	100	50000
2048-10-01	FGA	south	InferFullRank	50000		500	50000	3084244.0				False		0.01	100	50000
2049-04-01	FGA	south	InferFullRank	50000		500	50000	10868052.0				False		0.01	100	50000
2051-04-01	FGA	south	InferFullRank	50000		500	50000	16367047.0				False		0.01	100	50000
2051-10-01	FGA	south	InferFullRank	50000		500	50000	3266086.5				False		0.01	100	50000
2052-04-01	FGA	south	InferFullRank	50000		500	50000	1362873.125				False		0.01	100	50000
2052-10-01	FGA	south	InferFullRank	50000		500	50000	11207920.0				False		0.01	100	50000
2053-10-01	FGA	south	InferFullRank	50000		500	50000	1649950.5	1152.532470703125		1648798.0	True	0.0015017945552244782	0.01	100	50000
2054-04-01	FGA	south	InferFullRank	50000		500	50000	119600232.0	1284.04296875		119598944.0	True	0.007833965122699738	0.01	100	50000
2054-10-01	FGA	south	InferFullRank	50000		500	50000	32258188.0				False		0.01	100	50000
2025-10-01	FGA	tropics	InferFullRank	50000		500	50000	44238984.0	1089.349609375		44237896.0	True	0.0009164658840745687	0.01	100	50000
2026-04-01	FGA	tropics	InferFullRank	50000		500	50000	18074380.0				False		0.01	100	50000
2026-10-01	FGA	tropics	InferFullRank	50000		500	50000	3384747.5				False		0.01	100	50000
2027-10-01	FGA	tropics	InferFullRank	50000		500	50000	11507069.0	551.9694213867188		11506517.0	True	0.014990261755883694	0.01	100	50000
2028-04-01	FGA	tropics	InferFullRank	50000		500	50000	1084968.125				False		0.01	100	50000
2028-10-01	FGA	tropics	InferFullRank	50000		500	50000	4490074.0				False		0.01	100	50000
2029-04-01	FGA	tropics	InferFullRank	50000		500	50000	8607275.0				False		0.01	100	50000
2029-10-01	FGA	tropics	InferFullRank	50000		500	50000	52484072.0	1839.43505859375		52482232.0	True	0.014152086339890957	0.01	100	50000
2030-04-01	FGA	tropics	InferFullRank	50000		500	50000	38657920.0				False		0.01	100	50000
2030-10-01	FGA	tropics	InferFullRank	50000		500	50000	52051776.0				False		0.01	100	50000
2031-04-01	FGA	tropics	InferFullRank	50000		500	50000	61104640.0				False		0.01	100	50000
