date	country	cases
2039-04-06	north	0
2039-04-06	south	0
2039-04-06	tropics	4
2039-04-13	north	0
2039-04-13	south	0
2039-04-13	tropics	4
2039-04-20	north	0
2039-04-20	south	0
2039-04-20	tropics	4
2039-04-27	north	0
2039-04-27	south	0
2039-04-27	tropics	4
2039-05-04	north	0
2039-05-04	south	0
2039-05-04	tropics	5
2039-05-11	north	0
2039-05-11	south	0
2039-05-11	tropics	5
2039-05-18	north	0
2039-05-18	south	0
2039-05-18	tropics	5
2039-05-25	north	0
2039-05-25	south	0
2039-05-25	tropics	5
2039-06-01	north	0
2039-06-01	south	0
2039-06-01	tropics	6
2039-06-08	north	0
2039-06-08	south	0
2039-06-08	tropics	6
2039-06-15	north	0
2039-06-15	south	0
2039-06-15	tropics	7
2039-06-22	north	0
2039-06-22	south	0
2039-06-22	tropics	7
2039-06-29	north	0
2039-06-29	south	0
2039-06-29	tropics	8
2039-07-06	north	0
2039-07-06	south	0
2039-07-06	tropics	9
2039-07-13	north	0
2039-07-13	south	0
2039-07-13	tropics	10
2039-07-20	north	0
2039-07-20	south	0
2039-07-20	tropics	10
2039-07-27	north	0
2039-07-27	south	0
2039-07-27	tropics	10
2039-08-03	north	0
2039-08-03	south	0
2039-08-03	tropics	11
2039-08-10	north	0
2039-08-10	south	0
2039-08-10	tropics	11
2039-08-17	north	0
2039-08-17	south	0
2039-08-17	tropics	13
2039-08-24	north	0
2039-08-24	south	0
2039-08-24	tropics	14
2039-08-31	north	0
2039-08-31	south	0
2039-08-31	tropics	15
2039-09-07	north	0
2039-09-07	south	0
2039-09-07	tropics	17
2039-09-14	north	0
2039-09-14	south	0
2039-09-14	tropics	18
2039-09-21	north	0
2039-09-21	south	0
2039-09-21	tropics	19
2039-09-28	north	0
2039-09-28	south	0
2039-09-28	tropics	20
2039-10-05	north	0
2039-10-05	south	0
2039-10-05	tropics	21
2039-10-12	north	0
2039-10-12	south	0
2039-10-12	tropics	23
2039-10-19	north	0
2039-10-19	south	0
2039-10-19	tropics	24
2039-10-26	north	0
2039-10-26	south	0
2039-10-26	tropics	25
2039-11-02	north	0
2039-11-02	south	0
2039-11-02	tropics	27
2039-11-09	north	0
2039-11-09	south	0
2039-11-09	tropics	29
2039-11-16	north	0
2039-11-16	south	0
2039-11-16	tropics	30
2039-11-23	north	0
2039-11-23	south	0
2039-11-23	tropics	32
2039-11-30	north	0
2039-11-30	south	0
2039-11-30	tropics	34
2039-12-07	north	0
2039-12-07	south	0
2039-12-07	tropics	37
2039-12-14	north	0
2039-12-14	south	0
2039-12-14	tropics	38
2039-12-21	north	1
2039-12-21	south	0
2039-12-21	tropics	41
2039-12-28	north	1
2039-12-28	south	0
2039-12-28	tropics	45
2040-01-04	north	1
2040-01-04	south	0
2040-01-04	tropics	49
2040-01-11	north	2
2040-01-11	south	0
2040-01-11	tropics	52
2040-01-18	north	2
2040-01-18	south	0
2040-01-18	tropics	55
2040-01-25	north	2
2040-01-25	south	0
2040-01-25	tropics	60
2040-02-01	north	3
2040-02-01	south	0
2040-02-01	tropics	63
2040-02-08	north	3
2040-02-08	south	0
2040-02-08	tropics	67
2040-02-15	north	4
2040-02-15	south	0
2040-02-15	tropics	72
2040-02-22	north	4
2040-02-22	south	0
2040-02-22	tropics	77
2040-02-29	north	5
2040-02-29	south	0
2040-02-29	tropics	83
2040-03-07	north	6
2040-03-07	south	0
2040-03-07	tropics	88
2040-03-14	north	6
2040-03-14	south	0
2040-03-14	tropics	93
2040-03-21	north	6
2040-03-21	south	0
2040-03-21	tropics	97
2040-03-28	north	6
2040-03-28	south	0
2040-03-28	tropics	102
