date	country	variant	sequences
2030-04-07	north	2	22
2030-04-07	tropics	2	31
2030-04-07	tropics	20	1
2030-04-14	north	2	15
2030-04-14	tropics	2	23
2030-04-21	north	2	20
2030-04-21	south	2	1
2030-04-21	tropics	2	32
2030-04-21	tropics	20	1
2030-04-28	north	2	14
2030-04-28	tropics	2	37
2030-05-05	north	2	18
2030-05-05	south	2	1
2030-05-05	tropics	2	20
2030-05-12	north	2	11
2030-05-12	tropics	2	16
2030-05-19	north	2	15
2030-05-19	tropics	2	29
2030-05-26	north	2	13
2030-05-26	tropics	2	13
2030-05-26	tropics	20	1
2030-06-02	north	2	3
2030-06-02	south	2	1
2030-06-02	tropics	2	12
2030-06-02	tropics	20	1
2030-06-09	north	2	4
2030-06-09	north	5	1
2030-06-09	south	2	1
2030-06-09	tropics	2	5
2030-06-16	north	2	6
2030-06-16	south	2	2
2030-06-16	tropics	2	7
2030-06-23	tropics	2	10
2030-06-30	tropics	2	8
2030-07-07	south	2	1
2030-07-07	tropics	2	7
2030-07-14	north	2	1
2030-07-14	south	2	1
2030-07-14	tropics	2	1
2030-07-21	north	2	1
2030-07-21	tropics	2	3
2030-07-28	north	2	1
2030-07-28	tropics	2	6
2030-07-28	tropics	8	1
2030-08-04	tropics	2	4
2030-08-04	tropics	8	1
2030-08-11	tropics	2	8
2030-08-18	south	2	1
2030-08-18	tropics	2	4
2030-08-25	south	2	1
2030-08-25	tropics	2	4
2030-09-01	north	2	1
2030-09-01	south	2	2
2030-09-01	tropics	2	2
2030-09-08	south	2	1
2030-09-08	tropics	2	1
2030-09-15	tropics	8	1
2030-09-22	north	2	1
2030-09-22	tropics	2	3
2030-09-29	north	2	1
2030-09-29	south	2	1
2030-09-29	tropics	2	4
2030-09-29	tropics	8	1
2030-10-06	tropics	2	2
2030-10-13	north	2	1
2030-10-13	tropics	2	3
2030-10-13	tropics	8	1
2030-10-27	tropics	8	1
2030-11-03	north	2	1
2030-11-03	south	2	2
2030-11-03	tropics	2	3
2030-11-03	tropics	8	2
2030-11-10	north	2	1
2030-11-10	tropics	2	2
2030-11-10	tropics	8	1
2030-11-17	north	2	1
2030-11-17	north	8	1
2030-11-17	tropics	2	2
2030-11-17	tropics	8	4
2030-11-24	north	2	1
2030-11-24	tropics	2	2
2030-11-24	tropics	8	1
2030-12-01	north	2	1
2030-12-01	south	2	1
2030-12-01	tropics	2	1
2030-12-01	tropics	8	5
2030-12-08	tropics	2	2
2030-12-08	tropics	8	2
2030-12-15	tropics	2	1
2030-12-15	tropics	8	4
2030-12-22	north	2	1
2030-12-22	north	8	1
2030-12-22	tropics	8	4
2030-12-29	north	2	2
2030-12-29	north	8	1
2030-12-29	tropics	2	1
2030-12-29	tropics	8	8
2031-01-05	north	2	1
2031-01-05	north	8	1
2031-01-05	tropics	8	5
2031-01-12	north	2	3
2031-01-12	north	8	1
2031-01-12	tropics	8	8
2031-01-19	north	2	4
2031-01-19	north	8	6
2031-01-19	tropics	8	11
2031-01-26	north	2	6
2031-01-26	north	8	10
2031-01-26	tropics	8	14
2031-02-02	north	2	2
2031-02-02	north	8	12
2031-02-02	south	2	1
2031-02-02	tropics	8	10
2031-02-09	north	2	5
2031-02-09	north	8	23
2031-02-09	tropics	8	16
2031-02-16	north	2	9
2031-02-16	north	8	54
2031-02-16	tropics	8	20
2031-02-23	north	2	8
2031-02-23	north	8	69
2031-02-23	tropics	2	2
2031-02-23	tropics	8	16
2031-03-02	north	2	11
2031-03-02	north	8	99
2031-03-02	tropics	2	1
2031-03-02	tropics	8	31
2031-03-09	north	2	9
2031-03-09	north	8	141
2031-03-09	tropics	8	37
2031-03-16	north	2	24
2031-03-16	north	8	197
2031-03-16	south	8	2
2031-03-16	tropics	2	1
2031-03-16	tropics	8	38
2031-03-23	north	2	7
2031-03-23	north	8	239
2031-03-23	south	8	3
2031-03-23	tropics	8	43
2031-03-30	north	2	13
2031-03-30	north	8	278
2031-03-30	south	8	6
2031-03-30	tropics	8	39
