variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0	2027-04-01	FGA	north	0.002871757188479902	1.2365835010199392e-05	0.08890399025291304	0.03230178060973822	0.9948492058411086	0.9736938066812244	22	620.0	620.0034000379878	0.7253215310462915	0.7285032565200609	1.0	1.0	True
1	2027-04-01	FGA	north	0.0033872569007319673	1.7582758263605593e-05	0.056154700492907966	0.060320095575253925	0.9977439029136475	0.928353597179474	10	350.0	350.1256359174618	0.5253153589708862	0.5135388680113575	0.7111111111111111	0.6860198097025004	True
0	2027-10-01	FGA	north	0.234138309468035	0.05492315289360609	6.71767799637051	0.034854053676662895	0.9879867568784851	-113.45863438531902	21	500.0	499.95991809121665	0.47044829323364645	0.4617253036809966	0.9375	0.8524206628156688	False
1	2027-10-01	FGA	north	0.08550863866479146	0.0076258866033012225	1.4651943513661392	0.05835992923741732	0.9954467438748179	-7.086137524098882	23	924.0	923.8983387858217	0.6755577777760252	0.6707002411145939	0.9574468085106383	0.8435350846422025	False
0	2028-04-01	FGA	north	0.05509753896708482	0.0031750668149181094	1.7778081956730474	0.030991835396633353	-0.9939166528003672	-85.13828027091475	5	100.0	100.01638676705397	0.24832327297116033	0.2460584625098377	0.3076923076923077	0.2658379450373362	False
1	2028-04-01	FGA	north	0.18646476953811622	0.04004703568785634	5.200188068382811	0.035857312675251815	-0.004542135021774353	-96.84560203841151	24	788.0	787.9839672632381	0.8792472606701786	0.867200477678922	1.0	0.9717609957295181	False
1	2028-10-01	FGA	north	0.2066995776299919	0.042898263604109754	6.661960949482625	0.031026837172626238	0.9103850070887093	-138.53322654600862	19	485.0	484.9803884300036	0.8766018272670256	0.8773705216499456	1.0	0.9718153570141693	False
2	2028-10-01	FGA	north	0.1542112289525126	0.023781103135044262	31.58746385527012	0.004882038952512602			1	11.0	11.051479215706712	0.36666666666666664	0.25103664667315023	0.36666666666666664	0.25103664667315023	False
1	2029-04-01	FGA	north	0.26240993176127936	0.06886924136749448	9.15578422712984	0.028660563120712572	0.8853127786788618	-13115.88004673092	4	73.0	72.92300848142852	0.6850821106474627	0.6759672899992915	0.8260869565217391	0.7215139210442407	False
2	2029-04-01	FGA	north	0.03447706182521797	0.0022732596296848252	0.42186853829133725	0.08172465755530821	0.16567892445475488	-2.2552376544850556	20	2025.0	2024.6784999726262	0.9671186000892524	0.9603640554345082	1.0	0.999804070895925	False
2	2029-10-01	FGA	north	0.18905721767135422	0.03699565803000885	2.3135962984405944	0.08171573312024323	0.49603938813020965	-25.138337322417293	27	2451.0	2450.9954987691985	0.9972443546850995	0.994893464727784	1.0	0.9999173706251197	False
2	2030-04-01	FGA	north	0.2777921467963836	0.07727016691479292	5.1319388279495115	0.05413005807541487	-0.561254938839975	-1262.5164020849488	7	327.0	326.9411425123659	0.992841748768473	0.9927547387486884	1.0	1.0	False
3	2030-04-01	FGA	north	0.12163009808030574	0.01503671476672285	3.995636803186336	0.030440729243286415	-0.9889673990895865	-148.05369158798987	7	113.0	112.84789522302981	0.911773022299338	0.9168337584981875	1.0	0.9364631510802433	False
3	2030-10-01	FGA	north	0.07252735391173501	0.005424566204771256	2.114338527204986	0.03430262135345531	0.9758844350445782	-19.159348231724646	16	281.0	280.9742526473294	0.9479790992314432	0.9595012176313009	1.0	0.9872561221232047	False
3	2031-04-01	FGA	north	0.0541409200982427	0.004571847016648819	1.5361387773075146	0.03524481049370998	0.3720129967818433	-8.937419340557843	26	1204.0	1203.8965622512947	0.7664317134375922	0.7535665029390711	1.0	0.9752503080319944	False
4	2031-04-01	FGA	north	0.17551658649332388	0.031359760659616494	2.9593615562619897	0.05930893645689623	-0.8611074167725068	-107.07362536138685	11	684.0	684.0105275099194	0.32609245056891134	0.315623246224005	0.4681818181818182	0.4975958614513101	False
5	2031-04-01	FGA	north	0.06425205029243322	0.00466930009674498	1.1962374764712485	0.053711785123108466	-0.9255766353559657	-16.822415191183133	10	314.0	313.86441453355746	0.16303380295834782	0.15335575366834714	0.20454545454545456	0.2265866588535918	False
3	2031-10-01	FGA	north	0.2357045249047836	0.0556535747815457	4.390721017032475	0.05368241889895512	0.9899655748070264	-65.14498243851308	25	1272.0	1271.8383795655009	0.5782110291999389	0.5697774755000686	1.0	0.9750672269794848	False
4	2031-10-01	FGA	north	0.19244591258113367	0.03721048072620406	2.8667881446214323	0.0671294504067885	0.9912934816340438	-27.84108754063902	21	1138.0	1138.0507126651796	0.4316051547359023	0.4322320578817515	0.6666666666666666	0.6588596741533881	False
5	2031-10-01	FGA	north	0.2534252024967031	0.06433104706416473	4.768789624561586	0.053142458034097374	0.9961920586975196	-63.77630193102985	18	529.0	529.1009992834443	0.2065724203505795	0.18528387807473656	0.3181818181818182	0.23839710333464367	False
3	2032-04-01	FGA	north	0.34645298154193965	0.12003824575833376	7.07003778121443	0.049002988705730645	0.9486592564918421	-6396.768073309457	3	61.0	61.05935092321883	0.23395055505147247	0.21051084791044117	0.25274725274725274	0.22903882263151265	False
4	2032-04-01	FGA	north	0.04626036289446167	0.0021480454929164775	1.1638197448710867	0.03974873523011573	0.9417250827659089	-62.78854709852596	7	217.0	216.96366223235165	0.5766638220766661	0.5642126990921371	0.6666666666666666	0.6134306904139781	False
5	2032-04-01	FGA	north	0.2348244017886023	0.05514970450829258	5.481337924701555	0.042840708785782056	0.9956888542108719	-1742.0098560405247	5	86.0	86.22912533071396	0.2590772122882215	0.2536782400618975	0.3181818181818182	0.25781537487831485	False
6	2032-04-01	FGA	north	0.027668899369062472	0.0009905533941076032	0.6426434101330574	0.043054824701826026	-0.7160394467891295	-7.481327375128609	11	406.0	405.963853970299	0.9483138338741056	0.9445894150203356	1.0	0.9955621295111681	False
6	2032-10-01	FGA	north	0.03456245413277978	0.002495468218902026	0.7315936148662785	0.04724269516635563	-0.5709738070908351	-2.3841575549742364	24	944.0	943.9521515579866	0.9736274263842176	0.9732908862443189	1.0	0.9960430260657616	True
6	2033-04-01	FGA	north	0.22612252184815995	0.05460623278435932	1.7842692694897382	0.1267311642445235	-0.009696497533484894	-41.11906674954875	20	533.0	533.1491409164532	0.5449002752798463	0.5617616052272216	1.0	0.9986330363081786	False
7	2033-04-01	FGA	north	0.13983020932177545	0.020205804582114274	2.5107471742116623	0.05569266820570259	0.943002233193602	-12.935834335133952	18	1603.0	1603.0122221891972	0.3620496363892366	0.3423083958393909	0.52	0.3701574057365766	False
8	2033-04-01	FGA	north	0.14481309303160222	0.022288539289529685	2.3599014634522426	0.061364042217152005	-0.008262977856518694	-16.22625189104227	17	2788.0	2787.7005697996537	0.5739103268966889	0.5470145448866606	0.7035928143712575	0.7239355345318831	False
6	2033-10-01	FGA	north	0.18881672337617034	0.036370748735455184	3.0380818156520464	0.06214997976795621	0.8593293505254651	-40.67907715315481	10	173.0	173.06406082573875	0.09207327783241974	0.09976883590916766	0.24074074074074073	0.2348280598883776	False
7	2033-10-01	FGA	north	0.12653226947382956	0.01685421178519557	2.2702309531153264	0.05573541727117919	0.9531335056025623	-9.270500529595717	20	1658.0	1658.0934542798057	0.35297623683839874	0.3474685112655259	0.52	0.36543605293583764	False
8	2033-10-01	FGA	north	0.25268026800566057	0.06495856046011796	4.15021534513872	0.060883652290870414	0.9555494152762577	-28.329462283727434	23	3009.0	3008.8561669917826	0.6213329071767967	0.596974217339153	0.8571428571428571	0.7291385159016504	False
8	2034-04-01	FGA	north	0.29977096913092377	0.0898738785476262	4.669223742983681	0.06420145737958727	-0.7688098077906684	-9799.751799156578	3	57.0	56.898683852578834	0.7891865079365079	0.7349427265900533	0.8571428571428571	0.7410143536509608	False
11	2035-10-01	FGA	north	0.01172201308734308	0.00015985599098321775	0.3488223989040259	0.03360453091364768	0.9703514306668726	0.5069238428041842	18	323.0	322.9481063602143	0.9166418067916864	0.9153558280435319	1.0	0.9602455100286034	False
10	2036-04-01	FGA	north	0.12162279439368481	0.015265644804606774	3.10157250658934	0.03921326815197622	-0.7294642862880949	-42.34748908690355	13	303.0	302.9949471029629	0.15161006597915266	0.1461229685263104	0.24369747899159663	0.19162183037522115	False
11	2036-04-01	FGA	north	0.1682112568825259	0.03602082662064489	4.766297389444167	0.035291808953226526	0.14820734030982666	-83.37471003884352	35	2260.0	2260.1276217718496	0.8887874566728704	0.8902430758998487	1.0	0.9717154453388351	False
10	2036-10-01	FGA	north	0.20662517133674396	0.042820404878288254	5.208057697894006	0.03967413253126928	0.9901686858199197	-69.04124475295625	17	356.0	355.87255758383276	0.16129847117366722	0.15722354355863402	0.24390243902439024	0.21128828181835152	False
11	2036-10-01	FGA	north	0.1899875359656255	0.036334127313180156	3.7564848226272485	0.05057588275646222	0.9758521427407857	-43.32465559598763	29	2287.0	2287.0560319227197	0.8250133219104165	0.834385133189344	0.9583333333333334	0.9299778725776058	False
10	2037-04-01	FGA	north	0.210793740161606	0.04443400089131867	5.96705676932292	0.035326250161606			1	10.0	10.223893811864507	0.24390243902439024	0.24032372693538706	0.24390243902439024	0.24032372693538706	False
11	2037-04-01	FGA	north	0.19243125546916717	0.03713322841297142	3.780298422558729	0.05090372080702516	-0.9914917669056478	-2977.490218794601	4	102.0	102.19959781050471	0.6702848411462838	0.6994981790361121	0.8085106382978723	0.7374657348558533	False
12	2038-04-01	FGA	north	0.1129292081050165	0.019140022374545422	2.71012701884748	0.04166934144401883	0.5765476051912735	-55.669525551650956	10	166.0	165.9601779881255	0.064363695586165	0.06581856146984025	0.13	0.14120085295085655	False
13	2038-04-01	FGA	north	0.19294293700151047	0.03811295703375738	3.4848647733931295	0.05536597530975256	-0.7087852895478292	-52.234601615365754	14	836.0	836.0218340237151	0.26900270586189906	0.2725681787234025	0.39622641509433965	0.3558493240110553	False
14	2038-04-01	FGA	north	0.2123734486092816	0.046169392184677395	3.3539643714551293	0.06332012659906182	-0.8501220703520378	-52.54425344812982	14	2308.0	2307.8688130703777	0.6028605166990904	0.5855075628729559	0.7090464547677262	0.7143644065656323	False
15	2038-04-01	FGA	north	0.08205262464882405	0.007491230060168969	1.634964630685164	0.05018617718625405	-0.9591806539098816	-13.323104742252431	7	178.0	177.95257273480445	0.0676762604400225	0.06698637984461375	0.09535452322738386	0.07747501255363962	False
12	2038-10-01	FGA	north	0.18721900494333124	0.03524986104818417	5.470574694949521	0.03422291356631568	0.9992575020584866	-74.40147992808932	10	166.0	165.997530843276	0.064363695586165	0.05894730575604708	0.13	0.11550815268489395	False
13	2038-10-01	FGA	north	0.197759141729861	0.03974047589791949	3.2346823709658037	0.06113711302999266	0.9973525820633258	-24.47121769171842	19	950.0	949.9155235356545	0.23958295240754085	0.24830680259901095	0.39622641509433965	0.37907673640593337	False
14	2038-10-01	FGA	north	0.21936496603705147	0.04893297415555184	3.3283442464184105	0.06590813623714174	0.9857528011953776	-24.00659908915707	21	2860.0	2859.9119554916674	0.6314015979427068	0.615584884919668	0.7397260273972602	0.684753074020266	False
15	2038-10-01	FGA	north	0.2537707535522357	0.0649259553472943	4.120558092805439	0.0615865006236227	0.9861534411313121	-54.83395131287809	12	258.0	257.87308048533447	0.09809506143723312	0.11413495452048183	0.24	0.17522319534338682	False
13	2039-04-01	FGA	north	0.06633370347621217	0.004425213249056018	1.0818102755574546	0.06131731688537582	-1.0	-13338.81619800826	2	24.0	24.08804253878129	0.15779109589041096	0.1475437995465399	0.1780821917808219	0.15329151328476873	False
14	2039-04-01	FGA	north	0.2407882440163394	0.05813364712274709	4.151815770740293	0.05799588838052066	-0.9997012507978974	-3053.358949288255	4	160.0	159.99352329124588	0.6732289206424185	0.6689105745822919	0.7397260273972602	0.6828615656225014	False
15	2039-04-01	FGA	north	0.2607370936630926	0.06806168830013384	8.214865347101997	0.031739667376906464	-1.0	-13389.952501271808	2	23.0	22.797205061187363	0.18875	0.1560702256429683	0.24	0.17687268465217076	False
16	2040-04-01	FGA	north	0.002813219714314469	1.4636759602623494e-05	0.07624813751631573	0.03689558599005111	0.97636537239412	0.8782005307340197	13	313.0	312.83010318908504	0.9921245421245423	0.9834302571854663	1.0	0.9964435742081446	True
16	2040-10-01	FGA	north	0.020275287737093296	0.0007446265260008788	0.5440501516651989	0.03726731382214637	0.7767711801887397	-0.4533978564098138	23	550.0	549.9171396714144	0.9793237651805426	0.9884843282162447	1.0	0.9961641054338972	False
16	2041-04-01	FGA	north	0.28662390128076576	0.08223220344940803	8.85733558811783	0.03236005889460409	-0.7767952322963922	-1650.2016276743902	8	176.0	175.93136020950567	0.9533534439416793	0.9449845454199459	1.0	0.9887243388757633	False
