location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	12	0.88320684	1.0145777	0.76370925	0.959124	0.80478984	0.9246481	0.844232	2045-04-01	MLR
