location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	23	0.97303116	0.9972666	0.94859177	0.9894067	0.958863	0.9817395	0.96418804	2050-04-01	MLR
tropics	24	0.9767244	1.001173	0.95773613	0.99284905	0.96479994	0.9851105	0.97015774	2050-04-01	MLR
tropics	25	1.0296988	1.0526333	1.0099227	1.0442516	1.0168273	1.0379459	1.0228271	2050-04-01	MLR
tropics	26	1.09565	1.137742	1.0621971	1.123754	1.0739452	1.109367	1.0834286	2050-04-01	MLR
