variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
8	2034-04-02	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-03	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-04	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-05	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-06	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-07	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-08	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-09	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-10	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-11	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-12	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-13	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-14	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-15	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-16	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-17	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-18	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-19	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-20	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-21	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-22	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-23	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-24	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-25	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-26	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-27	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-28	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
8	2034-04-29	south	2.408762	9.792854757506582e-06	733.9891113281263	9.652864464442243e-05	142.77725982666013	1.0	26.81123399734497	MLR	2035-04-01
