variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
15	2038-04-04	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-05	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-06	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-07	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-08	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-09	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-10	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-11	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-12	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-13	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-14	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-15	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-16	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-17	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-18	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-19	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-20	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-21	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-22	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-23	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-24	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-25	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-26	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-27	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-28	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-29	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-04-30	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-01	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-02	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-03	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-04	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-05	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-06	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-07	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-08	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-09	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-10	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-11	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-12	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-13	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-14	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-15	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-16	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-17	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-18	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-19	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-20	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-21	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-22	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-23	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-24	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-25	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-26	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-27	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-28	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-29	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-30	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-05-31	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-01	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-02	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-03	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-04	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-05	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-06	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-07	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
15	2038-06-08	tropics	337870.66	1.0	90033087692.79956	1.0	16049358233.60003	1.0	895736848.0	MLR	2039-04-01
