location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	17	1.0709566	1.1131549	1.0308323	1.0981154	1.0456623	1.0865119	1.0569056	2041-04-01	MLR
south	16	1.0213246	1.0658096	0.98424274	1.0528077	0.99646413	1.0368409	1.0087438	2041-04-01	MLR
south	15	0.99982464	1.0916911	0.91488	1.0578827	0.9410199	1.0325141	0.9677148	2041-04-01	MLR
south	18	1.0990298	1.1570086	1.0556867	1.1359621	1.0713013	1.1168425	1.0827811	2041-04-01	MLR
