location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	2	0.92124426	0.9365584	0.9058094	0.9327473	0.9112832	0.9275177	0.9157059	2027-04-01	MLR
south	1	0.9112047	0.9491924	0.87613416	0.9363228	0.8873275	0.92283165	0.9004656	2027-04-01	MLR
