location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	22	0.95805246	0.9647597	0.95114076	0.9629066	0.9533432	0.9607041	0.95556647	2048-04-01	MLR
tropics	23	0.9873282	0.9976934	0.97705287	0.99431103	0.9806886	0.9910009	0.9839688	2048-04-01	MLR
