variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
10	2041-04-14	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-15	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-16	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-17	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-18	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-19	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-20	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-21	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-22	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-23	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-24	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-25	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-26	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-27	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-28	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-29	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-04-30	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-01	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-02	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-03	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-04	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-05	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-06	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-07	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-08	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-09	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-10	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-11	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-12	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-13	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-14	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-15	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-16	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-17	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-18	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-19	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-20	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-21	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-22	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-23	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-24	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-25	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-26	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-27	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-28	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-29	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-30	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-05-31	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-01	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-02	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-03	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-04	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-05	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-06	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-07	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-08	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-09	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-10	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-11	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-12	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-13	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-14	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-15	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-16	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
10	2041-06-17	tropics	1.0	1.0	7494411891.1999855	1.0	177270456.00000006	1.0	3849818.5	MLR	2042-04-01
