location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	3	0.9365174	0.9432496	0.9296246	0.9417645	0.9320362	0.9391818	0.9338725	2028-04-01	MLR
south	2	0.83251894	0.8861449	0.78155714	0.8658697	0.7996386	0.8482332	0.8173869	2028-04-01	MLR
