location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	8	0.9709965	1.0009274	0.94092786	0.99259806	0.95076185	0.9830016	0.95989835	2033-10-01	MLR
north	9	0.9983398	1.0342215	0.9652396	1.0216886	0.976871	1.0113726	0.9882327	2033-10-01	MLR
