location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
north	12	0.8432336	0.8577037	0.8275634	0.8529833	0.83392304	0.8488101	0.83815044	2037-10-01	MLR
north	13	0.85559344	0.87218624	0.8412178	0.867402	0.84585345	0.8617101	0.8507631	2037-10-01	MLR
north	14	0.92413294	0.9364102	0.91258126	0.9324509	0.9162931	0.92826164	0.92020893	2037-10-01	MLR
north	11	0.88386625	0.9247089	0.8453283	0.9109066	0.8587933	0.8973426	0.8711623	2037-10-01	MLR
