variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
14	2049-04-04	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-05	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-06	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-07	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-08	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-09	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-10	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-11	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-12	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-13	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-14	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-15	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-16	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-17	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-18	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-19	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-20	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-21	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-22	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-23	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-24	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-25	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-26	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-27	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-28	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-29	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-04-30	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
14	2049-05-01	north	9.143431	1.506404714746168e-06	2998056441.6	2.1010077034588903e-05	487374607.99999994	1.0	51615755.0	MLR	2050-04-01
