location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
tropics	16	0.94595957	0.97070765	0.92160815	0.96244425	0.93080884	0.9551463	0.9371459	2041-04-01	MLR
tropics	17	0.9912323	1.0161397	0.96991134	1.0086912	0.9779916	1.0004537	0.9845403	2041-04-01	MLR
tropics	15	0.92047185	0.9981705	0.85644585	0.96454865	0.8769599	0.94463265	0.897445	2041-04-01	MLR
tropics	19	1.0331609	1.0705149	0.99956584	1.0586125	1.0097086	1.0448502	1.0206143	2041-04-01	MLR
