location	variant	median_ga	ga_upper_95	ga_lower_95	ga_upper_80	ga_lower_80	ga_upper_50	ga_lower_50	analysis_date	model
south	16	1.0251993	1.0605093	0.9905316	1.0498062	1.001155	1.0389149	1.0123094	2039-10-01	MLR
south	15	0.9978975	1.0517496	0.9509856	1.0336581	0.9663343	1.0149858	0.98226315	2039-10-01	MLR
