variant	date	location	median_R	R_lower_95	R_upper_95	R_lower_80	R_upper_80	R_lower_50	R_upper_50	model	analysis_date
22	2045-04-02	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-03	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-04	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-05	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-06	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-07	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-08	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-09	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-10	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-11	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-12	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-13	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-14	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-15	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-16	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-17	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-18	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-19	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-20	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-21	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-22	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-23	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-24	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-25	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-26	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-27	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-28	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-29	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-04-30	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-01	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-02	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-03	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-04	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-05	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-06	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-07	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-08	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-09	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-10	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-11	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-12	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-13	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-14	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-15	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-16	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-17	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-18	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-19	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-20	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-21	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-22	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-23	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-24	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-25	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-26	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
22	2045-05-27	tropics	1.0	4.16203327404221e-05	747.4640991210923	0.005015464965254067	16.785335540771488	0.3498280495405197	1.0	MLR	2046-04-01
