pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2028-04-01	FGA	north	0.10487261332640165	0.011010354502814677	0.00021213382094732592	0.014564814483793672	-4.5806864684846715	454	790428	4.330896183656092	4.484076534642083	0.81378329553469	0.7866194111959376
2028-10-01	FGA	north	-0.29053182561472457	0.2230842874474083	0.051519719266008304	0.22697955693411753	-174.05792207003267	805	1364821	4.9276004212193065	4.954236211928073	0.873091066733221	0.8690972024775037
2029-04-01	FGA	north	0.03997944514650858	0.09710791758924273	0.01590367197914048	0.1261097616330333	-10.667794954175328	5413	9305761	4.229851648373226	4.217764198641293	0.7384620093673747	0.7363517409326404
2029-10-01	FGA	north	0.9009395283502526	0.042232590960662036	0.0021960750630131655	0.04686229895142966	0.12582924015300012	5549	9501089	4.199382651650947	4.1932828074730955	0.7560204299158197	0.7320776956901487
2030-04-01	FGA	north	-0.9930995955459149	0.2321220626932572	0.08779215570853027	0.29629741090419653	-42.60460081663464	909	1513644	3.6802602970961007	3.7108811678665616	0.6782308758353511	0.6478583627868392
2030-10-01	FGA	north	0.9930503934974017	0.0018222263939603393	5.2032916583531965e-06	0.0022810724798552973	0.9829760117849952	843	1413880	5.057590815221689	5.044898225298037	0.905572922749012	0.8807556364158259
2031-04-01	FGA	north	0.038012304250423644	0.1735091489802021	0.03536248664556386	0.1880491601830858	-52.405891476817615	6426	10894362	4.764572312249315	4.797793706887884	0.8358254008171561	0.8376152820114111
2031-10-01	FGA	north	0.5376261597523082	0.22598080972544488	0.05201671212111979	0.22807172582571428	-63.33909386283982	6570	11131286	4.739757021831755	4.764882231895689	0.8314721769178509	0.8358797684908266
2032-04-01	FGA	north	0.9848692666924932	0.0035343897320100075	2.1230183141188018e-05	0.00460762228716591	0.964030972745253	3403	5943227	4.9563633342243385	4.973630255233772	0.8694703530415726	0.872499403757517
2032-10-01	FGA	north	0.4479436605731819	0.01545478075172558	0.0006650737284185754	0.025789023409554992	0.08484563651901345	3048	5228296	4.707039636465576	4.706275467206222	0.8521746789323044	0.8255986730688442
2033-04-01	FGA	north	-0.851531702809111	0.09630741882716358	0.009355934085993856	0.09672607759024376	-443.9541161860437	477	714210	3.279221406833062	3.2428187547447416	0.6896527847064773	0.5688716862358508
2036-04-01	FGA	north	-0.9466194715273288	0.023357179350894146	0.0007183485242012775	0.026802024628771563	-3.8869586655367945	966	1672120	3.95493374161482	3.998111958715495	0.7431392666530428	0.6980040994686586
2036-10-01	FGA	north	0.013854331022500659	0.22482435657412475	0.06434312827392433	0.25365947306167047	-100.57617224278654	1896	3133775	4.86230529008655	4.891894702430648	0.8659940451210929	0.8540437565842026
2037-04-01	FGA	north	-0.05677054096308324	0.16321389497453997	0.02830237695246401	0.16823310302215796	-27.518743722436874	6125	10524588	4.769684688888081	4.803561374856768	0.8367222398140665	0.8386222212687972
2037-10-01	FGA	north	0.8663218748543366	0.21430799655211868	0.0468311449257077	0.21640504829071733	-29.209131917781562	5323	9072122	4.319002599114596	4.325873336369887	0.8115484692970109	0.7588666050801691
2039-04-01	FGA	north	0.9979824317954515	0.0014528173546174553	3.4550379497432658e-06	0.0018587732378488953	0.9954939743814966	5204	9010466	4.329086764806992	4.367584810558696	0.7751326466825875	0.766183843091838
2039-10-01	FGA	north	0.25906756604234066	0.24757769566914947	0.06260843454305764	0.25021677510322454	-43.59423819090816	5301	9076255	4.365507951800385	4.362397496187321	0.837997318606062	0.76527385813842
2042-04-01	FGA	north	0.7309285130784773	0.012912845698120231	0.0002792301559591191	0.016710181206651204	0.2688968167545771	2958	4805029	4.18171883204673	4.194374801059984	0.7447791512200048	0.7357984661624956
2042-10-01	FGA	north	0.983838421684534	0.002467877552375444	2.5691438577754905e-05	0.005068672269712741	0.9674071801551737	3637	6043714	4.556237781646021	4.561021935595955	0.7992783025397566	0.8001175630506095
2043-04-01	FGA	north	-0.05552076426173776	0.13068912362355933	0.019785692422687552	0.14066162384491213	-20.852536611121113	2951	5057980	4.74947727418064	4.699575939982145	0.8331773528041867	0.8244234080795914
2043-10-01	FGA	north	0.9896418441815704	0.002689638970401643	1.9103652428400232e-05	0.004370772520779391	0.9765785065580271	2874	4917391	4.72791474160204	4.705130798291653	0.8511727632503495	0.8214378735904526
2044-04-01	FGA	north	-0.17163327917444218	0.05458749360061133	0.005585782774116943	0.07473809453094817	-2.966936860426877	2764	5023266	4.324478261586178	4.415520714763995	0.7921114437670327	0.7708767518316934
2044-10-01	FGA	north	0.8728796082777678	0.016685888928068455	0.00045253532656340235	0.021272877721723555	0.6711989834972004	3298	5563013	4.429929617209849	4.475687750641264	0.8163865600864977	0.7851478082292186
2045-04-01	FGA	north	0.970487844629375	0.00896281598698291	0.00010366829544533265	0.010181762884949376	-1.3296996745569447	1303	1914426	3.570285855915247	3.59940182145189	0.6579638143939506	0.6314252933852007
2048-10-01	FGA	north	-0.9565350966698309	0.18393784963232732	0.03466392459444584	0.1861825034594976	-61.52311541349276	1047	1774758	4.770056260995663	4.832521358411249	0.8540892191093012	0.8477453665604465
2049-04-01	FGA	north	0.19649388926743788	0.11694015993727774	0.01411659812541346	0.118813291030143	-30.329630520193085	1026	1770571	4.963518809464877	4.985868305612265	0.8794552239756833	0.8746462645232834
2049-10-01	FGA	north	0.9888176067253589	0.0033203391605433224	1.3584186712220663e-05	0.0036856731694794457	0.9569770016888735	926	1578524	5.052852959645461	5.07202789756763	0.8999312698128772	0.8897608164202486
2050-04-01	FGA	north	-0.07252194878608437	0.11831431068350824	0.02039322158534904	0.14280483740178077	-18.860138746327966	5072	8545021	4.3574242752370695	4.379382557511955	0.768176575722478	0.7682534636012374
2050-10-01	FGA	north	0.30071227576864507	0.20485494530245604	0.04432794374821005	0.21054202371073108	-27.600465248904804	5222	8863129	4.320331310570646	4.354444439688903	0.7694665317565423	0.7602138462345258
2051-04-01	FGA	north	-0.6354054676941554	0.3292418849066885	0.10844394218060338	0.3293082783359741	-2625.735547060876	646	1197244	3.493831939697356	3.6061369375449237	0.6325324070758542	0.6295717557795452
2053-10-01	FGA	north	0.9536922047610892	0.024159912902164484	0.0007461375315522393	0.0273155181454103	-1.4621975341945976	498	856412	4.927334671388363	4.946635031184613	0.8972080252258401	0.8677637648622842
2054-04-01	FGA	north	-0.14241990134047391	0.12037780762583672	0.018165959653118315	0.13478115466606716	-48.79107558821539	1690	2909366	4.5860680182104225	4.595046294182363	0.8045112736857315	0.8060862883189654
2054-10-01	FGA	north	0.9932692552434558	0.002930424177654785	1.4516521831663331e-05	0.003810055358083834	0.9823480641616971	2187	3750827	4.688505375309188	4.688583483479349	0.839487351025864	0.8224950556986667
2027-10-01	FGA	south	0.974369191149707	0.003941757102552311	2.3049760181288417e-05	0.004801016577901853	0.8391768225323105	715	1240092	4.00422164905578	4.022869015733345	0.7576001755865878	0.7057120528668969
2028-04-01	FGA	south	0.9949445935362825	0.0027083170114467117	9.881424144895827e-06	0.0031434732613616783	0.977964806398111	1311	2339087	4.777697198542062	4.800703483817582	0.8509250399732727	0.8421637138868098
2028-10-01	FGA	south	-0.14498180906947175	0.11830924325351391	0.02607801579969614	0.16148689048865897	-53.34843253633112	1058	1739019	4.852918020502706	4.810771611246835	0.8598585536773592	0.8439299157812378
2029-04-01	FGA	south	0.8591114120517201	0.007234243663464128	0.00010356530504376092	0.010176704036364668	0.6930006877586777	733	1183658	5.076494004014115	5.173327453407213	0.8905442834275868	0.9031772515775486
2029-10-01	FGA	south	0.4174238014594673	0.07323675192704658	0.006461436256720834	0.0803830595133131	-3.9067540181518465	6282	10591299	4.488610343738745	4.4858844581579875	0.7836369899590441	0.783161095504437
2030-04-01	FGA	south	0.8405306919455211	0.21041774778467523	0.04508467537106407	0.21233152232078983	-27.33229376278471	6047	10176334	4.286419700448562	4.272898306377665	0.8054260831833511	0.7459772425738947
2030-10-01	FGA	south	0.9948676115595283	0.0020077449078055747	7.117047604677656e-06	0.0026677795269994965	0.9821724080200418	2552	4458126	4.0466480689193896	4.1715863324526214	0.7710945051266648	0.7282898506611226
2031-04-01	FGA	south	0.8471090664231753	0.2658434496093824	0.07139365046870046	0.267195902791754	-58.962816340420154	3256	5427513	4.545206205399864	4.588200798913735	0.8095175586257063	0.80102383322354
2031-10-01	FGA	south	-0.30753229103958574	0.1698363300276083	0.032421950853279834	0.18006096426843834	-11.281966988116471	8967	15387681	4.17163707194457	4.156463628558666	0.7391465926262522	0.7291478963159853
2032-04-01	FGA	south	0.9877229585544907	0.005036115734356118	7.098654575699289e-05	0.008425351372909791	0.9748325611896905	8307	14391500	3.8782332843659493	3.8811013258369513	0.7287271107799571	0.6808424468529551
2036-10-01	FGA	south	0.8676087046238979	0.007347937990337293	0.00012536740249999685	0.011196758571122128	0.07108595996040157	831	1671281	3.617166535945796	3.7102646019922414	0.7524234417036981	0.6477507206016497
2037-04-01	FGA	south	0.9935844799798828	0.003928693871526876	2.919701661781621e-05	0.005403426377569718	0.9695963918541715	2145	3856966	4.775820977404682	4.782469364788673	0.8505908782464034	0.8349399058045012
2037-10-01	FGA	south	-0.4124250699484769	0.1901129879098672	0.044036690054094794	0.20984920789484718	-85.92309545579717	1999	3461320	4.978451479097647	4.984983125206857	0.8733451672603801	0.8744909816943832
2038-04-01	FGA	south	0.8885307123539202	0.017280107403226608	0.00037610094590929467	0.019393322198872853	-0.16005987816598277	1135	2052632	5.072443709943101	5.14413715248788	0.8942283774827319	0.8980811087189169
2038-10-01	FGA	south	0.9816395443360504	0.006140922840410252	9.717891022024729e-05	0.00985793640780094	0.9508535932524771	8206	14406495	4.195323520114506	4.205944119525245	0.7395996010864004	0.7378280145898638
2039-04-01	FGA	south	0.41670716530484053	0.17178931241791973	0.03145358182218441	0.17735157688102018	-12.384732163264722	7849	13766708	3.969185143484473	3.968103086881887	0.7360815086139864	0.696104736316005
2041-10-01	FGA	south	-0.7143596256300763	0.007773869056439749	7.79172263621627e-05	0.008827073487977921	-0.012792151198444124	359	574628	4.067554930702269	4.15146219661848	0.8135109861404539	0.7282705197998774
2042-04-01	FGA	south	0.9822373500065721	0.18943270474270651	0.03589662965876305	0.1894640590158541	-108.90061228393857	646	1034068	4.883663701317239	4.999894542132466	0.8744308848424028	0.8771068179566552
2042-10-01	FGA	south	0.47760613967167137	0.0367089685765966	0.002224694220356391	0.04716666429117487	-1.59984288904639	3566	6095797	4.090103673754745	4.035730787186125	0.7210502434454603	0.7079683299417773
2043-04-01	FGA	south	-0.0872041711135274	0.09697927814060585	0.013368383952777714	0.11562172785760345	-9.32225984009551	4639	8277731	4.370463029320547	4.368889962969083	0.7783951710169387	0.7664127995364143
2043-10-01	FGA	south	0.9952022231003904	0.0038748536709383493	2.0487785057489572e-05	0.0045263434533284784	0.7249343353770039	1436	2762504	3.4198668835498753	3.447711651951324	0.6227163807122675	0.6019133260142735
2044-10-01	FGA	south	0.9828921036966406	0.015912349561387016	0.0004879931840617479	0.02209056776232218	0.507549605890924	5293	9367191	4.285251632640057	4.313775309635391	0.7517405401205565	0.756744307971054
