country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
tropics	FGA	2026-04-01	-346	0.0	2025-04-20	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-332	0.0	2025-05-04	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-325	0.0	2025-05-11	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-318	0.0	2025-05-18	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-304	0.0	2025-06-01	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-297	0.0	2025-06-08	0.0	0.0	0.0	1	1	3.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-290	0.0	2025-06-15	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-283	0.0	2025-06-22	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-220	0.0	2025-08-24	0.0	0.0	0.0	1	1	2.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-213	0.0	2025-08-31	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-206	0.0	2025-09-07	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-199	0.0	2025-09-14	0.0	0.0	0.0	1	1	2.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-192	0.0	2025-09-21	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-150	0.0	2025-11-02	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-143	0.0	2025-11-09	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-136	0.0	2025-11-16	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-122	0.0	2025-11-30	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-101	0.0	2025-12-21	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-94	0.0	2025-12-28	0.0	0.0	0.0	1	1	2.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-80	0.0	2026-01-11	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-73	0.0	2026-01-18	0.0	0.0	0.0	1	1	2.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-66	0.0	2026-01-25	0.0	0.0	0.0	1	1	4.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-59	0.0	2026-02-01	0.0	0.0	0.0	1	1	3.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-52	0.0	2026-02-08	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2026-04-01	-45	0.0	2026-02-15	0.1428571428571429	0.020408163265306135	0.0	0	0	1.0	1.0	0.8571428571428571	1.0
tropics	FGA	2026-04-01	-31	0.0	2026-03-01	0.1428571428571429	0.020408163265306135	0.0	0	0	2.0	1.0	0.8571428571428571	1.0
tropics	FGA	2026-04-01	-24	0.0	2026-03-08	0.1321336428571429	0.017459299574698994	-0.03234423331412938	1	1	3.0	1.0	0.8571428571428571	0.9892765
tropics	FGA	2026-04-01	-17	0.0	2026-03-15	0.11806744285714288	0.0139399210628247	-3.6973270346621554	1	1	1.0	0.0	0.8571428571428571	0.9752103
tropics	FGA	2026-04-01	-10	0.0	2026-03-22	0.10953724285714295	0.011998407572744714	-0.033887655220513346	1	1	1.0	1.0	0.8571428571428571	0.9666801
tropics	FGA	2026-04-01	-3	0.0	2026-03-29	0.09853620285714293	0.009709383273504022	-0.1813325343658373	1	1	4.0	1.0	0.8571428571428571	0.95567906
tropics	FGA	2026-04-01	4	0.0	2026-04-05	0.08323464285714288	0.006928005771556126	-0.3688433315483673	1	1	6.0	1.0	0.8571428571428571	0.9403775
tropics	FGA	2026-04-01	11	0.0	2026-04-12	0.0792545	0.006281275770250001	-0.4128580549451242	0	1	5.0	1.0	1.0	0.9207455
tropics	FGA	2026-04-01	18	0.0	2026-04-19	0.10173975999999996	0.01035097876485759	-0.7510681717640609	0	1	7.0	1.0	1.0	0.89826024
tropics	FGA	2026-04-01	25	0.0	2026-04-26	0.13217895999999996	0.01747127746668159	-0.1417697606940051	0	1	1.0	1.0	1.0	0.86782104
tropics	FGA	2026-04-01	32	0.0	2026-05-03	0.16765803	0.028109215023480905	-1.1010714058353988	0	1	6.0	1.0	1.0	0.83234197
tropics	FGA	2026-04-01	39	0.0	2026-05-10	0.2122539	0.045051718065209995	-0.7157383474988257	0	1	3.0	1.0	1.0	0.7877461
tropics	FGA	2026-04-01	46	0.0	2026-05-17	0.26690590000000003	0.07123875945481002	-0.9314436264007777	0	1	3.0	1.0	1.0	0.7330941
tropics	FGA	2026-04-01	53	0.0	2026-05-24	0.3314593	0.10986526755649001	-2.013290008602417	0	1	5.0	1.0	1.0	0.6685407
tropics	FGA	2026-04-01	60	0.0	2026-05-31	0.3898587	0.15198980596569	-1.4821941278843052	0	1	3.0	1.0	1.0	0.6101413
tropics	FGA	2026-04-01	67	0.0	2026-06-07	0.4670567	0.21814196101489	-5.0347219156944405	0	1	8.0	1.0	1.0	0.5329433
tropics	FGA	2026-04-01	74	0.0	2026-06-14	0.5371057699999999	0.2884826081672928	-10.013337046931731	0	1	13.0	1.0	1.0	0.46289423
tropics	FGA	2026-04-01	81	0.0	2026-06-21	0.6042478	0.36511540380484	-6.488769148199805	0	1	7.0	1.0	1.0	0.3957522
tropics	FGA	2026-04-01	88	0.0	2026-06-28	0.66447943	0.44153291289312485	-5.460360064872312	0	1	5.0	1.0	1.0	0.33552057
tropics	FGA	2026-04-01	95	0.0	2026-07-05	0.7255016599999999	0.5263526586627555	-7.7568603924580275	0	1	6.0	1.0	1.0	0.27449834
tropics	FGA	2026-04-01	102	0.0	2026-07-12	0.77071545	0.5940023048687024	-19.146289114782007	0	1	13.0	1.0	1.0	0.22928455
tropics	FGA	2026-04-01	109	0.0	2026-07-19	0.81897277	0.670716398001473	-32.47304852380982	0	1	19.0	1.0	1.0	0.18102723
