pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2028-04-01	FGA	north	InferFullRank	50000		500	50000	13763390.0	924.4266357421875		13762466.0	True	0.0035666401963680983	0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	429083.625				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	2597649.5				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	155466688.0	2552.978271484375		155464128.0	True	0.029418818652629852	0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	3751446.5				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	20258408.0	546.381591796875		20257862.0	True	0.012279319576919079	0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	4736801.0				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	914888.875				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	42574028.0	812.7904663085938		42573216.0	True	0.01866963692009449	0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	127645.890625	1243.232177734375		126402.65625	True	3.907724385499023e-05	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	10144513.0				False		0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	26435550.0				False		0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	1081460.375				False		0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	8918395.0				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	7199349.5				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	203542.296875	674.09716796875		202868.203125	True	0.2335032969713211	0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	97918512.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	16436554.0	1541.794921875		16435012.0	True	0.006233999505639076	0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	33223428.0	946.3995971679688		33222482.0	True	0.04275645315647125	0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	3084730.25				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	27199352.0	776.7139282226562		27198576.0	True	0.027494413778185844	0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	78179712.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	1601327.875	1341.975830078125		1599985.875	True	0.004577565472573042	0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	1526687.375	1239.238525390625		1525448.125	True	0.005254696123301983	0.01	100	50000
2048-10-01	FGA	north	InferFullRank	50000		500	50000	25886522.0				False		0.01	100	50000
2049-04-01	FGA	north	InferFullRank	50000		500	50000	26600304.0				False		0.01	100	50000
2049-10-01	FGA	north	InferFullRank	50000		500	50000	339538.125	1367.7816162109375		338170.34375	True	0.0006841885624453425	0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	3640882.25				False		0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	1108699.5				False		0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	7465204.0				False		0.01	100	50000
2053-10-01	FGA	north	InferFullRank	50000		500	50000	11515366.0				False		0.01	100	50000
2054-04-01	FGA	north	InferFullRank	50000		500	50000	60324968.0				False		0.01	100	50000
