country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	abs_error
south	8	2034-09-25	2034-39	36.0	2034-09-25	0.1643835616438356	35.989093664009566	0.18345121524251515								
south	8	2034-10-02	2034-40	32.0	2034-10-02	0.15841584158415842	32.07329676242069	0.1655012181283897	1384.0	219.24752475247524	229.05368588969134		0.06349015	FGA	2035-10-01	
south	8	2034-10-09	2034-41	25.0	2034-10-09	0.14367816091954022	24.777570365694956	0.14767460356425863	1214.0	174.42528735632183	179.27696872700997	-0.03500349870940221	-0.029541016	FGA	2035-10-01	0.005462482709402212
south	8	2034-10-16	2034-42	19.0	2034-10-16	0.1310344827586207	19.399184374406385	0.1307761645233777	1021.0	133.78620689655173	133.52246397836865	-0.04209459830380143	-0.036470413	FGA	2035-10-01	0.005624185303801432
south	8	2034-10-23	2034-43	20.0	2034-10-23	0.20202020202020202	19.539245862015694	0.11549852048781496	828.0	167.27272727272728	95.63277496391079	-0.047679162504549844	-0.04101205	FGA	2035-10-01	0.006667112504549842
south	8	2034-10-30	2034-44	8.0	2034-10-30	0.10666666666666667	8.3453397976692	0.10235461930520665	650.0	69.33333333333334	66.53050254838432		-0.04596281	FGA	2035-10-01	0.005873628316782897
south	8	2034-11-06	2034-45	3.0	2034-11-06	0.05263157894736842	2.8304005992808587	0.09165352108898137	498.0	26.210526315789473	45.64345350231272		-0.05056572	FGA	2035-10-01	0.003262899568692877
south	8	2034-11-13	2034-46	4.0	2034-11-13	0.08888888888888889	4.091607561278797	0.08350638714384012	371.0	32.97777777777778	30.980869630364687		-0.05468297	FGA	2035-10-01	0.0006727850225716203
south	8	2034-11-20	2034-47	4.0	2034-11-20	0.13793103448275862	3.8669001360655475	0.07788190837991109	274.0	37.793103448275865	21.33964289609564		-0.05771017	FGA	2035-10-01	0.004452542345738213
south	8	2034-11-27	2034-48	1.0	2034-11-27	0.05263157894736842	1.2028925215396704	0.07456337777365699	199.0	10.473684210526315	14.83811217695774		-0.05988288	FGA	2035-10-01	0.007973238019195979
south	8	2034-12-04	2034-49	2.0	2034-12-04	0.1	1.768804239273598	0.07327812112657318	143.0	14.3	10.478771321099964		-0.061133027	FGA	2035-10-01	0.011440514687832096
