country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	abs_error
north	8	2034-09-25	2034-39	2.0	2034-09-25	0.5	2.0031039069221226	0.32222435876129946								
north	8	2034-10-02	2034-40	0.0	2034-10-02	0.0	-0.01761672989551183	0.2925990809310786	28.0	0.0	8.1927742660702			FGA	2035-10-01	
north	8	2034-10-09	2034-41	1.0	2034-10-09	0.25	1.0431779780591934	0.26590032315908674	33.0	8.25	8.774710664249863		0.012688637	FGA	2035-10-01	0.00288560595125556
north	8	2034-10-16	2034-42	4.0	2034-10-16	0.6666666666666666	3.941268932321553	0.24174703386436405	39.0	26.0	9.428134320710198		0.012937427	FGA	2035-10-01	0.0026767933002110073
north	8	2034-10-23	2034-43	0.0	2034-10-23	0.0	0.043892962790333334	0.21970471414336815	47.0	0.0	10.326121564738303			FGA	2035-10-01	0.0024543795570428923
north	8	2034-10-30	2034-44	0.0	2034-10-30	0.0	-0.0042001533089653376	0.19965307962198986	57.0	0.0	11.380225538453422			FGA	2035-10-01	0.00408740096084606
north	8	2034-11-06	2034-45	2.0	2034-11-06	0.16666666666666666	1.961336052901785	0.18139367394029074	71.0	11.833333333333332	12.878950849760642		0.020355701	FGA	2035-10-01	0.0026818418217110854
north	8	2034-11-13	2034-46	2.0	2034-11-13	0.125	2.0683560290463365	0.16472953157857476	93.0	11.625	15.319846436807453		0.022581339	FGA	2035-10-01	0.002212215137220145
north	8	2034-11-20	2034-47	5.0	2034-11-20	0.23809523809523808	4.924968761174004	0.14949411491798584	120.0	28.57142857142857	17.9392937901583		0.02445805	FGA	2035-10-01	0.0019088571137689872
north	8	2034-11-27	2034-48	4.0	2034-11-27	0.16	4.047166842715236	0.13554577118600117	156.0	24.96	21.14514030501618		0.026061296	FGA	2035-10-01	0.002573208068677571
north	8	2034-12-04	2034-49	8.0	2034-12-04	0.21621621621621623	8.019571483153038	0.12276333217151163	208.0	44.972972972972975	25.534773091674417		0.027108908	FGA	2035-10-01	0.00016161262669682833
north	8	2034-12-11	2034-50	8.0	2034-12-11	0.14814814814814814	7.898752821285022	0.11104258144493705	277.0	41.03703703703704	30.75879506024756		0.027552605	FGA	2035-10-01	0.0009619196163674348
north	8	2034-12-18	2034-51	2.0	2034-12-18	0.03333333333333333	2.152597457248094	0.10029338528499894	377.0	12.566666666666666	37.8106062524446		0.027353048	FGA	2035-10-01	0.002134620625765967
north	8	2034-12-25	2034-52	11.0	2034-12-25	0.1134020618556701	10.844067097874722	0.09043733467887215	507.0	57.49484536082474	45.85172868218818	0.027546178432419195	0.026418567	FGA	2035-10-01	0.0011276114324191948
north	8	2035-01-01	2035-00	12.0	2035-01-01	0.09375	12.150354935517338	0.08140578292425238	673.0	63.09375	54.78609190802185	0.02543192335132443	0.024609566	FGA	2035-10-01	0.0008223573513244306
north	8	2035-01-08	2035-01	9.0	2035-01-08	0.060810810810810814	8.813510236006104	0.0731381907748008	883.0	53.69594594594595	64.5810224541491		0.021935225	FGA	2035-10-01	0.0015625225895648624
