country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	abs_error
tropics	22	2047-10-14	2047-41	20.0	2047-10-14	0.9523809523809523	20.00083338266758	0.934372891049364	176	167.61904761904762	164.44962882468806	-0.007583433528711682	-0.0059962273	FGA	2048-10-01	0.0015872062287116814
tropics	22	2047-10-21	2047-42	30.0	2047-10-21	0.9090909090909091	29.9967166127573	0.929401661953337	167	151.8181818181818	155.21007754620726	-0.008260682468204297	-0.008465767	FGA	2048-10-01	0.00020508453179570417
tropics	22	2047-10-28	2047-43	18.0	2047-10-28	0.9473684210526315	18.012354930401635	0.9225506769688392	160	151.57894736842104	147.60810831501428	-0.007174099034724816	-0.008829117	FGA	2048-10-01	0.0016550179652751835
tropics	22	2047-11-04	2047-44	17.0	2047-11-04	0.8947368421052632	16.953849104373163	0.9139051866315413	152	136.0	138.91358836799427	-0.008672681663200723	-0.009254932	FGA	2048-10-01	0.0005822503367992771
tropics	22	2047-11-11	2047-45	15.0	2047-11-11	0.8333333333333334	15.17225247402821	0.9035504414771134	144	120.0	130.11126357270433	-0.009351730765416986	-0.009490967	FGA	2048-10-01	0.00013923623458301365
tropics	22	2047-11-18	2047-46	20.0	2047-11-18	0.9090909090909091	19.58800198461258	0.8915716920412259	136	123.63636363636363	121.25375011760671	-0.010072071413780748	-0.009734392	FGA	2048-10-01	0.00033767941378074796
tropics	22	2047-11-25	2047-47	13.0	2047-11-25	0.8666666666666667	13.552292013790883	0.8780541888595492	129	111.8	113.26899036288185	-0.009731431787902827	-0.009994745	FGA	2048-10-01	0.00026331321209717255
tropics	22	2047-12-02	2047-48	10.0	2047-12-02	0.7692307692307693	9.5880015929656	0.8630831824677537	120	92.3076923076923	103.56998189613044		-0.010439396	FGA	2048-10-01	0.0023488751180874307
tropics	22	2047-12-09	2047-49	10.0	2047-12-09	0.6666666666666666	10.172253875453366	0.8467439234015096	115	76.66666666666666	97.3755511911736	-0.008810339018232836	-0.0107114315	FGA	2048-10-01	0.0019010924817671644
tropics	22	2047-12-16	2047-50	8.0	2047-12-16	0.8	7.953844762471036	0.8291216621964871	108	86.4	89.5451395172206		-0.010937214	FGA	2048-10-01	0.0010388309127171182
tropics	22	2047-12-23	2047-51	17.0	2047-12-23	0.9444444444444444	17.012367204721592	0.8103016493883568	100	94.44444444444444	81.03016493883568	-0.0142744797553063	-0.011151075	FGA	2048-10-01	0.0031234047553063
tropics	22	2047-12-30	2047-52	11.0	2047-12-30	0.8461538461538461	10.99668626827597	0.7903691355127891	94	79.53846153846153	74.29469873820217	-0.012397413176986711	-0.011211634	FGA	2048-10-01	0.0011857791769867114
tropics	22	2048-01-06	2048-01	13.0	2048-01-06	0.7647058823529411	13.000887867884233	0.7694093711054539	90	68.8235294117647	69.24684339949086	-0.01005171977285497	-0.0113300085	FGA	2048-10-01	0.0012782887271450306
tropics	22	2048-01-13	2048-02	7.0	2048-01-13	1.0	6.99976213378804	0.747507606702022	85	85.0	63.538146569671866		-0.011428595	FGA	2048-10-01	0.0008624196340647743
tropics	22	2048-01-20	2048-03	9.0	2048-01-20	0.6923076923076923	9.000063701904566	0.7247490928381635	83	57.46153846153846	60.15417470556757		-0.011397362	FGA	2048-10-01	0.0035788457164113493
tropics	22	2048-01-27	2048-04	8.0	2048-01-27	0.6666666666666666	7.99998296713321	0.7012190800495486	80	53.33333333333333	56.09752640396388		-0.011231661	FGA	2048-10-01	0.0012575001442083709
tropics	22	2048-02-03	2048-05	10.0	2048-02-03	0.7142857142857143	10.00000452424486	0.677002818871848	76	54.285714285714285	51.452214234260445	-0.01234831727977578	-0.011144519	FGA	2048-10-01	0.0012037982797757796
tropics	22	2048-02-10	2048-06	4.0	2048-02-10	0.5	3.999998825529977	0.6521855598407318	75	37.5	48.913916988054886		-0.011136651	FGA	2048-10-01	0.003909287999316963
tropics	22	2048-02-17	2048-07	10.0	2048-02-17	0.7692307692307693	10.000000289386808	0.6268525534918703	72	55.38461538461539	45.13338385141466	-0.011491395122195007	-0.010785818	FGA	2048-10-01	0.0007055771221950065
tropics	22	2048-02-24	2048-08	6.0	2048-02-24	0.5454545454545454	5.999999928406797	0.6010890503609339	69	37.63636363636363	41.47514447490443		-0.010213137	FGA	2048-10-01	0.0018622732321593154
tropics	22	2048-03-02	2048-09	5.0	2048-03-02	0.7142857142857143	5.000000028671653	0.574980300983593	67	47.85714285714286	38.52368016590073		-0.009317517	FGA	2048-10-01	0.001228368433076282
tropics	22	2048-03-09	2048-10	11.0	2048-03-09	0.5238095238095238	10.999999979596389	0.5486115558955179	67	35.095238095238095	36.7569742449997	-0.0067064483474905045	-0.008300066	FGA	2048-10-01	0.0015936176525094955
tropics	22	2048-03-16	2048-11	7.0	2048-03-16	0.7777777777777778	7.00000001188201	0.5220680656323787	65	50.55555555555556	33.93442426610462		-0.0069127083	FGA	2048-10-01	0.004501294385795653
tropics	22	2048-03-23	2048-12	3.0	2048-03-23	0.23076923076923078	2.9999999969833984	0.4954350807298462	64	14.76923076923077	31.707845166710158		-0.0052098036	FGA	2048-10-01	0.0044853153089920265
tropics	22	2048-03-30	2048-13	5.0	2048-03-30	0.5	4.999999995496388	0.4687978517235904	64	32.0	30.003062510309785		-0.0033743382	FGA	2048-10-01	0.004520614905062972
tropics	22	2048-04-06	2048-14	7.0	2048-04-06	0.5384615384615384	7.000000026396684	0.44224162914928167	66	35.53846153846154	29.18794752385259		-0.001342535	FGA	2048-10-01	0.0025922638706274686
tropics	22	2048-04-13	2048-15	4.0	2048-04-13	0.4444444444444444	3.9999998821424745	0.41585166354259034	65	28.888888888888886	27.03035813026837		0.0007392168	FGA	2048-10-01	0.011709968010212561
tropics	22	2048-04-20	2048-16	2.0	2048-04-20	0.2	2.000000469241316	0.38971320543918697	66	13.200000000000001	25.72107155898634		0.0028818846	FGA	2048-10-01	0.009974748683070528
tropics	22	2048-04-27	2048-17	1.0	2048-04-27	0.2	0.9999982110300776	0.3639115053747415	68	13.600000000000001	24.74598236548242		0.0050041676	FGA	2048-10-01	0.010525226715856033
tropics	22	2048-05-04	2048-18	4.0	2048-05-04	0.3333333333333333	4.000006724861638	0.3385318138849246	68	22.666666666666664	23.020163344174872		0.0072577	FGA	2048-10-01	0.017585221164515295
tropics	22	2048-05-11	2048-19	2.0	2048-05-11	0.25	1.9999748464154525	0.31365938150540645	68	17.0	21.328837942367638		0.009065151	FGA	2048-10-01	0.019966643569118623
tropics	22	2048-05-18	2048-20	2.0	2048-05-18	0.2222222222222222	2.000093929626565	0.28937945877185745	68	15.11111111111111	19.677803196486305		0.010367632	FGA	2048-10-01	0.021877459405217445
tropics	22	2048-05-25	2048-21	1.0	2048-05-25	0.09090909090909091	0.9996493989859118	0.2657772962199478	69	6.2727272727272725	18.338633439176398		0.011262536	FGA	2048-10-01	0.021331294247474552
tropics	22	2048-06-01	2048-22	2.0	2048-06-01	0.2857142857142857	2.0013085147500767	0.24293814438534797	69	19.71428571428571	16.76273196258901		0.011860132	FGA	2048-10-01	0.024696112681213436
tropics	22	2048-06-08	2048-23	1.0	2048-06-08	0.08333333333333333	0.995116485759717	0.2209472538037282	67	5.583333333333333	14.80346600484979		0.011407375	FGA	2048-10-01	0.029164052689851422
tropics	22	2048-06-15	2048-24	5.0	2048-06-15	0.5555555555555556	5.018225620863177	0.199889875010759	70	38.88888888888889	13.99229125075313		0.0106476545	FGA	2048-10-01	0.01869833876419935
tropics	22	2048-06-22	2048-25	0.0	2048-06-22	0.0	-0.06801906195323992	0.17985125854211056	72	0.0	12.94929061503196			FGA	2048-10-01	0.020267794448048916
tropics	22	2048-06-29	2048-26	4.0	2048-06-29	0.3076923076923077	4.160791544921355	0.1609166549334532	74	22.76923076923077	11.907832465075536		0.006963372	FGA	2048-10-01	0.018941176847917615
tropics	22	2048-07-06	2048-27	5.0	2048-07-06	0.45454545454545453	4.797089491831607	0.14317131472045733	79	35.90909090909091	11.31053386291613		0.004279852	FGA	2048-10-01	0.011631549457166383
tropics	22	2048-07-13	2048-28	2.0	2048-07-13	0.2	2.092495513336185	0.12670048843879322	82	16.400000000000002	10.389440051981044		0.0008895397	FGA	2048-10-01	0.013024479852073868
tropics	22	2048-07-20	2048-29	1.0	2048-07-20	0.09090909090909091	1.1226445294709455	0.11158942662413124	87	7.909090909090909	9.708280116299418		-0.0030466318	FGA	2048-10-01	0.006640620923311613
tropics	22	2048-07-27	2048-30	1.0	2048-07-27	0.08333333333333333	0.7140087494004645	0.09792337981214173	90	7.5	8.813104183092756		-0.0074059963	FGA	2048-10-01	0.0064139202782843765
tropics	22	2048-08-03	2048-31	0.0	2048-08-03	0.0	0.28596015394959895	0.085787598538495	93	0.0	7.978246664080036			FGA	2048-10-01	0.001857197504569398
tropics	22	2048-08-10	2048-32	0.0	2048-08-10	0.0	-0.1674118228893019	0.07526733333886139	99	0.0	7.451466000547278			FGA	2048-10-01	0.007229174512883942
tropics	22	2048-08-17	2048-33	0.0	2048-08-17	0.0	0.060929749009836276	0.06644783474891125	106	0.0	7.043470483384592			FGA	2048-10-01	0.013439525208820814
tropics	22	2048-08-24	2048-34	2.0	2048-08-24	0.06896551724137931	1.9837520427531647	0.05941435330431489	110	7.586206896551724	6.535578863474638		-0.025430322	FGA	2048-10-01	0.014738880145296313
tropics	22	2048-08-31	2048-35	1.0	2048-08-31	0.0625	1.0041748639809864	0.054252139540742664	118	7.375	6.401752465807634		-0.029542446	FGA	2048-10-01	0.026586853650940538
tropics	22	2048-09-07	2048-36	2.0	2048-09-07	0.08695652173913043	1.999097283959022	0.0510464439938649	122	10.608695652173912	6.227666167251518		-0.033288598	FGA	2048-10-01	0.029350008707307744
tropics	22	2048-09-14	2048-37	0.0	2048-09-14	0.0	0.0001128633781366517	0.049882517199351925	129	0.0	6.434844718716398			FGA	2048-10-01	0.04113865134353277
tropics	22	2048-09-21	2048-38	1.0	2048-09-21	0.07142857142857142	0.9999999929883654	0.05084560969287408	138	9.857142857142856	7.016694137616622		-0.038907647	FGA	2048-10-01	0.051274000790148
tropics	23	2047-09-30	2047-39	1.0	2047-09-30	0.03571428571428571	1.003114004843662	0.02959954557759369	196	7.0	5.801510933208363					
tropics	23	2047-10-07	2047-40	0.0	2047-10-07	0.0	-0.01608061935366545	0.034055412844277634	185	0.0	6.300251376191362			FGA	2048-10-01	0.05808703196685844
tropics	23	2047-10-14	2047-41	0.0	2047-10-14	0.0	0.03146820943210593	0.03893263032433111	176	0.0	6.8521429370822755			FGA	2048-10-01	0.006588414756673777
tropics	23	2047-10-21	2047-42	2.0	2047-10-21	0.06060606060606061	1.9912176120810006	0.04419548235188354	167	10.121212121212121	7.380645552764551		0.002937436	FGA	2048-10-01	0.007676802168601504
tropics	23	2047-10-28	2047-43	1.0	2047-10-28	0.05263157894736842	0.9280232822390557	0.0498082532610643	160	8.421052631578947	7.969320521770288		0.0026416779	FGA	2048-10-01	0.008320911617654544
tropics	23	2047-11-04	2047-44	1.0	2047-11-04	0.05263157894736842	1.1340818147559544	0.05573522738600283	152	8.0	8.47175456267243		0.0022007227	FGA	2048-10-01	0.006533334840438276
tropics	23	2047-11-11	2047-45	2.0	2047-11-11	0.1111111111111111	1.8996853927760111	0.06194068906082847	144	16.0	8.919459224759299		0.0018172264	FGA	2048-10-01	0.0055395853513379705
tropics	23	2047-11-18	2047-46	1.0	2047-11-18	0.045454545454545456	1.0224508940510184	0.06838892261967068	136	6.181818181818182	9.300893476275213		0.0011799335	FGA	2048-10-01	0.0048022305764463934
tropics	23	2047-11-25	2047-47	0.0	2047-11-25	0.0	0.009045921539319046	0.07504421239665883	129	0.0	9.680703399168989			FGA	2048-10-01	0.004493865741374103
tropics	23	2047-12-02	2047-48	3.0	2047-12-02	0.23076923076923078	3.0215676602317525	0.08187084272592234	120	27.692307692307693	9.82450112711068		0.0009332299	FGA	2048-10-01	0.0011731724925262885
tropics	23	2047-12-09	2047-49	4.0	2047-12-09	0.26666666666666666	3.9251759993436446	0.0888330979415906	115	30.666666666666668	10.215806263282918		0.00049489737	FGA	2048-10-01	0.005084641758937558
tropics	23	2047-12-16	2047-50	0.0	2047-12-16	0.0	0.10539803513023593	0.09589526237779299	108	0.0	10.356688336801643			FGA	2048-10-01	0.0016916820096572434
