date	country	cases
2028-04-02	north	958
2028-04-02	south	7
2028-04-02	tropics	386
2028-04-09	north	748
2028-04-09	south	7
2028-04-09	tropics	370
2028-04-16	north	569
2028-04-16	south	7
2028-04-16	tropics	354
2028-04-23	north	423
2028-04-23	south	7
2028-04-23	tropics	337
2028-04-30	north	304
2028-04-30	south	7
2028-04-30	tropics	320
2028-05-07	north	216
2028-05-07	south	7
2028-05-07	tropics	306
2028-05-14	north	149
2028-05-14	south	7
2028-05-14	tropics	289
2028-05-21	north	102
2028-05-21	south	8
2028-05-21	tropics	275
2028-05-28	north	69
2028-05-28	south	8
2028-05-28	tropics	262
2028-06-04	north	46
2028-06-04	south	8
2028-06-04	tropics	249
2028-06-11	north	31
2028-06-11	south	9
2028-06-11	tropics	242
2028-06-18	north	20
2028-06-18	south	9
2028-06-18	tropics	236
2028-06-25	north	13
2028-06-25	south	11
2028-06-25	tropics	231
2028-07-02	north	8
2028-07-02	south	12
2028-07-02	tropics	228
2028-07-10	north	6
2028-07-10	south	14
2028-07-10	tropics	227
2028-07-16	north	4
2028-07-16	south	17
2028-07-16	tropics	227
2028-07-23	north	3
2028-07-23	south	19
2028-07-23	tropics	227
2028-07-30	north	2
2028-07-30	south	23
2028-07-30	tropics	236
2028-08-06	north	1
2028-08-06	south	28
2028-08-06	tropics	244
2028-08-13	north	1
2028-08-13	south	33
2028-08-13	tropics	259
2028-08-21	north	1
2028-08-21	south	39
2028-08-21	tropics	277
2028-08-27	north	1
2028-08-27	south	48
2028-08-27	tropics	295
2028-09-03	north	2
2028-09-03	south	58
2028-09-03	tropics	315
2028-09-10	north	2
2028-09-10	south	66
2028-09-10	tropics	338
2028-09-17	north	2
2028-09-17	south	77
2028-09-17	tropics	366
2028-09-25	north	3
2028-09-25	south	88
2028-09-25	tropics	393
2028-10-02	north	3
2028-10-02	south	96
2028-10-02	tropics	426
2028-10-08	north	4
2028-10-08	south	101
2028-10-08	tropics	461
2028-10-15	north	5
2028-10-15	south	106
2028-10-15	tropics	501
2028-10-22	north	6
2028-10-22	south	105
2028-10-22	tropics	534
2028-10-29	north	8
2028-10-29	south	105
2028-10-29	tropics	568
2028-11-06	north	10
2028-11-06	south	102
2028-11-06	tropics	600
2028-11-13	north	14
2028-11-13	south	97
2028-11-13	tropics	627
2028-11-19	north	18
2028-11-19	south	89
2028-11-19	tropics	648
2028-11-26	north	23
2028-11-26	south	81
2028-11-26	tropics	666
2028-12-03	north	31
2028-12-03	south	74
2028-12-03	tropics	684
2028-12-10	north	43
2028-12-10	south	66
2028-12-10	tropics	684
2028-12-18	north	55
2028-12-18	south	59
2028-12-18	tropics	686
2028-12-25	north	71
2028-12-25	south	52
2028-12-25	tropics	672
2029-01-01	north	91
2029-01-01	south	45
2029-01-01	tropics	653
2029-01-07	north	117
2029-01-07	south	39
2029-01-07	tropics	625
2029-01-14	north	148
2029-01-14	south	35
2029-01-14	tropics	597
2029-01-22	north	188
2029-01-22	south	32
2029-01-22	tropics	566
2029-01-29	north	239
2029-01-29	south	30
2029-01-29	tropics	534
2029-02-05	north	290
2029-02-05	south	28
2029-02-05	tropics	499
2029-02-12	north	347
2029-02-12	south	26
2029-02-12	tropics	461
2029-02-18	north	404
2029-02-18	south	25
2029-02-18	tropics	426
2029-02-25	north	456
2029-02-25	south	25
2029-02-25	tropics	391
2029-03-05	north	510
2029-03-05	south	25
2029-03-05	tropics	357
2029-03-12	north	541
2029-03-12	south	27
2029-03-12	tropics	327
2029-03-19	north	565
2029-03-19	south	28
2029-03-19	tropics	299
2029-03-26	north	570
2029-03-26	south	30
2029-03-26	tropics	270
2029-04-01	north	557
2029-04-01	south	32
2029-04-01	tropics	245
