date	country	variant	sequences
2028-04-02	north	3	13
2028-04-02	north	4	114
2028-04-02	south	4	1
2028-04-02	tropics	3	8
2028-04-02	tropics	4	59
2028-04-09	north	3	7
2028-04-09	north	4	109
2028-04-09	south	4	1
2028-04-09	tropics	3	9
2028-04-09	tropics	4	51
2028-04-09	tropics	5	2
2028-04-16	north	3	4
2028-04-16	north	4	89
2028-04-16	north	5	1
2028-04-16	tropics	3	3
2028-04-16	tropics	4	45
2028-04-23	north	3	2
2028-04-23	north	4	56
2028-04-23	south	4	1
2028-04-23	tropics	3	5
2028-04-23	tropics	4	35
2028-04-23	tropics	5	1
2028-04-30	north	3	1
2028-04-30	north	4	41
2028-04-30	tropics	3	4
2028-04-30	tropics	4	43
2028-04-30	tropics	5	2
2028-05-07	north	4	21
2028-05-07	south	4	1
2028-05-07	tropics	3	4
2028-05-07	tropics	4	47
2028-05-07	tropics	5	2
2028-05-14	north	3	2
2028-05-14	north	4	23
2028-05-14	south	4	1
2028-05-14	tropics	4	37
2028-05-14	tropics	5	4
2028-05-21	north	4	12
2028-05-21	tropics	3	6
2028-05-21	tropics	4	40
2028-05-21	tropics	5	1
2028-05-28	north	4	9
2028-05-28	south	4	1
2028-05-28	tropics	3	4
2028-05-28	tropics	4	34
2028-05-28	tropics	5	2
2028-06-04	north	3	1
2028-06-04	north	4	6
2028-06-04	south	4	2
2028-06-04	tropics	3	1
2028-06-04	tropics	4	36
2028-06-04	tropics	5	5
2028-06-11	north	4	4
2028-06-11	tropics	4	28
2028-06-11	tropics	5	6
2028-06-18	north	4	3
2028-06-18	south	4	1
2028-06-18	tropics	4	31
2028-06-18	tropics	5	1
2028-06-25	north	4	1
2028-06-25	south	4	1
2028-06-25	tropics	4	24
2028-06-25	tropics	5	7
2028-07-02	south	4	2
2028-07-02	south	5	1
2028-07-02	tropics	3	2
2028-07-02	tropics	4	23
2028-07-02	tropics	5	11
2028-07-09	south	4	2
2028-07-09	tropics	4	21
2028-07-09	tropics	5	7
2028-07-16	south	4	4
2028-07-16	south	5	3
2028-07-16	tropics	4	28
2028-07-16	tropics	5	15
2028-07-23	north	4	1
2028-07-23	south	4	2
2028-07-23	south	5	2
2028-07-23	tropics	4	29
2028-07-23	tropics	5	14
2028-07-30	south	4	1
2028-07-30	south	5	2
2028-07-30	tropics	4	20
2028-07-30	tropics	5	21
2028-08-06	south	4	2
2028-08-06	south	5	3
2028-08-06	tropics	3	1
2028-08-06	tropics	4	19
2028-08-06	tropics	5	17
2028-08-13	south	5	3
2028-08-13	tropics	4	21
2028-08-13	tropics	5	21
2028-08-20	south	4	3
2028-08-20	south	5	4
2028-08-20	tropics	3	1
2028-08-20	tropics	4	22
2028-08-20	tropics	5	25
2028-08-27	south	4	3
2028-08-27	south	5	3
2028-08-27	tropics	4	13
2028-08-27	tropics	5	30
2028-09-03	north	4	1
2028-09-03	south	4	2
2028-09-03	south	5	7
2028-09-03	tropics	4	16
2028-09-03	tropics	5	43
2028-09-10	north	4	1
2028-09-10	south	4	2
2028-09-10	south	5	12
2028-09-10	tropics	4	14
2028-09-10	tropics	5	29
2028-09-17	south	4	2
2028-09-17	south	5	6
2028-09-17	tropics	4	12
2028-09-17	tropics	5	42
2028-09-24	north	5	1
2028-09-24	south	5	10
2028-09-24	tropics	4	14
2028-09-24	tropics	5	48
2028-10-01	south	4	1
2028-10-01	south	5	13
2028-10-01	tropics	4	19
2028-10-01	tropics	5	59
2028-10-08	south	5	14
2028-10-08	tropics	4	14
2028-10-08	tropics	5	55
2028-10-15	north	5	2
2028-10-15	south	5	13
2028-10-15	tropics	4	19
2028-10-15	tropics	5	58
2028-10-22	south	5	15
2028-10-22	tropics	4	16
2028-10-22	tropics	5	55
2028-10-29	north	5	2
