date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_R	R_upper_95	R_lower_95	R_upper_80	R_lower_80	R_upper_50	R_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	date	location	variant	median_r	r_upper_95	r_lower_95	r_upper_80	r_lower_80	r_upper_50	r_lower_50	model	analysis_date
2029-10-01	south	4	0.8976795	0.9163069	0.8813338	0.908936	0.88624424	0.90361047	0.89179176	2029-10-01	south	4	0.8976795	0.9163069	0.8813338	0.908936	0.88624424	0.90361047	0.89179176	2029-10-01	south	4	nan	nan	nan	nan	nan	nan	nan	2029-10-01	south	4	nan	nan	nan	nan	nan	nan	nan	GARW	2030-10-01
2029-10-02	south	4	0.8980672	0.9150298	0.88261485	0.9087381	0.8873998	0.90355337	0.8922024	2029-10-02	south	4	0.8980672	0.9150298	0.88261485	0.9087381	0.8873998	0.90355337	0.8922024	2029-10-02	south	4	0.11748743	0.11779599	0.11721635	0.11767373	0.11729789	0.11758578	0.11738968	2029-10-02	south	4	0.11748743	0.11779599	0.11721635	0.11767373	0.11729789	0.11758578	0.11738968	GARW	2030-10-01
2029-10-03	south	4	0.8986201	0.9145375	0.8840071	0.908359	0.888118	0.9033962	0.8928724	2029-10-03	south	4	0.8986201	0.9145375	0.8840071	0.908359	0.888118	0.9033962	0.8928724	2029-10-03	south	4	0.086978436	0.09138981	0.083104454	0.089664556	0.084277056	0.08838892	0.08558977	2029-10-03	south	4	0.086978436	0.09138981	0.083104454	0.089664556	0.084277056	0.08838892	0.08558977	GARW	2030-10-01
2029-10-04	south	4	0.89862597	0.9141863	0.88491076	0.9082711	0.8888384	0.9031166	0.89323556	2029-10-04	south	4	0.89862597	0.9141863	0.88491076	0.9082711	0.8888384	0.9031166	0.89323556	2029-10-04	south	4	0.07147455	0.076395765	0.066926576	0.07456798	0.06833215	0.07306135	0.06976116	2029-10-04	south	4	0.07147455	0.076395765	0.066926576	0.07456798	0.06833215	0.07306135	0.06976116	GARW	2030-10-01
2029-10-05	south	4	0.8987892	0.9135299	0.88581896	0.9081264	0.8895085	0.9030679	0.8935356	2029-10-05	south	4	0.8987892	0.9135299	0.88581896	0.9081264	0.8895085	0.9030679	0.8935356	2029-10-05	south	4	0.07406092	0.07640304	0.07195133	0.07554059	0.07256222	0.07474029	0.073214054	2029-10-05	south	4	0.07406092	0.07640304	0.07195133	0.07554059	0.07256222	0.07474029	0.073214054	GARW	2030-10-01
2029-10-06	south	4	0.8988924	0.91290355	0.88629156	0.90818167	0.889868	0.90310323	0.8941308	2029-10-06	south	4	0.8988924	0.91290355	0.88629156	0.90818167	0.889868	0.90310323	0.8941308	2029-10-06	south	4	0.06836271	0.07022404	0.06663473	0.06961894	0.06717105	0.06893897	0.06770134	2029-10-06	south	4	0.06836271	0.07022404	0.06663473	0.06961894	0.06717105	0.06893897	0.06770134	GARW	2030-10-01
2029-10-07	south	4	0.89904666	0.9125507	0.8865993	0.9080698	0.8906645	0.9032279	0.89433974	2029-10-07	south	4	0.89904666	0.9125507	0.8865993	0.9080698	0.8906645	0.9032279	0.89433974	2029-10-07	south	4	0.059506416	0.06179563	0.057419278	0.06104598	0.058067463	0.060220957	0.05871308	2029-10-07	south	4	0.059506416	0.06179563	0.057419278	0.06104598	0.058067463	0.060220957	0.05871308	GARW	2030-10-01
2029-10-08	south	4	0.8992778	0.9124216	0.8870325	0.9078043	0.8909355	0.90328074	0.89455736	2029-10-08	south	4	0.8992778	0.9124216	0.8870325	0.9078043	0.8909355	0.90328074	0.89455736	2029-10-08	south	4	0.048085213	0.05035436	0.045925368	0.049591348	0.046604346	0.048776746	0.047255516	2029-10-08	south	4	0.048085213	0.05035436	0.045925368	0.049591348	0.046604346	0.048776746	0.047255516	GARW	2030-10-01
2029-10-09	south	4	0.89940786	0.91216356	0.8874536	0.9076269	0.8912135	0.9033736	0.89493585	2029-10-09	south	4	0.89940786	0.91216356	0.8874536	0.9076269	0.8912135	0.9033736	0.89493585	2029-10-09	south	4	-0.045823336	-0.04206643	-0.04938222	-0.043315794	-0.048197128	-0.044648528	-0.047163486	2029-10-09	south	4	-0.045823336	-0.04206643	-0.04938222	-0.043315794	-0.048197128	-0.044648528	-0.047163486	GARW	2030-10-01
2029-10-10	south	4	0.8994352	0.9119387	0.88779044	0.9075501	0.8912786	0.90318304	0.8951154	2029-10-10	south	4	0.8994352	0.9119387	0.88779044	0.9075501	0.8912786	0.90318304	0.8951154	2029-10-10	south	4	-0.075633764	-0.07083909	-0.080235146	-0.07248774	-0.07879166	-0.07415354	-0.07739329	2029-10-10	south	4	-0.075633764	-0.07083909	-0.080235146	-0.07248774	-0.07879166	-0.07415354	-0.07739329	GARW	2030-10-01
