variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0	2025-04-01	FGA	north	0.3194575295842314	0.1021586241231422	9.348304136369435	0.03417277881892896	0.654982874277378	-574.4856107024092	11	618.0	618.0639151399367	0.7096439367968763	0.7085460696875859	1.0	0.9250991709277491	False
1	2025-04-01	FGA	north	0.06998914294787133	0.004936913326431374	1.0396687889938734	0.06731869196112202	0.38881216902411664	-115.81698208233624	7	402.0	402.0668031248456	0.3862201307689073	0.3906181741658618	0.5942857142857143	0.6257478049293641	False
0	2025-10-01	FGA	north	0.2907410528061928	0.0850155970677176	4.264969012673016	0.06816955807704085	0.87965899660851	-85.87545462998906	20	1023.0	1023.0369884606315	0.46670836064175897	0.46706719221683174	1.0	0.9066144783187733	False
1	2025-10-01	FGA	north	0.10819895551731128	0.01196013870516165	1.7257675965300414	0.06269613343932535	0.9603116860402364	-9.81072069919347	28	2773.0	2772.7829870356604	0.7868929864160987	0.781093802579	1.0	1.0	False
0	2026-04-01	FGA	north	0.019331294723519844	0.0005225122116981466	0.36401819538373026	0.0531052979457297	-0.9973534847693764	-1.6286018765894301	7	259.0	258.68895920132945	0.14058155360226915	0.1435707613374433	0.20958083832335328	0.21017064148397363	False
1	2026-04-01	FGA	north	0.21088680207347119	0.046162405247252236	1.5850411512855191	0.13304815581755416	0.6044653417227054	-44.002577604149344	34	2371.0	2371.1050855118083	0.7293300383166637	0.7279960707594952	1.0	1.0	False
2	2026-04-01	FGA	north	0.1530288837126017	0.02383600409038619	2.638335611801763	0.0580020536538548	-0.9305646396558679	-99.09878574010122	10	1527.0	1526.9367786976413	0.7650361145032016	0.716247085038171	0.9039145907473309	1.0	False
1	2026-10-01	FGA	north	0.21773618994072938	0.04777628157377843	3.3420819708810066	0.0651498652151048	0.9162759328448081	-56.09128914364923	20	506.0	505.9320577810239	0.3649530178422391	0.38508471246510323	1.0	0.7809012593485045	False
2	2026-10-01	FGA	north	0.10434958222123322	0.011465156770098326	1.9859998106579198	0.0525425942445908	0.9855194000687594	-6.534626130995825	23	3112.0	3111.9078765897366	0.873204694858956	0.8302542723609841	1.0	1.0	False
1	2027-04-01	FGA	north	0.141088831700575	0.019994785914475198	3.5870049529323906	0.039333325030743084	-1.0	-1309.0383828575912	2	28.0	28.00513113940349	0.062120976519981344	0.060924338838764705	0.07339449541284404	0.06365430087864948	False
