date	country	cases
2049-04-03	north	32168
2049-04-03	south	668
2049-04-03	tropics	973
2049-04-09	north	31182
2049-04-09	south	714
2049-04-09	tropics	871
2049-04-16	north	29391
2049-04-16	south	767
2049-04-16	tropics	862
2049-04-24	north	26904
2049-04-24	south	787
2049-04-24	tropics	775
2049-05-01	north	24766
2049-05-01	south	854
2049-05-01	tropics	776
2049-05-08	north	22237
2049-05-08	south	992
2049-05-08	tropics	773
2049-05-15	north	19632
2049-05-15	south	1002
2049-05-15	tropics	766
2049-05-21	north	17461
2049-05-21	south	1196
2049-05-21	tropics	829
2049-05-28	north	14867
2049-05-28	south	1311
2049-05-28	tropics	772
2049-06-05	north	13189
2049-06-05	south	1570
2049-06-05	tropics	723
2049-06-12	north	10887
2049-06-12	south	1940
2049-06-12	tropics	700
2049-06-19	north	9380
2049-06-19	south	2310
2049-06-19	tropics	708
2049-06-26	north	8204
2049-06-26	south	2829
2049-06-26	tropics	654
2049-07-02	north	6801
2049-07-02	south	3620
2049-07-02	tropics	728
2049-07-09	north	5991
2049-07-09	south	4952
2049-07-09	tropics	721
2049-07-17	north	5141
2049-07-17	south	6055
2049-07-17	tropics	741
2049-07-24	north	4464
2049-07-24	south	7946
2049-07-24	tropics	786
2049-07-31	north	3740
2049-07-31	south	10214
2049-07-31	tropics	780
2049-08-07	north	3248
2049-08-07	south	12459
2049-08-07	tropics	850
2049-08-13	north	3062
2049-08-13	south	15281
2049-08-13	tropics	818
2049-08-21	north	2874
2049-08-21	south	18664
2049-08-21	tropics	982
2049-08-28	north	2517
2049-08-28	south	22849
2049-08-28	tropics	969
2049-09-04	north	2404
2049-09-04	south	26741
2049-09-04	tropics	1024
2049-09-11	north	2485
2049-09-11	south	30680
2049-09-11	tropics	1026
2049-09-18	north	2621
2049-09-18	south	34128
2049-09-18	tropics	1032
2049-09-25	north	2943
2049-09-25	south	37156
2049-09-25	tropics	1294
2049-10-02	north	3078
2049-10-02	south	40180
2049-10-02	tropics	1295
2049-10-09	north	3482
2049-10-09	south	41473
2049-10-09	tropics	1361
2049-10-16	north	4136
2049-10-16	south	42010
2049-10-16	tropics	1443
2049-10-23	north	4605
2049-10-23	south	41242
2049-10-23	tropics	1556
2049-10-30	north	6025
2049-10-30	south	39649
2049-10-30	tropics	1644
2049-11-06	north	7546
2049-11-06	south	37172
2049-11-06	tropics	1738
2049-11-13	north	9672
2049-11-13	south	34058
2049-11-13	tropics	1898
2049-11-20	north	12774
2049-11-20	south	31086
2049-11-20	tropics	2104
2049-11-27	north	16298
2049-11-27	south	26790
2049-11-27	tropics	2190
2049-12-04	north	22607
2049-12-04	south	23670
2049-12-04	tropics	2422
2049-12-11	north	30485
2049-12-11	south	20132
2049-12-11	tropics	2514
2049-12-18	north	41815
2049-12-18	south	17486
2049-12-18	tropics	2737
2049-12-25	north	56547
2049-12-25	south	14985
2049-12-25	tropics	3048
2050-01-01	north	77250
2050-01-01	south	12742
2050-01-01	tropics	3441
2050-01-08	north	103550
2050-01-08	south	11180
2050-01-08	tropics	3748
2050-01-15	north	138410
2050-01-15	south	9797
2050-01-15	tropics	4233
2050-01-22	north	182002
2050-01-22	south	8563
2050-01-22	tropics	4649
2050-01-29	north	233349
2050-01-29	south	7559
2050-01-29	tropics	5079
2050-02-05	north	290246
2050-02-05	south	7097
2050-02-05	tropics	5774
2050-02-12	north	348657
2050-02-12	south	6376
2050-02-12	tropics	6431
2050-02-19	north	400178
2050-02-19	south	6661
2050-02-19	tropics	7499
2050-02-26	north	439567
2050-02-26	south	6994
2050-02-26	tropics	8478
2050-03-05	north	459990
2050-03-05	south	7231
2050-03-05	tropics	9207
2050-03-12	north	456259
2050-03-12	south	7427
2050-03-12	tropics	10951
2050-03-19	north	430800
2050-03-19	south	7866
2050-03-19	tropics	12051
2050-03-26	north	386199
2050-03-26	south	8526
2050-03-26	tropics	13328
