variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0	2025-04-01	FGA	north	0.396097640181621	0.15738157277436046	7.225245833219455	0.05482133747761025	0.8873411268862573	-47144.52494943583	7	278.0	277.7863301613223	0.8332354491437866	0.8408756927367272	0.944954128440367	0.9051052408965178	False
1	2025-04-01	FGA	north	0.21951246237220967	0.048198355154712824	8.440334126927707	0.026007555989031976	1.0	-4610.66179768057	2	22.0	21.8880207126916	0.18586313714446634	0.12579448049410874	0.20754716981132076	0.13626554701143975	False
0	2025-10-01	FGA	north	0.05113694963669685	0.004637484359835435	0.9689190518114176	0.05277731874617914	0.8705998857719699	-3210.888420559976	7	278.0	277.9195382914418	0.8332354491437866	0.8362509600956942	0.944954128440367	0.875007422829126	True
1	2025-10-01	FGA	north	0.08770472512474121	0.008018787102457365	2.3544479377758134	0.03725065384439701	1.0	-806.8695626803565	2	22.0	21.891592489298752	0.18586313714446634	0.1467051770207119	0.20754716981132076	0.15316800292233054	True
2	2028-04-01	FGA	north	0.12964667648116876	0.017167360507057	3.9232448073414634	0.03304577788226837	-0.9421200938736259	-170.00870393387603	11	373.0	372.9103404222734	0.996129812537795	0.9956404306570846	1.0	0.9996608278280279	False
2	2028-10-01	FGA	north	0.15084031601984937	0.022794595254745253	4.494935986332002	0.033557834077841776	0.992171365822043	-45.74693809300125	22	690.0	689.9463403809955	0.9931323049948326	0.9943992950595831	1.0	1.0	False
2	2029-04-01	FGA	north	0.18231510363888712	0.04236267042548647	1.0834112424641225	0.16827876294160252	0.21438845414408203	-14.195965742027461	18	395.0	394.86764805693235	0.542259832300299	0.5616144063923073	1.0	1.0	False
3	2029-04-01	FGA	north	0.15334462134047958	0.02922180627619694	1.1168662648935597	0.1372990000330019	-0.86434218268981	-5.382728651877456	15	1033.0	1033.0524068306202	0.19851210357893256	0.20272253971306722	0.367816091954023	0.26856431175724893	False
4	2029-04-01	FGA	north	0.17531323998879084	0.034868080202967756	1.176233003011943	0.14904635351998433	-0.7473099308029805	-11.345482663515016	16	4771.0	4770.928884658645	0.7320357059010529	0.6842637674380023	0.8852459016393442	0.9432528494309032	False
2	2029-10-01	FGA	north	0.15745706171660248	0.026958802150540227	1.538428778956877	0.10234926950818313	0.26526739912417047	-11.103274829809806	7	141.0	140.8315492987335	0.11971925559213568	0.0922269519102346	0.3548387096774194	0.23967168626617713	False
