date	country	variant	sequences
2031-04-06	south	7	1
2031-04-06	tropics	7	3
2031-04-06	tropics	8	2
2031-04-13	tropics	7	2
2031-04-13	tropics	8	2
2031-04-20	tropics	8	1
2031-04-27	north	8	1
2031-04-27	south	8	1
2031-04-27	tropics	7	2
2031-04-27	tropics	8	2
2031-05-04	south	8	1
2031-05-04	tropics	7	1
2031-05-04	tropics	8	3
2031-05-11	tropics	7	1
2031-05-11	tropics	8	4
2031-05-18	south	7	1
2031-05-18	tropics	7	2
2031-05-18	tropics	8	7
2031-05-25	south	8	1
2031-06-01	south	8	1
2031-06-01	tropics	8	3
2031-06-08	tropics	8	2
2031-06-15	south	7	1
2031-06-15	south	8	1
2031-06-15	tropics	8	4
2031-06-22	south	8	4
2031-06-22	tropics	7	3
2031-06-22	tropics	8	9
2031-06-29	south	8	3
2031-06-29	tropics	7	1
2031-06-29	tropics	8	9
2031-07-06	south	7	1
2031-07-06	south	8	4
2031-07-06	tropics	7	2
2031-07-06	tropics	8	7
2031-07-13	south	7	1
2031-07-13	south	8	16
2031-07-13	tropics	7	4
2031-07-13	tropics	8	7
2031-07-20	south	8	17
2031-07-20	tropics	7	3
2031-07-20	tropics	8	5
2031-07-27	south	7	2
2031-07-27	south	8	22
2031-07-27	tropics	7	1
2031-07-27	tropics	8	7
2031-08-03	south	7	2
2031-08-03	south	8	29
2031-08-03	tropics	7	2
2031-08-03	tropics	8	3
2031-08-10	south	7	5
2031-08-10	south	8	42
2031-08-10	tropics	8	4
2031-08-17	south	7	10
2031-08-17	south	8	56
2031-08-17	tropics	7	3
2031-08-17	tropics	8	7
2031-08-24	south	7	8
2031-08-24	south	8	82
2031-08-24	south	9	2
2031-08-24	tropics	8	10
2031-08-31	south	7	6
2031-08-31	south	8	92
2031-08-31	tropics	7	3
2031-08-31	tropics	8	11
2031-09-07	south	7	8
2031-09-07	south	8	123
2031-09-07	tropics	7	4
2031-09-07	tropics	8	13
2031-09-14	north	8	1
2031-09-14	south	7	13
2031-09-14	south	8	105
2031-09-14	south	9	1
2031-09-14	tropics	7	2
2031-09-14	tropics	8	17
2031-09-21	south	7	7
2031-09-21	south	8	142
2031-09-21	south	9	1
2031-09-21	tropics	8	10
2031-09-28	north	8	2
2031-09-28	south	7	15
2031-09-28	south	8	142
2031-09-28	tropics	7	1
2031-09-28	tropics	8	14
2031-10-05	north	8	1
2031-10-05	south	7	14
2031-10-05	south	8	156
2031-10-05	tropics	7	1
2031-10-05	tropics	8	14
2031-10-05	tropics	9	1
2031-10-12	north	8	1
2031-10-12	south	7	19
2031-10-12	south	8	148
2031-10-12	south	9	2
2031-10-12	tropics	7	4
2031-10-12	tropics	8	18
2031-10-19	south	7	21
2031-10-19	south	8	129
2031-10-19	south	9	1
2031-10-19	south	10	1
2031-10-19	tropics	7	1
2031-10-19	tropics	8	10
2031-10-26	south	7	11
2031-10-26	south	8	141
2031-10-26	south	9	1
2031-10-26	tropics	7	4
2031-10-26	tropics	8	26
2031-11-02	north	8	4
2031-11-02	south	7	11
2031-11-02	south	8	92
2031-11-02	tropics	7	2
2031-11-02	tropics	8	22
2031-11-09	north	8	3
2031-11-09	south	7	7
2031-11-09	south	8	83
2031-11-09	south	9	1
2031-11-09	tropics	7	3
2031-11-09	tropics	8	16
2031-11-16	north	7	1
2031-11-16	north	8	4
2031-11-16	south	7	11
2031-11-16	south	8	74
2031-11-16	tropics	7	4
2031-11-16	tropics	8	17
2031-11-16	tropics	9	1
2031-11-23	north	8	4
2031-11-23	south	7	5
2031-11-23	south	8	56
2031-11-23	tropics	7	1
2031-11-23	tropics	8	12
2031-11-30	north	7	1
2031-11-30	north	8	3
2031-11-30	south	7	3
2031-11-30	south	8	40
2031-11-30	tropics	7	1
2031-11-30	tropics	8	16
2031-11-30	tropics	9	1
2031-12-07	north	8	2
2031-12-07	south	7	2
2031-12-07	south	8	38
2031-12-07	tropics	7	6
2031-12-07	tropics	8	30
2031-12-07	tropics	9	1
2031-12-14	north	8	3
2031-12-14	south	7	2
2031-12-14	south	8	19
2031-12-14	tropics	7	3
2031-12-14	tropics	8	27
2031-12-21	north	8	4
2031-12-21	south	7	4
2031-12-21	south	8	14
2031-12-21	tropics	7	3
2031-12-21	tropics	8	22
2031-12-21	tropics	9	1
2031-12-28	north	8	2
2031-12-28	south	7	3
2031-12-28	south	8	12
2031-12-28	tropics	7	5
2031-12-28	tropics	8	26
2031-12-28	tropics	9	1
2032-01-04	north	8	3
2032-01-04	south	8	13
2032-01-04	tropics	7	5
2032-01-04	tropics	8	23
2032-01-04	tropics	9	1
2032-01-11	north	8	8
2032-01-11	south	7	1
2032-01-11	south	8	11
2032-01-11	tropics	7	2
2032-01-11	tropics	8	32
2032-01-18	north	8	10
2032-01-18	north	9	1
2032-01-18	south	8	10
2032-01-18	tropics	7	5
2032-01-18	tropics	8	31
2032-01-25	north	8	12
2032-01-25	south	7	2
2032-01-25	south	8	4
2032-01-25	tropics	7	5
2032-01-25	tropics	8	28
2032-02-01	north	8	14
2032-02-01	south	7	2
2032-02-01	south	8	3
2032-02-01	tropics	7	7
2032-02-01	tropics	8	29
2032-02-08	north	7	3
2032-02-08	north	8	14
2032-02-08	south	8	5
2032-02-08	tropics	7	3
2032-02-08	tropics	8	23
2032-02-08	tropics	9	2
2032-02-15	north	7	3
2032-02-15	north	8	13
2032-02-15	tropics	7	8
2032-02-15	tropics	8	21
2032-02-15	tropics	9	1
2032-02-22	north	7	1
2032-02-22	north	8	7
2032-02-22	south	8	1
2032-02-22	tropics	7	4
2032-02-22	tropics	8	30
2032-02-22	tropics	9	2
2032-02-29	north	8	9
2032-02-29	south	8	3
2032-02-29	tropics	7	9
2032-02-29	tropics	8	26
2032-03-07	north	7	7
2032-03-07	north	8	5
2032-03-07	south	8	2
2032-03-07	tropics	7	5
2032-03-07	tropics	8	23
2032-03-14	north	7	4
2032-03-14	north	8	11
2032-03-14	south	8	3
2032-03-14	tropics	7	5
