country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
tropics	FGA	2025-10-01	-304	0	2024-12-01	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-297	0	2024-12-08	0.0	0.0	0.0	1	1	1.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-290	0	2024-12-15	0.0	0.0	0.0	1	1	3.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-283	0	2024-12-22	0.0	0.0	0.0	1	1	5.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-276	0	2024-12-29	0.0	0.0	0.0	1	1	32.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-269	0	2025-01-05	0.0	0.0	0.0	1	1	75.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-262	0	2025-01-12	0.0	0.0	0.0	1	1	64.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-255	0	2025-01-19	0.0	0.0	0.0	1	1	62.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-248	0	2025-01-26	0.0	0.0	0.0	1	1	51.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-241	0	2025-02-02	0.0	0.0	0.0	1	1	36.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-234	0	2025-02-09	0.0	0.0	0.0	1	1	35.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-227	0	2025-02-16	0.0	0.0	0.0	1	1	27.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-220	0	2025-02-23	0.0	0.0	0.0	1	1	18.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-213	0	2025-03-02	0.0	0.0	0.0	1	1	16.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-206	0	2025-03-09	0.0	0.0	0.0	1	1	16.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-199	0	2025-03-16	0.0	0.0	0.0	1	1	9.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-192	0	2025-03-23	0.0	0.0	0.0	1	1	9.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-185	0	2025-03-30	0.0	0.0	0.0	1	1	13.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-178	0	2025-04-06	0.0	0.0	0.0	1	1	8.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-171	0	2025-04-13	0.0	0.0	0.0	1	1	6.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-164	0	2025-04-20	0.0	0.0	0.0	1	1	5.0	1.0	1.0	1.0
tropics	FGA	2025-10-01	-157	0	2025-04-27	0.1428571428571429	0.020408163265306135	0.0	0	0	6.0	1.0	0.8571428571428571	1.0
tropics	FGA	2025-10-01	-150	0	2025-05-04	0.1428571428571429	0.020408163265306135	0.0	0	0	2.0	1.0	0.8571428571428571	1.0
tropics	FGA	2025-10-01	-143	0	2025-05-11	0.1428571428571429	0.020408163265306135	0.0	0	0	5.0	1.0	0.8571428571428571	1.0
tropics	FGA	2025-10-01	-136	0	2025-05-18	0.1785714285714286	0.03188775510204083		0	0	0.0	0.0	0.8214285714285714	1.0
tropics	FGA	2025-10-01	-129	0	2025-05-25	0.2142857142857143	0.045918367346938785	0.0	0	0	1.0	1.0	0.7857142857142857	1.0
tropics	FGA	2025-10-01	-122	0	2025-06-01	0.3571428571428571	0.12755102040816324	0.0	0	0	2.0	1.0	0.6428571428571429	1.0
tropics	FGA	2025-10-01	-108	0	2025-06-15	0.3571428571428571	0.12755102040816324	-inf	0	0	4.0	0.75	0.6428571428571429	1.0
tropics	FGA	2025-10-01	-101	0	2025-06-22	0.3571428571428571	0.12755102040816324	-inf	0	0	4.0	0.75	0.6428571428571429	1.0
tropics	FGA	2025-10-01	-80	0	2025-07-13	0.3571428571428571	0.12755102040816324	-inf	0	0	1.0	0.0	0.6428571428571429	1.0
tropics	FGA	2025-10-01	-73	0	2025-07-20	0.5	0.25	0.0	0	0	2.0	1.0	0.5	1.0
tropics	FGA	2025-10-01	-66	0	2025-07-27	0.6071428571428572	0.3686224489795919		0	0	0.0	0.0	0.39285714285714285	1.0
tropics	FGA	2025-10-01	-59	0	2025-08-03	0.7142857142857143	0.5102040816326531	0.0	0	0	1.0	1.0	0.2857142857142857	1.0
tropics	FGA	2025-10-01	-52	0	2025-08-10	0.5714285714285714	0.32653061224489793	-inf	0	0	1.0	0.0	0.42857142857142855	1.0
