date	country	variant	sequences
2047-10-06	north	22	1
2047-10-06	south	22	38
2047-10-06	south	23	16
2047-10-06	south	24	6
2047-10-06	tropics	22	27
2047-10-06	tropics	23	1
2047-10-13	north	22	2
2047-10-13	north	23	1
2047-10-13	south	22	31
2047-10-13	south	23	16
2047-10-13	south	24	6
2047-10-13	tropics	22	25
2047-10-13	tropics	24	1
2047-10-20	north	23	2
2047-10-20	north	24	1
2047-10-20	south	22	27
2047-10-20	south	23	16
2047-10-20	south	24	9
2047-10-20	tropics	22	20
2047-10-20	tropics	24	1
2047-10-27	north	22	1
2047-10-27	north	23	3
2047-10-27	south	22	22
2047-10-27	south	23	23
2047-10-27	south	24	9
2047-10-27	tropics	22	30
2047-10-27	tropics	23	2
2047-10-27	tropics	24	1
2047-11-03	north	23	1
2047-11-03	south	22	21
2047-11-03	south	23	17
2047-11-03	south	24	9
2047-11-03	tropics	22	18
2047-11-03	tropics	23	1
2047-11-10	north	23	1
2047-11-10	south	22	17
2047-11-10	south	23	12
2047-11-10	south	24	9
2047-11-10	tropics	22	17
2047-11-10	tropics	23	1
2047-11-10	tropics	24	1
2047-11-17	north	22	2
2047-11-17	north	23	2
2047-11-17	north	24	3
2047-11-17	south	22	12
2047-11-17	south	23	13
2047-11-17	south	24	8
2047-11-17	tropics	22	15
2047-11-17	tropics	23	2
2047-11-17	tropics	24	1
2047-11-24	south	22	12
2047-11-24	south	23	7
2047-11-24	south	24	2
2047-11-24	tropics	22	20
2047-11-24	tropics	23	1
2047-11-24	tropics	24	1
2047-12-01	north	22	2
2047-12-01	north	23	4
2047-12-01	north	24	1
2047-12-01	south	22	11
2047-12-01	south	23	8
2047-12-01	south	24	3
2047-12-01	tropics	22	13
2047-12-01	tropics	24	2
2047-12-08	north	22	2
2047-12-08	north	23	4
2047-12-08	south	22	8
2047-12-08	south	23	6
2047-12-08	south	24	4
2047-12-08	tropics	22	10
2047-12-08	tropics	23	3
2047-12-15	north	22	5
2047-12-15	north	23	3
2047-12-15	north	24	1
2047-12-15	south	22	7
2047-12-15	south	23	3
2047-12-15	south	24	3
2047-12-15	tropics	22	10
2047-12-15	tropics	23	4
2047-12-15	tropics	24	1
2047-12-22	north	22	2
2047-12-22	north	23	4
2047-12-22	north	24	1
2047-12-22	south	22	2
2047-12-22	south	23	4
2047-12-22	south	24	3
2047-12-22	tropics	22	8
2047-12-22	tropics	24	2
2047-12-29	north	22	5
2047-12-29	north	23	3
2047-12-29	north	24	3
2047-12-29	south	22	5
2047-12-29	south	23	4
2047-12-29	south	24	2
2047-12-29	tropics	22	17
2047-12-29	tropics	23	1
2048-01-05	north	22	4
2048-01-05	north	23	5
2048-01-05	south	22	1
2048-01-05	south	24	2
2048-01-05	tropics	22	11
2048-01-05	tropics	23	1
2048-01-05	tropics	24	1
2048-01-12	north	22	4
2048-01-12	north	23	7
2048-01-12	north	24	3
2048-01-12	south	22	2
2048-01-12	south	23	2
2048-01-12	south	24	3
2048-01-12	tropics	22	13
2048-01-12	tropics	23	1
2048-01-12	tropics	24	3
2048-01-19	north	22	7
2048-01-19	north	23	10
2048-01-19	north	24	7
2048-01-19	south	22	2
2048-01-19	south	23	1
2048-01-19	tropics	22	7
2048-01-26	north	22	10
2048-01-26	north	23	14
2048-01-26	north	24	7
2048-01-26	south	22	1
2048-01-26	south	23	2
2048-01-26	tropics	22	9
2048-01-26	tropics	23	4
2048-02-02	north	22	10
2048-02-02	north	23	15
