variant	pivot_date	model	location	mae	mse	normalized_mae	max_r_data	correlation	r2	n_points	total_sequences	total_smoothed_sequences	mean_variant_frequency	mean_smoothed_variant_frequency	max_variant_frequency	max_smoothed_variant_frequency	converged
0	2025-10-01	FGA	north	0.025061001804061876	0.0008262977422975507	0.8864645018038295	0.028270733631257983	0.4749197637795428	-2.410865660025398	14	243.0	242.80651266996549	0.9965986394557823	0.9794834129675191	1.0	0.996538170717821	False
0	2026-04-01	FGA	north	0.18645500748539362	0.06054194279526518	4.434428693225384	0.042047131746699815	-0.3740520713216818	-114.43945302666182	10	161.0	160.82237361460687	0.5253981490805456	0.5244216471807875	1.0	0.9982670800176981	False
1	2026-04-01	FGA	north	0.18887918887820618	0.03637025414240211	3.475248725299008	0.05434983329486874	0.9368876259729091	-25.567132451877843	15	1371.0	1370.9856320161068	0.3629675066237347	0.3718797887847865	0.4247787610619469	0.4432848753731566	False
2	2026-04-01	FGA	north	0.08377766884089632	0.008132529979978213	1.3470115330635102	0.06219521272424495	0.6423519783170324	-4.921091875907345	16	2110.0	2109.9818892007224	0.5428521852071444	0.530294446593503	0.6	0.5874232741308202	False
3	2026-04-01	FGA	north	0.029682521321779683	0.0012927249885265602	0.5054360490008504	0.05872656170935236	0.05568106898198025	-0.5095980095149311	9	170.0	170.25925230710592	0.06130972689376693	0.0611837332294133	0.09333333333333334	0.09146026402983547	False
0	2026-10-01	FGA	north	0.21891346438376752	0.04873666887354182	2.974374012238378	0.07359984436490663	0.9888845399335762	-51.77788892364018	4	61.0	61.00820664659493	0.056305107214638314	0.03684029611250775	0.06914893617021277	0.0625524826757701	False
1	2026-10-01	FGA	north	0.1488316893291225	0.02280467979389571	2.3669223640884804	0.06287983568334685	0.9280953800073755	-11.78552050914481	18	1454.0	1453.8981328578511	0.35309111372047364	0.35374800818295826	0.4247787610619469	0.39458217347513314	False
2	2026-10-01	FGA	north	0.2533851643433479	0.06546070952966734	3.4396550171862494	0.07366586563981212	0.9554777267019797	-27.469998802563154	21	2314.0	2313.994222076066	0.5523807508667984	0.5421526846338786	0.6590909090909091	0.5948498423791669	False
3	2026-10-01	FGA	north	0.09332197119135793	0.00928241220050644	1.4458591984156521	0.0645443009206004	0.9921205617433704	-7.4925664306108395	11	200.0	199.7698506652234	0.07917146669029074	0.07562479522462662	0.18309859154929578	0.14721633350992214	False
1	2027-04-01	FGA	north	0.01110540242649452	0.0001233299630543904	0.22704777450397948	0.04891218357350548			1	22.0	21.83106201974508	0.30985915492957744	0.2677846618306034	0.30985915492957744	0.2677846618306034	True
