pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2026-04-01	FGA	north	InferFullRank	50000		500	50000	160943776.0	1225.4366455078125		160942544.0	True	0.002502097049728036	0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	134091136.0	684.0089111328125		134090448.0	True	0.019868500530719757	0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	5476167.5				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	97771088.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	650755.9375				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	84873560.0				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	199927.234375				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	361636.3125				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	365523.75	1317.53076171875		364206.21875	True	0.0003662901872303337	0.01	100	50000
2034-10-01	FGA	north	InferFullRank	50000		500	50000	697978.3125				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	2687922.0				False		0.01	100	50000
2035-10-01	FGA	north	InferFullRank	50000		500	50000	1894030.625				False		0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	4088293.5	594.181396484375		4087699.25	True	0.019343197345733643	0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	125359.640625	1276.685791015625		124082.953125	True	0.020591959357261658	0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	119397456.0				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	25914324.0				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	4397359.5	556.22265625		4396803.5	True	0.20116494596004486	0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	18328292.0	1234.622802734375		18327058.0	True	0.005218603182584047	0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	5976602.0				False		0.01	100	50000
2041-10-01	FGA	north	InferFullRank	50000		500	50000	97805920.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	14785606.0				False		0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	1119513.625				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	735414.5	807.61767578125		734606.875	True	0.012338225729763508	0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	78130880.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	224463.34375	1417.6673583984375		223045.671875	True	0.004359289072453976	0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	8762144.0				False		0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	38316224.0				False		0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	321712.65625	1710.157470703125		320002.5	True	0.12057022750377655	0.01	100	50000
2046-10-01	FGA	north	InferFullRank	50000		500	50000	48061848.0	613.1058349609375		48061236.0	True	0.01293791364878416	0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	11622107.0	736.9673461914062		11621370.0	True	0.11809910833835602	0.01	100	50000
2047-10-01	FGA	north	InferFullRank	50000		500	50000	783003.0	600.4000244140625		782402.625	True	0.03089028224349022	0.01	100	50000
2048-04-01	FGA	north	InferFullRank	50000		500	50000	11265688.0				False		0.01	100	50000
2049-10-01	FGA	north	InferFullRank	50000		500	50000	315455.8125				False		0.01	100	50000
2050-04-01	FGA	north	InferFullRank	50000		500	50000	2279484.5				False		0.01	100	50000
2050-10-01	FGA	north	InferFullRank	50000		500	50000	1687743.25				False		0.01	100	50000
2053-04-01	FGA	north	InferFullRank	50000		500	50000	359579.3125				False		0.01	100	50000
2053-10-01	FGA	north	InferFullRank	50000		500	50000	2495402.75	1580.962646484375		2493821.75	True	0.00031628579017706215	0.01	100	50000
2054-04-01	FGA	north	InferFullRank	50000		500	50000	26433760.0	1494.886962890625		26432266.0	True	0.0021604434587061405	0.01	100	50000
2054-10-01	FGA	north	InferFullRank	50000		500	50000	25376216.0	795.3397827148438		25375420.0	True	0.02603793703019619	0.01	100	50000
2025-10-01	FGA	south	InferFullRank	50000		500	50000	6807215.0	1189.57763671875		6806025.5	True	0.01749569922685623	0.01	100	50000
2026-04-01	FGA	south	InferFullRank	50000		500	50000	64963200.0				False		0.01	100	50000
2026-10-01	FGA	south	InferFullRank	50000		500	50000	122236936.0				False		0.01	100	50000
2027-04-01	FGA	south	InferFullRank	50000		500	50000	83562096.0				False		0.01	100	50000
2027-10-01	FGA	south	InferFullRank	50000		500	50000	6927213.0				False		0.01	100	50000
2028-10-01	FGA	south	InferFullRank	50000		500	50000	15205726.0				False		0.01	100	50000
2029-04-01	FGA	south	InferFullRank	50000		500	50000	34207568.0	1379.353759765625		34206188.0	True	0.0028153208550065756	0.01	100	50000
2029-10-01	FGA	south	InferFullRank	50000		500	50000	4199348.0				False		0.01	100	50000
2030-04-01	FGA	south	InferFullRank	50000		500	50000	227166640.0				False		0.01	100	50000
2032-10-01	FGA	south	InferFullRank	50000		500	50000	72805776.0	1207.508056640625		72804568.0	True	0.000864605768583715	0.01	100	50000
2033-04-01	FGA	south	InferFullRank	50000		500	50000	104045952.0				False		0.01	100	50000
2033-10-01	FGA	south	InferFullRank	50000		500	50000	3314835.0				False		0.01	100	50000
2034-10-01	FGA	south	InferFullRank	50000		500	50000	123662.265625	581.7586059570312		123080.5078125	True	0.05993343144655228	0.01	100	50000
2035-04-01	FGA	south	InferFullRank	50000		500	50000	962604.375				False		0.01	100	50000
2035-10-01	FGA	south	InferFullRank	50000		500	50000	5645239.0				False		0.01	100	50000
2036-04-01	FGA	south	InferFullRank	50000		500	50000	511830.6875	814.065673828125		511016.625	True	0.015101802535355091	0.01	100	50000
2036-10-01	FGA	south	InferFullRank	50000		500	50000	25243022.0				False		0.01	100	50000
2037-04-01	FGA	south	InferFullRank	50000		500	50000	330732.875	1361.589599609375		329371.28125	True	0.0026615047827363014	0.01	100	50000
2037-10-01	FGA	south	InferFullRank	50000		500	50000	3466885.0				False		0.01	100	50000
2038-04-01	FGA	south	InferFullRank	50000		500	50000	10930892.0				False		0.01	100	50000
2041-10-01	FGA	south	InferFullRank	50000		500	50000	81979200.0				False		0.01	100	50000
2042-04-01	FGA	south	InferFullRank	50000		500	50000	5157991.5	1368.3477783203125		5156623.0	True	0.0022588029969483614	0.01	100	50000
2042-10-01	FGA	south	InferFullRank	50000		500	50000	10634726.0				False		0.01	100	50000
2043-04-01	FGA	south	InferFullRank	50000		500	50000	615370.9375	732.5523681640625		614638.375	True	0.0016665597213432193	0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	2688040.0				False		0.01	100	50000
2044-04-01	FGA	south	InferFullRank	50000		500	50000	519597.25				False		0.01	100	50000
2044-10-01	FGA	south	InferFullRank	50000		500	50000	2777502.25				False		0.01	100	50000
2045-04-01	FGA	south	InferFullRank	50000		500	50000	646914.125	1328.176025390625		645585.9375	True	0.0029874604661017656	0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	7545768.0				False		0.01	100	50000
2046-10-01	FGA	south	InferFullRank	50000		500	50000	2329953.0	543.121337890625		2329410.0	True	0.008198031224310398	0.01	100	50000
