pivot_date	model	location	correlation	mae	mse	rmse	r2	n_seqs	n_cases	seq_entropy	case_entropy	seq_entropy_norm	case_entropy_norm
2026-04-01	FGA	north	0.993053672151937	0.011226959513738265	0.00016547124713590567	0.012863562769929086	0.894279484552661	4119	9277256	3.933204131353324	3.96670530618366	0.7204420544303973	0.6958595305481449
2026-10-01	FGA	north	0.9968891360893783	0.0034328394028945346	1.8909219256873882e-05	0.004348473209860431	0.9898258440407649	4431	9970921	4.179700475346359	4.198849268285504	0.7655926051125509	0.7365833998600277
2027-04-01	FGA	north	-0.8293164448833724	0.07339517011584097	0.005415459957391427	0.07358980878757213	-535.1574785437688	364	810163	3.1852704178997278	3.1367331395692304	0.6314475718056762	0.550261610448556
2029-04-01	FGA	north	-0.45746447923766065	0.1539838594484676	0.025175250309594145	0.15866710531674216	-32.85613485260044	2122	4822996	3.875630519462877	3.9446419503811936	0.6939402939522759	0.6886691220089587
2029-10-01	FGA	north	0.5507661725427168	0.23213608741770989	0.06822135204794479	0.2611921745534211	-49.738431521743216	4334	9524319	4.59164667385684	4.619279745399341	0.8054899097072061	0.8064497023032767
2030-04-01	FGA	north	0.2223282610071557	0.21668868099684682	0.050499009782213354	0.22471984732598355	-225.4550639995791	2755	5971957	4.00724259248996	4.0351746581579455	0.7064425445742776	0.7044746326641613
2031-10-01	FGA	north	0.9233313294984032	0.07917575191756832	0.006398083560074108	0.07998802135366338	-20.78614739657476	889	2061155	4.959571747481031	5.0255512526054105	0.9257160253798744	0.8816076480226752
2032-04-01	FGA	north	-0.013655559264215791	0.16376686576957752	0.045489125346774406	0.2132817979734192	-105.9209873384452	4853	10929137	5.069111242388182	5.069009386625283	0.8892491619999472	0.8892312939462645
2032-10-01	FGA	north	0.9806638279032711	0.0038358714959195023	2.9675047942023367e-05	0.005447480880372447	0.9616666146541727	4222	9452609	4.582920213266368	4.559834691552282	0.8344943196549145	0.7999092906887609
2034-10-01	FGA	north	0.9402212811367247	0.1307304653376082	0.01711942985636739	0.13084123912730034	-94.4771560314862	459	977702	4.8812256201431925	4.990483755049398	0.9052185243256334	0.8754559300342518
2035-04-01	FGA	north	-0.17068690347201804	0.09873007363344717	0.013382340191047282	0.115682065122677	-20.912022192264722	3078	6441622	4.560287524417595	4.527374075364968	0.7999887289229506	0.7942148850301919
2035-10-01	FGA	north	0.2902384544218157	0.17547442313516007	0.03366711259587373	0.18348600108965732	-34.70925989098017	3169	6987746	4.481179916948995	4.519115196343955	0.8258314180239463	0.792766070652815
2036-04-01	FGA	north	0.8656184271152909	0.009145935853066247	9.452199837633351e-05	0.009722242456158636	-2.4329781566831223	447	1277803	3.3823033289169717	3.435135191847896	0.68929666619101	0.5997176844715546
2037-04-01	FGA	north	0.9500779353979257	0.0150179130632809	0.0003706579123524101	0.019252478083415913	0.3811645272606551	2329	5836522	3.6388532105805593	3.6932877325801874	0.7490464071864905	0.6447868405082157
2037-10-01	FGA	north	0.9084362416606926	0.20382947571664864	0.04225559027259048	0.20556164591817824	-22.950158446086423	3194	7634857	4.316298298071433	4.3152601676036255	0.7814338523601203	0.7570047892745416
