pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	3292734.0	1598.66943359375		3291135.25	True	0.0012319396482780576	0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	2436500.0				False		0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	47369056.0				False		0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	455313.9375				False		0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	13502523.0				False		0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	2692815.0				False		0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	31817056.0				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	130469696.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	2570024.5				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	1930230.625				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	108836256.0	564.707763671875		108835688.0	True	0.038021162152290344	0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	121095296.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	128222.515625	505.35638427734375	482.207275390625	127717.15625	True	0.058550216257572174	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	871409.0	1121.741943359375	1112.4921875	870287.25	True	0.0013000376056879759	0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	95006.9140625	1304.6063232421875		93702.3046875	True	0.001079918467439711	0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	9012869.0				False		0.01	100	50000
2034-10-01	FGA	north	InferFullRank	50000		500	50000	1755405.25	704.314208984375		1754700.875	True	0.029660338535904884	0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	11647714.0				False		0.01	100	50000
2035-10-01	FGA	north	InferFullRank	50000		500	50000	126613728.0				False		0.01	100	50000
