date	country	variant	sequences
2040-04-08	tropics	15	1
2040-04-15	tropics	14	1
2040-04-22	tropics	15	1
2040-04-29	tropics	15	1
2040-05-27	tropics	15	1
2040-06-03	tropics	14	1
2040-06-17	tropics	15	1
2040-06-24	tropics	15	1
2040-07-01	tropics	15	4
2040-07-08	tropics	15	3
2040-07-15	south	15	1
2040-07-22	tropics	15	2
2040-07-29	tropics	15	1
2040-08-12	tropics	15	1
2040-08-19	tropics	14	1
2040-08-19	tropics	15	2
2040-09-02	tropics	15	2
2040-09-09	south	14	1
2040-09-09	tropics	15	3
2040-09-16	south	15	1
2040-09-16	tropics	15	1
2040-09-23	tropics	15	7
2040-09-30	tropics	14	1
2040-09-30	tropics	15	4
2040-10-07	south	15	1
2040-10-07	tropics	15	4
2040-10-14	south	15	2
2040-10-14	tropics	15	5
2040-10-21	tropics	15	4
2040-10-28	tropics	15	6
2040-11-04	tropics	15	4
2040-11-11	south	15	1
2040-11-11	tropics	15	1
2040-11-18	tropics	15	9
2040-11-25	tropics	15	3
2040-12-02	tropics	15	6
2040-12-09	tropics	14	1
2040-12-09	tropics	15	7
2040-12-16	north	15	1
2040-12-16	tropics	15	5
2040-12-23	tropics	14	1
2040-12-23	tropics	15	5
2040-12-30	tropics	15	4
2041-01-06	south	15	1
2041-01-06	tropics	15	8
2041-01-13	tropics	14	1
2041-01-13	tropics	15	7
2041-01-20	tropics	14	1
2041-01-20	tropics	15	6
2041-01-27	tropics	15	8
2041-02-03	tropics	15	7
2041-02-10	tropics	15	10
2041-02-17	north	15	1
2041-02-17	tropics	15	7
2041-02-24	tropics	15	13
2041-03-03	tropics	14	1
2041-03-03	tropics	15	11
2041-03-10	tropics	15	11
2041-03-17	tropics	14	1
2041-03-17	tropics	15	15
2041-03-24	tropics	14	1
2041-03-24	tropics	15	12
2041-03-31	north	15	1
2041-03-31	tropics	15	11
