date	country	cases
2037-04-01	north	3828
2037-04-01	south	232
2037-04-01	tropics	70722
2037-04-08	north	3890
2037-04-08	south	245
2037-04-08	tropics	78075
2037-04-15	north	3800
2037-04-15	south	290
2037-04-15	tropics	86014
2037-04-22	north	3557
2037-04-22	south	347
2037-04-22	tropics	95875
2037-04-28	north	3429
2037-04-28	south	442
2037-04-28	tropics	106326
2037-05-05	north	3158
2037-05-05	south	564
2037-05-05	tropics	116894
2037-05-13	north	3145
2037-05-13	south	617
2037-05-13	tropics	126441
2037-05-20	north	2785
2037-05-20	south	675
2037-05-20	tropics	136201
2037-05-27	north	2679
2037-05-27	south	823
2037-05-27	tropics	147419
2037-06-03	north	2490
2037-06-03	south	978
2037-06-03	tropics	157129
2037-06-09	north	2112
2037-06-09	south	1175
2037-06-09	tropics	166106
2037-06-16	north	1889
2037-06-16	south	1429
2037-06-16	tropics	172853
2037-06-24	north	1705
2037-06-24	south	1560
2037-06-24	tropics	179416
2037-07-01	north	1663
2037-07-01	south	1831
2037-07-01	tropics	183271
2037-07-08	north	1558
2037-07-08	south	2011
2037-07-08	tropics	187577
2037-07-15	north	1549
2037-07-15	south	2158
2037-07-15	tropics	188352
2037-07-21	north	1494
2037-07-21	south	2460
2037-07-21	tropics	187938
2037-07-29	north	1339
2037-07-29	south	2721
2037-07-29	tropics	183209
2037-08-05	north	1289
2037-08-05	south	2818
2037-08-05	tropics	177961
2037-08-12	north	1336
2037-08-12	south	2924
2037-08-12	tropics	172608
2037-08-19	north	1399
2037-08-19	south	2938
2037-08-19	tropics	164647
2037-08-26	north	1477
2037-08-26	south	2781
2037-08-26	tropics	154976
2037-09-01	north	1703
2037-09-01	south	2547
2037-09-01	tropics	146288
2037-09-09	north	1617
2037-09-09	south	2466
2037-09-09	tropics	136766
2037-09-16	north	1691
2037-09-16	south	2368
2037-09-16	tropics	126756
2037-09-23	north	1813
2037-09-23	south	2251
2037-09-23	tropics	116503
2037-09-30	north	1967
2037-09-30	south	1773
2037-09-30	tropics	106871
2037-10-07	north	2246
2037-10-07	south	1593
2037-10-07	tropics	96813
2037-10-14	north	2449
2037-10-14	south	1289
2037-10-14	tropics	87524
2037-10-21	north	2724
2037-10-21	south	1007
2037-10-21	tropics	79106
2037-10-28	north	3089
2037-10-28	south	822
2037-10-28	tropics	71287
2037-11-04	north	3657
2037-11-04	south	707
2037-11-04	tropics	64086
2037-11-11	north	4233
2037-11-11	south	595
2037-11-11	tropics	57691
2037-11-18	north	5013
2037-11-18	south	482
2037-11-18	tropics	51024
2037-11-25	north	6088
2037-11-25	south	379
2037-11-25	tropics	45820
2037-12-02	north	7648
2037-12-02	south	295
2037-12-02	tropics	40424
2037-12-09	north	9818
2037-12-09	south	211
2037-12-09	tropics	36034
2037-12-16	north	12537
2037-12-16	south	202
2037-12-16	tropics	32167
2037-12-23	north	16163
2037-12-23	south	157
2037-12-23	tropics	28500
2037-12-30	north	21712
2037-12-30	south	172
2037-12-30	tropics	25452
2038-01-06	north	27890
2038-01-06	south	158
2038-01-06	tropics	22887
2038-01-13	north	35871
2038-01-13	south	153
2038-01-13	tropics	20335
2038-01-20	north	45877
2038-01-20	south	156
2038-01-20	tropics	17890
2038-01-27	north	58407
2038-01-27	south	198
2038-01-27	tropics	15940
2038-02-03	north	75433
2038-02-03	south	214
2038-02-03	tropics	14420
2038-02-10	north	94885
2038-02-10	south	233
2038-02-10	tropics	13149
2038-02-17	north	116971
2038-02-17	south	337
2038-02-17	tropics	11629
2038-02-24	north	141162
2038-02-24	south	441
2038-02-24	tropics	10214
2038-03-03	north	167042
2038-03-03	south	547
2038-03-03	tropics	9515
2038-03-10	north	191629
2038-03-10	south	592
2038-03-10	tropics	9005
2038-03-17	north	212177
2038-03-17	south	742
2038-03-17	tropics	8422
2038-03-24	north	227260
2038-03-24	south	860
2038-03-24	tropics	8109
2038-03-31	north	238500
2038-03-31	south	1144
2038-03-31	tropics	7545
