strain,tsne_x,tsne_y
6b0c0e0b,-12.548565871963298,10.252076578244177
3ffd6ec6,-42.26176779066416,1.364413457434125
ee73624,-40.43072499706914,3.8625040423107806
271c2a0a,-38.709287823896354,12.886185781932886
4d1efbde,-40.36069695599954,6.709532258500934
413b6c2e,-15.08633543633274,8.065358325572182
7c2bd7af,-26.18753821201345,24.86091022741726
44148f0e,-26.287634535897634,24.992956617157184
79be32cc,-26.299591850004322,24.99313204225074
2bbbc547,-25.363498879719824,24.086917463590986
227e5668,-25.514417838113342,23.883812160451598
3cf4b556,-25.46015175178561,23.89928897490234
fd65b4d,-25.34934700289921,23.460936474222773
8f5ab18,-25.10645067092213,23.677914122393325
2e641478,-25.090493077400737,23.826942009457422
2b73658e,-25.508277936862477,23.78955599204567
52b456ed,-25.516097011663113,23.80677364740506
796e40ca,-24.81308421391764,23.59666679134408
5cd86bb4,-25.00875481093707,23.09380023601499
5997a7c1,-24.780633158362285,23.20631997902537
6b614e5d,-24.886026366273846,23.16017424152219
ccaa563,-25.702374599187436,23.443537816810796
22d59a7a,-25.558985455959707,23.79563423750892
12f12d32,-25.47136981930753,23.849089934282887
456bf125,-25.31278634901614,23.422470881541063
48bb7239,-24.980037868126225,23.887558429304438
1323e034,-24.958095364393117,23.75907348805296
12e53e36,-24.993230921853193,23.77041535185542
460ae017,-24.9948434797494,23.876272670508968
2b2758f6,-24.897513280454746,23.68458471597893
46b6988c,-24.275199211002043,22.020925499407717
7f3497ad,-24.278560699909864,21.977512045140365
5f79ac9b,-24.26968536778534,21.962606180997007
599edb55,-24.295536470963963,22.01669155389176
221f5d6d,-24.29317439123271,22.020393829025473
6c390e72,-24.29276688474494,22.020254245681635
30279ff3,-24.161868200112814,23.809867140224434
4af5295,-23.8718820507451,23.832386284971644
3028805d,-24.98728388805752,23.81248448517758
28dd73b7,-38.87253060850267,3.666438700969251
58e611bd,-25.020734092980806,23.53373197381748
7bcec39f,-44.682071452754066,2.7662234090839353
1618bceb,-25.382265155534498,23.460897428756084
68627d70,-38.22155713849886,6.475857426196947
2765654b,-38.241701606814,6.418123115607954
6da5169e,-38.21627276119269,6.541337807896546
17a7b3d2,-38.25131571004336,6.587818830859629
45560aa0,-24.943465698043564,23.44375655037781
2a881798,-40.05853815795537,4.111054553223183
349cc9c5,-14.616154936209524,12.916221121740284
6b21c515,-14.593534694848392,12.95501146379571
218a53c5,-41.30460023009406,9.399498609626843
1c841d76,-41.326086987675815,9.379346238849461
4fc9fdbc,-41.32607804129144,9.379345286158363
208b1a54,-41.32553009531971,9.379114744846103
4bf91dc4,-37.883329814065405,12.950422259442286
3950bf9,-41.32607256717613,9.379343726984446
7debc062,-47.48977004761914,-2.8699671697631968
7ce7a7d4,-47.47751011473897,-2.771420044533926
77550ae9,-47.50569521085901,-2.889194447685266
2a55e524,-47.15070025018987,-2.4678998182408245
36fdfacc,-47.42089427714318,-2.8296676322691336
58f8236c,-47.46572151008971,-2.8450523933010383
3d7bab2f,-47.50847957461672,-2.8893386202451445
324c910e,-47.508447983141956,-2.8893354381835317
792f675b,-47.50842490010978,-2.889219671334099
6d7cb82e,-47.50841949594734,-2.8892196691609584
697b8812,-47.50840292172788,-2.889161541546281
2fc45ee1,-47.508419560899235,-2.889244565296301
7a87b0c9,-47.38880118024659,-2.698046475573225
4197433f,-47.508447824195144,-2.889331406606524
46481436,-47.50841770738521,-2.889244437465098
2ddcebb4,-47.23779346481944,-2.994947298040506
3c26eca0,-47.231720891391845,-2.8671048883261614
7b28bcbe,-47.50845293148554,-2.8893315009900955
5b1db971,-47.50845413241153,-2.8893314533433863
14cd3fa0,-47.28856411572098,-2.645030284012818
4db57083,-47.223487239633286,-2.775477121177038
e76ab77,-47.44844044167887,-2.8211860310877053
29423c0,-47.3970851673982,-2.778385026207613
66944cb2,-47.471555590191926,-2.521820911238941
33626d47,-47.36419200375302,-2.6059466735771144
5e42c2fc,-47.92805575733719,-2.507636467883014
2dae81b3,-47.6906460075706,-2.685928218544481
733f9c33,-47.64843661789531,-3.2654403495487143
4f87e2a5,-47.73167268699614,-3.487307361112052
7cb1c20a,-47.731605988490905,-3.487730098689297
5985fb0a,-47.47147940647117,-2.8540294922389178
4196ad77,-47.4520267770927,-3.2728259344079746
45991fe5,-13.37715245925432,12.2278604377494
6fbd7dda,-47.50841684772847,-2.8892444502285306
1125c9ae,-47.508856356904886,-2.8897171787773943
6ed53971,-47.50884054542476,-2.889485899247581
5bc956f3,-47.508417336839955,-2.8892444983336296
2cfefde7,-47.508518907583095,-2.889454124253568
269f244d,-47.5084167829831,-2.8892443557716594
3204d18f,-47.50843464596707,-2.889219683686357
2d0f668b,-47.508424847234195,-2.8892196781524118
452566f1,-47.50591460263136,-2.890250114535381
2527f2e6,-47.50842088679526,-2.8892228185360684
72f9ea9e,-47.50755787742606,-2.8892137233425004
3a44c6dd,-47.508430234213236,-2.889219732767618
544c46f,-46.207354357266844,-0.5304212664717238
1e75e008,-47.38773837740349,-2.653732358243336
33253cb1,-14.133468958789575,11.51796314567442
3c894ad,-46.22297484467261,-1.6429758596133706
27f69761,-47.255935472807224,-2.6497019182931396
1b6f76f8,-47.00305477818385,-3.1705165567329794
56a0971f,-34.96542010705673,18.305062733664784
3bbf86ce,-34.963706794129315,18.317765803787026
60ac2274,-34.965386498305286,18.30518339542833
6f2c703,-34.96538293856889,18.30497258773163
79ce0ca2,-34.96592158207244,18.305237500014005
5fc34cb3,-34.96563364588751,18.304969235510153
7f2e9a49,-34.965322870603195,18.305026350139087
77979680,-34.948462532746625,18.333392485136876
6657df67,-34.93261338861705,18.359419199067567
5dfa0ceb,-34.93178960142232,18.358315105440106
bab0a25,-24.381578305677483,24.372510918755857
64a579cf,-16.317307423140797,34.632254440940926
116619f1,-13.901785132448877,13.30223890274573
4f4a6623,-13.870725821360752,13.652344175803238
1331577,-13.871262447775802,13.653247910827139
5ab5c854,-42.43987566158309,7.279319867810668
4b441a5d,-43.00808737824833,7.146351228515622
2372e716,-42.86881853699638,7.274910053008888
3c36eb9,-42.615886422784236,7.445294262946436
62f0658,-23.693804831088823,-6.296477830986442
56ca131b,-23.51211843747091,-6.1540803521965906
28817d65,-36.94067497227794,10.61925631299252
5c121a2d,-36.966862335346036,10.236528358067705
31a4b008,-14.172999609643677,11.592569475330423
d4178de,-28.380286721122946,-11.679443474958724
3a7c3bc,-15.832730288117071,10.497951415230068
69571da5,-25.436083265843603,-12.515768137035304
69006c,-24.45368932691203,-12.800939104554303
319de878,-26.06093843649072,-9.451858446905634
167811cd,-27.59152510211365,-13.092384623516189
79f4bdf6,-26.437575331654745,-12.473415723348957
371bd22d,-27.43506764347928,-10.043818445941447
4ea7ab4e,-26.919682307281985,-10.197551648422962
10830ee8,-28.131270972901387,-16.094060759306963
50f259ba,-23.318307886490658,-10.887108131743867
4cfd0403,-23.14501016036103,-16.438511743482348
32e36b41,-27.483454515782853,-13.00774592315558
1f7c57e4,-26.51625470125543,-12.257764959599845
683f6429,-27.455374253751753,-12.975823335693999
158443f8,-27.245881807755158,-10.390016068477983
78c04fba,-26.437575462989454,-12.47341571697003
5f91ab50,-22.952263836571582,-11.190493265448506
5108130f,-27.79214404697062,-10.807134669393644
5add44fc,-27.004786040498225,-13.146835726717883
6da13774,-20.924283093913477,-12.28920477044891
3bb86a4f,-22.92956230099606,-11.520994338285083
21a9b487,-27.394890792691974,-12.426345750547336
148ff556,-27.25262853105006,-13.430213562367046
24d341e7,-26.6801848487526,-12.565552198611112
a09ee50,-26.613714425487824,-9.470396508251024
4844fcf,-28.120872428229656,-13.804947161109041
425e7622,-28.030306455469987,-13.792664766912665
115e4031,-24.49410853420214,-15.480786275097845
12a90d8b,-25.0171698168234,-15.163946339947453
6f0115fb,-25.13016448375716,-15.507915015082048
40a6b2ef,-25.50326689755734,-10.114967154382697
54cb3925,-26.5246828321607,-12.499987333665906
76a8c25d,-23.93159818814154,-11.249533558170649
33c981ad,-25.6561996044068,-14.8756717399734
1ce58708,-29.46959348040625,-13.31275747088766
4ff98616,-26.119535944395423,-12.218130230685825
318097ef,-27.80184401746673,-10.252159869752806
6673d65d,-25.489147314637997,-15.476732946475753
63b930de,-26.73206128064046,-12.87940679665118
3ee51a09,-25.536965970109797,-9.77349173841329
7069a220,-25.656176878356394,-14.875668296467932
4a6d6f29,-22.826201569817787,-12.960256651585182
c03bcb2,-27.094701386381903,-12.068901104590736
51d0c813,-27.15657562999169,-10.929289996375806
2c9d70f5,-25.495334673631994,-10.51785654916649
69c2a4a1,-24.331538808176713,-12.596250312958647
74fbf736,-25.753894112760108,-11.458265214302322
779be4ec,-25.678003303529255,-11.498756659152246
4cd8fa51,-25.230454987422945,-14.485398474070948
3add73a3,-24.200716593582133,-12.663770387679412
4a3cf9a5,-25.533893961486665,-11.387999360570186
79eb457e,-23.766503092179633,-12.693134548543895
5991a501,-25.792600320939744,-11.047788602545824
168daa3a,-25.456315780898837,-11.701183345510788
740ce995,-23.921621520721846,-9.973048194527344
5a209b49,-26.75597682871105,-10.49852361281755
1cef289f,-27.322763565995338,-12.206379724457552
2d169841,-26.933297640023966,-12.797615448138476
3ddb5306,-26.998288896671603,-12.127303978330987
2b3163d4,-24.58248510505811,-10.929347745163986
5e0987e9,-25.995696960523482,-11.304022457564392
14d575b,-24.88649939601035,-11.526599504425727
27571428,-26.32406096290467,-11.999137938622843
56c496ce,-25.143780669887576,-10.882579220820439
4e09b85f,-26.397322918925767,-10.868696558424988
7d1ba8f2,-26.209899057702096,-10.922591490940407
1471bb00,-24.84223982326923,-10.813707400328697
7b8ecdc,-26.576562486689568,-11.419381666693143
a33f046,-26.394726150941423,-11.038045491352761
558dea73,-26.92740103569134,-11.704985353618602
59e6ebb1,-25.947825964349907,-10.298210377963953
a0e74a9,-26.60908476634882,-11.753973368267635
69b32a63,-27.03642082110776,-11.349792929270352
8fab16f,-27.007598751796095,-11.381365050529123
213f90d2,-25.10468609882125,-10.570807036179653
7bb2e337,-26.02635520928034,-11.696510793719513
4a7035db,-26.02635547476259,-11.696510862097973
3f6aee0,-25.965637851846473,-10.279978261981185
28d9acf5,-26.54502201376692,-11.07483777497997
697b79b5,-25.45218374207116,-11.63479867111205
48a0ac83,-24.920404628230173,-10.75164429071229
6e0ee810,-26.502812732537222,-11.787443768201385
2b0910e2,-26.9890167088629,-11.010436764583655
2c8df602,-26.02635456645415,-11.69651114565565
6b060826,-26.375798103583566,-12.123043139307459
9bf6f4d,-26.02635456645415,-11.69651114565565
4a7bb97a,-25.429366345453534,-11.428757987030634
6fd49ebc,-26.335146065962626,-12.052343546590395
4979e14,-25.64954853381514,-11.537866207351264
423eeec9,-23.941044372883113,-13.67019246683444
3eaf7ad1,-22.27567414234426,-12.872313211751054
3af0da8b,-25.58339663777352,-10.975061701021907
3bd033ac,-25.990559575950634,-11.738976025464474
2a1c000,-26.362517356111354,-12.031480976434272
2f14d6ec,-25.30742937905164,-10.57277361810049
22c785fc,-27.60506082954623,-11.190474781235228
6baee012,-27.107565335869236,-11.751262847505709
10ee67f3,-22.793198991325326,-14.06415500295569
74f20609,-24.4770501377396,-12.930580807113731
213a7712,-27.926426171813176,-10.833964661066451
6ceef1cc,-27.701250681019406,-11.735405204181665
32885584,-26.34442938816918,-11.021392354875083
3e5f054a,-24.198120052286544,-10.485323312270227
5eb525b2,-28.656430767141952,-11.978893623368524
4347be64,-28.546190367593134,-12.251805428340754
2e22f9cd,-27.653518142769094,-11.682795007312567
45f35b0b,-28.3440786561361,-12.68678054996107
6c20d9,-27.76460123625564,-12.35748975455977
3e961158,-28.123779267579348,-13.306329625053941
50b43268,-23.610399614111607,-12.74912209506754
13d79e1c,-24.351562912792872,-12.141820006960742
67fcbb91,-28.12925004948321,-13.190122582380969
2bf65db6,-27.791648046740242,-11.970533523631364
7ae1bd4d,-28.10825849368575,-12.2033326913119
1b9eae5,-23.422748402054548,-13.048200126062339
2cfd4f34,-26.505353652724665,-12.782361426682469
56890b3e,-23.732464957665783,-11.499519814989709
5416801b,-25.115799519590073,-14.021410534326348
52e917e6,-24.751879975796484,-13.256140581160276
2713754c,-23.78511898252397,-13.540186348942797
21b04ec3,-25.205840220993615,-13.663306842562628
35d2cbff,-24.79443893436439,-13.587158293185132
469d2802,-28.400150535363053,-11.034393272915915
3cd9d773,-25.115799972696845,-14.021409902668882
597f9a00,-23.84500911574607,-13.626972633524781
78dd2f75,-24.01096454884375,-11.454907136937006
400d29a9,-25.192969551005994,-13.660744106863339
45fcd3f,-24.456131735724814,-14.067746068802785
501018ef,-24.010993040374352,-11.454884754989518
4a2e3c30,-26.5889688773349,-9.61926425997224
4bd236e2,-26.30025495106763,-13.159891831073605
1bfe7d6d,-26.34436054816043,-12.865448387235682
748511e6,-24.800820810420188,-13.584164728971173
6882a4f6,-24.758225850687904,-14.431899018365778
6a0bdc25,-24.33629749890948,-13.14739347084787
451bc8aa,-27.949192728116756,-12.851456837708383
4025d92c,-23.972450012945096,-13.366592132563783
6437d20f,-23.112710912802747,-12.13026287123824
721e33fb,-24.495585728494877,-13.611793331453468
77e4a572,-25.247117992358355,-13.673665744693954
25aa06d0,-23.384285736230016,-13.46151608289828
bf86228,-22.747261961253848,-13.43403127417076
3c9c3d40,-24.85569209102207,-13.716092558635536
3f12ed08,-24.41326635424899,-14.357264737489494
3087cd94,-24.36849151552382,-13.208780922948636
493345cf,-24.306689635049135,-13.18513727251393
7d2c0d2b,-26.01802788713221,-13.446569527670597
4924ad55,-23.388115989269956,-13.325938668472014
6c0c7d59,-22.99232149468838,-12.102868234212632
58c27249,-23.611287779216322,-12.885170359844086
51da8b07,-22.755065227946925,-12.38417488014621
74e80538,-24.005618275027757,-12.920669382536014
12696945,-23.986628404130716,-14.699398330498873
1e63f039,-24.03573167728273,-14.350896978017106
68a9b7a6,-24.285923146800215,-13.590924323885387
3637e9b,-22.985067120874113,-13.318897869704879
53ea4cc9,-23.821398901953977,-14.437370669872537
26b7a6bc,-24.625713247431037,-14.560926662630491
680178b1,-22.805989062071596,-12.277814411969606
17c9284a,-23.79968602391772,-12.923984315651216
5262c908,-24.699964485144836,-13.751201665963977
63dfff42,-26.66825651855186,-10.499515598338387
436b1ebf,-24.03614227692276,-14.35125181623028
22dc013,-24.23025802195254,-12.081670066511794
6a9904f5,-24.382388781171038,-11.675051940430723
3274a8f8,-25.55746042409896,-10.242465722630444
2535272f,-23.923066423498945,-12.065549622614483
1a1e1bf1,-24.82877675034482,-11.409060708919252
f2b7a9,-24.573123067196455,-11.670009886231288
67ed64a8,-24.589100892550224,-12.034576116913849
3f5dab4,-25.346457689184426,-12.945389078313122
59be9c8d,-25.336190423090123,-12.532181266761173
7973a92d,-25.36862366202807,-12.567772893143072
580e8cf8,-25.316542854104235,-12.56573302075425
11ffe4c8,-25.791451334991596,-11.945439766080106
ddce210,-24.87053059104409,-12.341103010606288
33a754e8,-25.34776969797565,-12.54633978298701
1249af37,-25.32866958365543,-12.575520462470351
3711070b,-25.357865653537296,-12.542965031927206
79dadf0a,-25.343453244655702,-12.57037683506281
29d47c79,-25.299728433339922,-12.530076644913947
156eac40,-25.311380663428714,-12.58149959561949
5196d9f5,-25.310899280703143,-12.566510169576901
1ed7be64,-25.35687410881888,-12.573223101732621
415da404,-25.30925709799174,-12.872929539807792
53cfe424,-25.37749903226894,-12.57171817004939
6c628371,-25.313882795453527,-12.555410616770876
7f643874,-25.15662165354031,-12.258620797202928
23a04980,-25.189820618747174,-12.269202463612814
64b6c18b,-25.026316109930676,-12.3584234899847
1b3b5ec6,-25.05837658833447,-12.249713474935222
7d6eff4,-25.350022366477802,-12.540966345304481
47902aab,-25.517898126503905,-12.66093611891975
7606cd5c,-25.43962955154508,-12.67543364597595
29c6ec9,-25.516645847485307,-12.7738282835129
6adb6f7c,-25.51207606418054,-12.686894027059491
5c40d0c4,-25.31419697372541,-12.470922438580265
6a55be38,-25.526585083161642,-12.781864764315417
3ef09b9b,-25.61038252590479,-13.561821707434923
44364bca,-25.54356663635261,-12.894287902579945
7e1e9da8,-25.55362743872497,-12.912567942294398
48a13fde,-25.49404814755578,-12.943289557536541
6b62231,-25.56873061563085,-12.913832377177968
16f6f8a,-24.75651126132108,-13.338019938083573
1e9da96f,-25.8190379221463,-13.674460016733466
209ec0bd,-25.88910405423378,-13.867438290677557
37b8daf6,-25.753338733260556,-13.505043763657072
19a9e744,-25.888333650734833,-13.854952547220263
6a4ed856,-25.754652509369286,-13.500284633221511
35b37ec7,-25.84674926411099,-13.637396250654161
1b681bba,-16.313184620572432,10.201107537692176
65353a92,-23.300813007774288,-15.064408509698453
52071d38,-23.15653417217464,-15.230564427190224
1c14372d,-24.395350532986765,-14.975569373354032
4e4fa663,-24.319447904541292,-15.16578748027476
2d7279d0,-27.453705696477904,-13.864668151321759
237f6d47,-27.623431055836107,-13.964843960307418
7dc7f315,-17.95706116736216,-5.91787841274202
2bc0c7ca,-17.251278676126503,-7.141988672061086
7db0dc2,-16.969659576575065,-5.462909622183499
4d3f772,-16.85712010867535,-5.548629629074101
53ef8dbd,-16.234977095962005,-6.387699829311592
11cd69cd,-16.95582659599274,-5.466405415983415
5a9822cb,-16.969660205296936,-5.462909511151404
c9bb982,-18.004385871798544,-8.52420456021593
6fb65940,-16.79778232816202,-7.195389356017067
16e9f46e,-18.15505166924454,-7.862169066450062
2f146e0d,-14.211321878032127,-5.482477701122952
74658f05,-17.52628393112027,-7.682099259979301
19ad3a53,-17.269200675520533,-7.357937276537602
ebcbe7,-16.968384209892495,-7.378273692498474
633ea6fe,-13.547624488693014,-5.2831716898601835
47e9cc22,-18.071234611738124,-7.388847871528903
64e80b92,-16.736987256392595,-7.2200051632292395
43902b0f,-18.45638423944712,-7.547940485081317
42378f7,-18.165332002872564,-7.759778977241447
17744335,-18.455568849897183,-7.550269886811532
7db20794,-18.094089031519935,-7.229124503082927
2bf4a719,-18.095170465757747,-7.22939294182698
815bebf,-17.82410120612962,-7.797878535984193
55d22bc2,-17.44513179656381,-4.976500785306168
32d1c126,-18.09408969885629,-7.229124721211952
77bd1237,-17.425749010265594,-7.113893523652353
78fab52a,-17.44513442803882,-4.976498528182415
24ed8749,-17.40447851049537,-7.088504890664045
3111d13c,-17.709900916306747,-7.184727571404639
a45fdcf,-17.705549316294142,-7.69116434345405
2b9a2aba,-17.438600649184924,-4.981266554286328
216bf05e,-17.475626088266612,-4.950774063840468
403bddc4,-17.326097702367555,-7.0478888067206125
3afa4962,-16.73174147965023,-5.989985456401793
1a3c8682,-17.580586528176408,-7.639245134538949
31ba2f83,-16.844720383478492,-6.5132063124766875
33d821f1,-17.462404911603937,-4.933547272935366
79d144df,-17.052117203071646,-5.231779862019472
7abe26d1,-16.73298628602487,-5.837321902820006
1a149d38,-19.308414861005954,-6.298846654812435
54908fb2,-16.867025281873296,-6.653662671935567
24ccec1b,-16.96193396663338,-6.773349235050234
37df946b,-17.065148160725112,-5.23189655613242
5d2903c9,-16.934422533788453,-6.705821634005512
598cbb59,-16.515470411244973,-4.526746756487717
7da8d9e2,-17.124799471574228,-4.960163737016271
6f350fe4,-16.468564017092003,-5.302549637492857
3f1a79eb,-16.134833658421954,-5.461974601501114
3b4e7d11,-16.33957088121218,-5.607945428893885
6fac711e,-16.195306709744152,-4.893861669295256
2ac16ab2,-17.07320051001898,-4.956271721319561
2f131bf9,-16.845430267075127,-4.810630229675014
7a53b768,-16.142521076382526,-5.688060661846571
472cbf1e,-16.572821196853575,-4.983342768369696
46f145a8,-16.28712289743189,-4.830282859791147
33f5ef6b,-15.899783528138665,-6.3619989174191645
4c8b9591,-15.979657724327737,-5.961445783127769
bb38fa7,-16.298479393350284,-6.828294288853039
86b2584,-16.15888180822368,-6.099750889491771
1a197af3,-16.089442054784673,-6.727667484631368
27e2c070,-17.300716977664493,-6.505660256989672
4c9da47c,-18.02223141161455,-5.248469974573911
6209cc68,-17.684209530417874,-6.285310637557036
670752e3,-17.49602035251521,-6.5478413149388075
4de5a506,-18.18917949248928,-5.398355579734335
7121f62e,-17.542310016911237,-6.595326353441834
62c04f81,-17.941260193027105,-5.81805319164069
6f44bea,-17.853340415533648,-6.060983734595414
73d6c8dd,-17.96173704618865,-5.858018252948406
7b7a361b,-17.869025279534057,-6.050320543396368
281204bc,-18.823103997095124,-5.601025221129661
6d3c28fe,-17.981846568773864,-5.838925212669903
702aefe2,-17.98134747425277,-5.838977017498959
1a85875a,-17.97860840596371,-5.8129190022273685
21de6e1f,-18.69198590583498,-5.624160188181026
49a07848,-17.849979720491138,-6.021667825774528
634dd016,-17.989074820933126,-5.839725424285935
4aa98af3,-17.87138625280375,-6.046071346111948
6ff325a0,-17.87569380505971,-5.992148593933756
4bad472e,-17.874761241807725,-6.052131467730333
7698d265,-17.989451635394374,-5.839712541360926
6bbe31c2,-17.890225277114652,-5.9804589074731345
43819b22,-17.874403702583216,-6.051945619396161
6d610869,-18.008358353312858,-5.852583008282565
2dafa04a,-18.020769797035065,-5.819543363409524
33fa0afe,-17.876112263447578,-5.99233722283229
6b7aea2d,-17.87242017770991,-6.0502739735536135
4e5061b3,-17.874744300209088,-6.0521246832072615
19ef59a6,-17.91113221742543,-5.838562404337781
5551e7a5,-17.98945415176923,-5.839917778341674
18578a92,-17.4852668775124,-5.794094134335406
13d47684,-17.463736284402884,-5.9564132462987835
11496a3a,-18.045767752892107,-5.853943044509747
1eaa0485,-17.926595582823158,-5.974687951490114
62e53283,-17.62843024880758,-6.577367308364606
5996ff36,-17.989484960051954,-5.839918302057692
4c4e1f7f,-17.872421934923075,-6.050274091172072
33d16cbd,-17.989484464277584,-5.839918347725912
7363ef9e,-18.027532734427503,-5.971456780505518
3738d83,-18.014290210792723,-5.84668236171582
39b2c9bb,-18.046173400976848,-5.846117175700406
16a1dfe7,-17.962102506910522,-5.97077450153005
45de7f8f,-18.023155719751152,-5.834095617066203
24f3bfb3,-17.922966935041625,-6.0691423931159685
2f7ecb97,-17.477996965928213,-6.252585534682709
43b88e48,-17.75565968481113,-7.063132370160885
903c8ac,-18.009848247185413,-5.5591049626263205
2afc78d1,-18.055229288056932,-5.618647113822571
1f3cf3d0,-18.1899660745912,-5.738115731559113
356122c6,-17.845805786029754,-5.89499140368982
1c7eaaf2,-18.134435306632227,-5.8377827197763
6d5d78c,-18.11791815522757,-5.838610531181891
38da768d,-18.099977102367035,-5.824398863936243
caa3d8d,-18.046732654004938,-5.837276690612718
246918e9,-18.103340733489617,-5.832509342850559
39b0cdbf,-18.11322378894694,-5.8448076117295695
181e7680,-18.09896282633201,-5.837351300198167
aef8a4e,-17.921954701963934,-6.042060992162215
73d4099d,-18.143766630049086,-5.8297636409232725
7b798b87,-17.44958308515907,-5.8909812956484595
6fe9a461,-17.957108741139436,-6.052766202709921
4090b218,-17.983217802322066,-5.983132725512889
7501e523,-18.15017741903023,-5.814956423811665
54decc07,-18.017681053929536,-5.723896837565669
2de0144c,-18.95846455607741,-5.265469662025303
5b039230,-18.171487523370796,-4.123733286755005
1af1f4,-21.71459571226978,-7.970362871342643
8aea2c1,-21.4106679887828,-7.724038442798299
2ac66202,-18.2439859330007,-11.136639068517228
46cabfaa,-18.10521345814887,-10.937510286411795
6ec0464a,-21.228288393076706,-10.089670386039275
638343d6,-20.881696961691432,-9.79591788524462
36b0e067,-24.698848557379023,-9.312908601355259
494995f,-14.523884831505772,-6.397939118809046
1891991e,-19.347376297842867,-10.104398095684845
50172f76,-19.155960022355597,-9.83065489205602
2c5b8b93,-23.45316108983885,-12.027945801684487
a5734e0,-19.442415657545805,-8.408702323354232
2a6a8905,-25.579188778035675,-8.499418814367976
33bf900f,-14.494110970205073,-4.554865689636146
a7869cc,-16.720740460408937,-9.98946817235377
e55f277,-16.659734548049354,-9.758104656990506
4b8b06f1,-19.66381237708503,-11.141194005170762
18ac5aa5,-19.465398960600428,-10.931907662868229
2bd37c6,-22.193399929363,-7.350647317981607
18ae9e3a,-21.900471466327332,-7.1424129757171535
6a6859,-19.40999484128692,-12.120525527170763
4fe4ad3b,-19.224039548192994,-11.96271752277528
1d0c1611,-20.761994329235456,-10.764161300734552
6808b35b,-20.45446292644811,-10.533376296720869
2204943a,-23.57452270787519,-9.941268939277844
7289ff7a,-20.75435967193626,-6.810818086222159
5f1d7687,-22.416520807193088,-8.37481608976346
2a4c4f87,-22.774986760861793,-8.74533259743974
2512d7af,-24.78190210596673,-11.429468324031674
21d5bbfa,-20.38184202974918,-7.279998311876617
3b3543d0,-20.073408689808705,-9.814789976506649
8346a23,-19.826984792388128,-9.534943679493226
77e6b246,-22.00740343064621,-10.096799057636945
687a4f11,-21.577523368915166,-9.749037773986073
2b3df74,-23.495107413544048,-8.956218185938134
2190a724,-23.174331646100974,-8.535883860264903
864f1c4,-22.45228235288384,-9.724686106448571
7a21f524,-21.984442201740944,-9.319077503484545
29cfc778,-22.717563388285157,-9.333226594622042
5a354192,-22.26413544711557,-8.90755964911609
183dcc60,-24.4931143445646,-7.2691759843511665
2a3ede34,-24.32133991579108,-7.0598663875063075
1992463a,-20.70028827948586,-9.248257722680068
39c15787,-20.41391628451962,-8.967552499224752
4d548a94,-18.540183626949656,-10.238537575196478
3ae978f6,-18.40240171537459,-9.983950502841996
7d6d5a74,-22.93069681334563,-7.141799863272191
19ed980b,-22.682223154006536,-6.947997027611069
65666821,-23.81459632082363,-12.337681056626733
68e0f303,-19.252581922523284,-8.469179095709519
34e8eeee,-21.340998561092736,-8.685741627476828
636300fb,-21.037212746892823,-8.416238204937947
40411790,-22.183108886521655,-6.295317633082469
35375d83,-21.886202108724465,-6.173835793120992
511d432,-21.454808676668165,-11.727162399177757
9a8ecfe,-18.038527182186964,-6.642104000113022
74f23a50,-20.538181023147118,-7.982379804315608
3233b8a4,-19.89604536313091,-7.447449718030534
51ed42a9,-18.54569141382981,-6.1114389339371815
73d95f9,-23.456408685497593,-12.103081502372278
545662c9,-18.575255009569112,-5.998170618682798
3883456c,-25.776016401489233,-12.33576452282694
3af484ba,-18.478669301066105,-6.410864810612907
72fa5d56,-22.444455260960822,-10.643567735465178
52aef31f,-18.65494124974319,-6.056368638169516
6b8e3785,-24.23594384993629,-8.567291969978724
c99b9df,-21.704902766942546,-11.68491982820124
4aa739c0,-18.752346623239916,-6.721856703696102
29b08787,-21.973471547924113,-11.04560248880882
34d8d32e,-18.45051786388745,-6.423758080622012
7cdd56f5,-23.23570352086785,-11.764102164109646
5bd2f9a5,-18.33223899764128,-6.474550127635233
7ab08c2f,-26.029338492230835,-12.556994234069297
3b68b29f,-18.50180571445387,-6.24544091730179
66678bd8,-22.322616262637094,-11.771677952973615
1c632ee5,-18.222603247434407,-6.541113145167929
3a76b17a,-23.99670140322615,-11.464124821670188
5ffb2b9d,-18.32615943388739,-6.431432149065281
3103a8e1,-21.2915506476439,-13.342889234656367
71c062bc,-21.24275876466473,-13.21776805124682
28f3e6b8,-21.383651867490418,-13.3847901245608
5ab6f98,-18.20408431062014,-6.524968879787691
219665d0,-20.105258372701094,-8.32018105320729
bc5ef7e,-19.2175628432146,-7.377395868693378
219a6cff,-18.67671300225041,-6.748599555566744
16c2a69f,-19.231011817285285,-7.410898960049614
54990f9e,-21.45959153901274,-10.810866259177805
1a4a5eac,-18.761734016681736,-7.093760447381777
1eb6a2c8,-18.97308811452273,-7.426703701650339
666055cb,-22.547208231772643,-9.566204842835917
13f87ca5,-19.401043895365678,-6.6367512853224095
778f67a7,-19.93496416783418,-6.809044307274538
2d4cd530,-26.760367419922833,-17.26614050698
71d64907,-26.75930836569849,-17.266575563253888
390bd31e,-26.75721225966411,-17.26917905831356
74f532e1,-21.31286933873661,-15.020835913011704
e68c9e9,-21.273196041002635,-15.033378214517668
33ebc782,-21.262388071832028,-15.03624968205883
