date	country	cases
2040-04-04	north	4
2040-04-04	south	2
2040-04-04	tropics	90
2040-04-11	north	4
2040-04-11	south	2
2040-04-11	tropics	92
2040-04-18	north	3
2040-04-18	south	3
2040-04-18	tropics	92
2040-04-25	north	3
2040-04-25	south	3
2040-04-25	tropics	95
2040-05-02	north	3
2040-05-02	south	4
2040-05-02	tropics	96
2040-05-09	north	3
2040-05-09	south	5
2040-05-09	tropics	99
2040-05-16	north	2
2040-05-16	south	7
2040-05-16	tropics	101
2040-05-23	north	2
2040-05-23	south	9
2040-05-23	tropics	104
2040-05-30	north	2
2040-05-30	south	12
2040-05-30	tropics	107
2040-06-06	north	1
2040-06-06	south	17
2040-06-06	tropics	108
2040-06-13	north	1
2040-06-13	south	24
2040-06-13	tropics	114
2040-06-21	north	1
2040-06-21	south	31
2040-06-21	tropics	114
2040-06-27	north	1
2040-06-27	south	44
2040-06-27	tropics	118
2040-07-04	north	1
2040-07-04	south	61
2040-07-04	tropics	119
2040-07-11	north	1
2040-07-11	south	83
2040-07-11	tropics	123
2040-07-18	north	1
2040-07-18	south	117
2040-07-18	tropics	125
2040-07-25	north	1
2040-07-25	south	158
2040-07-25	tropics	128
2040-08-02	north	1
2040-08-02	south	211
2040-08-02	tropics	130
2040-08-08	north	1
2040-08-08	south	279
2040-08-08	tropics	133
2040-08-15	north	1
2040-08-15	south	354
2040-08-15	tropics	139
2040-08-22	north	2
2040-08-22	south	446
2040-08-22	tropics	141
2040-08-29	north	2
2040-08-29	south	550
2040-08-29	tropics	143
2040-09-06	north	3
2040-09-06	south	652
2040-09-06	tropics	149
2040-09-13	north	4
2040-09-13	south	733
2040-09-13	tropics	152
2040-09-19	north	5
2040-09-19	south	802
2040-09-19	tropics	152
2040-09-26	north	7
2040-09-26	south	842
2040-09-26	tropics	153
2040-10-03	north	8
2040-10-03	south	847
2040-10-03	tropics	155
2040-10-10	north	10
2040-10-10	south	829
2040-10-10	tropics	157
2040-10-17	north	11
2040-10-17	south	775
2040-10-17	tropics	159
2040-10-25	north	14
2040-10-25	south	698
2040-10-25	tropics	160
2040-11-01	north	16
2040-11-01	south	611
2040-11-01	tropics	161
2040-11-07	north	19
2040-11-07	south	520
2040-11-07	tropics	161
2040-11-14	north	23
2040-11-14	south	435
2040-11-14	tropics	161
2040-11-21	north	28
2040-11-21	south	350
2040-11-21	tropics	160
2040-11-29	north	33
2040-11-29	south	277
2040-11-29	tropics	158
2040-12-06	north	40
2040-12-06	south	216
2040-12-06	tropics	158
2040-12-13	north	48
2040-12-13	south	167
2040-12-13	tropics	156
2040-12-19	north	59
2040-12-19	south	130
2040-12-19	tropics	156
2040-12-26	north	71
2040-12-26	south	99
2040-12-26	tropics	151
2041-01-03	north	89
2041-01-03	south	76
2041-01-03	tropics	148
2041-01-10	north	111
2041-01-10	south	59
2041-01-10	tropics	147
2041-01-17	north	133
2041-01-17	south	45
2041-01-17	tropics	146
2041-01-24	north	163
2041-01-24	south	35
2041-01-24	tropics	143
2041-01-30	north	196
2041-01-30	south	28
2041-01-30	tropics	140
2041-02-06	north	230
2041-02-06	south	24
2041-02-06	tropics	137
2041-02-13	north	265
2041-02-13	south	19
2041-02-13	tropics	132
2041-02-21	north	301
2041-02-21	south	16
2041-02-21	tropics	128
2041-02-28	north	331
2041-02-28	south	14
2041-02-28	tropics	125
2041-03-07	north	352
2041-03-07	south	13
2041-03-07	tropics	121
2041-03-13	north	364
2041-03-13	south	11
2041-03-13	tropics	117
2041-03-20	north	363
2041-03-20	south	12
2041-03-20	tropics	112
2041-03-28	north	355
2041-03-28	south	11
2041-03-28	tropics	108
