strain	year	country	clade_membership	fitness
29b8f1a3	4.7002	south	5	0.4431342987250207
5b733590	4.7018	south	12	0.36303338288063236
342c3911	4.7029	south	5	0.5094541311456761
2b65d183	4.7036	south	15	0.5871675762631446
2350183b	4.7043	south	12	0.36303338288063236
71834ab	4.705	south	5	0.5094541311456761
6c635bfb	4.707	south	5	0.5094541311456761
78f6412b	4.7088	south	5	0.5094541311456761
25415e8b	4.7109	south	5	0.4431342987250207
3bce0e56	4.7113	south	5	0.5094541311456761
71e88884	4.7144	south	5	0.5369669672662705
5dba192f	4.7161	tropics	5	0.5094541311456761
7d421577	4.7193	south	12	0.3908779654723654
662bb61c	4.7206	south	5	0.5094541311456761
58ef3aed	4.7235	south	5	0.5094541311456761
7b60c8a6	4.73	south	5	0.5094541311456761
645dde54	4.7305	south	5	0.4431342987250207
3757c22a	4.7305	south	5	0.5094541311456761
31853196	4.7319	south	12	0.31792669684966024
67f956da	4.7342	south	15	0.6307108396465021
6c5c8189	4.7348	south	5	0.5392655858255706
1be800	4.7359	tropics	5	0.5094541311456761
21af8140	4.7408	tropics	5	0.5081204896742266
297fa916	4.7409	south	5	0.5094541311456761
3d3b3ba2	4.7433	south	5	0.5094541311456761
7e90cca9	4.7447	tropics	5	0.5094541311456761
479efd08	4.7468	south	5	0.5094541311456761
23fb9bf0	4.7543	south	12	0.36303338288063236
a8eae2e	4.7637	south	5	0.5094541311456761
3328bb62	4.7679	south	5	0.5094541311456761
2174b417	4.7739	south	5	0.5094541311456761
25f09c36	4.7753	south	5	0.5094541311456761
42d2f0db	4.7784	north	5	0.4431342987250207
10c298d6	4.786	tropics	5	0.5094541311456761
44d9c297	4.795	south	27	0.4248046301092254
6a981c3c	4.796	tropics	5	0.5094541311456761
59dd1ce1	4.7961	tropics	5	0.5232932118756709
40ae89d2	4.7962	south	5	0.5094541311456761
798b9aaf	4.7963	tropics	5	0.5094541311456761
2e2949c5	4.8039	south	5	0.5094541311456761
8234cba	4.8179	tropics	5	0.5094541311456761
2cb05f5a	4.8187	south	5	0.4431342987250207
74cf01b0	4.8224	north	5	0.5094541311456761
4691990c	4.8261	south	5	0.5094541311456761
489b977	4.8435	tropics	5	0.5094541311456761
27cbf2c1	4.8438	north	5	0.5094471837952741
35b24d83	4.8491	north	5	0.5094541311456761
39ce6256	4.8589	north	5	0.4431342987250207
69206c88	4.8642	south	5	0.5094541311456761
7e067416	4.8724	north	5	0.5094541311456761
ee91d9f	4.8794	south	5	0.5094541311456761
4027a5aa	4.8825	north	5	0.5094541311456761
60e3a3d9	4.8841	north	5	0.5094541311456761
7c5caa8e	4.8855	north	5	0.4431342987250207
524f0419	4.8889	north	5	0.5094541311456761
2d83af71	4.9018	tropics	5	0.5094541311456761
41717705	4.9032	north	5	0.5094541311456761
abc0eb9	4.9072	north	5	0.5305383805403864
2b3f09e5	4.9082	tropics	5	0.5094541311456761
3558bc94	4.9092	tropics	5	0.5094541311456761
3643884d	4.9105	tropics	5	0.5094541311456761
3b207d22	4.9184	north	5	0.5094541311456761
1a4308e6	4.9212	north	15	0.5604391467236703
a95d7aa	4.9229	north	15	0.6307123178484433
62d7d5a0	4.923	north	5	0.5094541311456761
378d2888	4.925	north	5	0.5094541311456761
5733be2f	4.9311	north	5	0.5094541311456761
1d3e585d	4.9352	north	5	0.4431342987250207
6aa2a686	4.9418	north	5	0.5094541311456761
80e19f6	4.945	tropics	5	0.5094541311456761
633edf85	4.9492	tropics	5	0.5094541311456761
208a02e7	4.9494	tropics	5	0.5094541311456761
63a8350a	4.9499	north	5	0.5094541311456761
24076da5	4.9542	tropics	5	0.5094541311456761
1f27bcec	4.9562	north	5	0.5094541311456761
5e27e9fb	4.9567	north	5	0.5094541311456761
3ac57ae0	4.9595	north	5	0.5094541311456761
6b194c3c	4.9599	north	5	0.4431342987250207
47d4ee11	4.9618	north	5	0.5094541311456761
6dd6ce47	4.9624	north	5	0.4431342987250207
b8e5dca	4.9639	tropics	15	0.6307108396465021
2d7da542	4.964	north	5	0.5094541311456761
7d63acd	4.9653	north	5	0.5094541311456761
40f0fc96	4.9681	north	5	0.5094541311456761
7685d8b1	4.9693	tropics	5	0.5094541311456761
724a178c	4.971	north	5	0.5099537977952274
13464045	4.971	north	5	0.5094541311456761
6bc0e8e8	4.973	tropics	5	0.5094541311456761
183c8d16	4.9759	north	5	0.5094541311456761
4d1db9bc	4.9768	tropics	5	0.52132306448721
3b3f144	4.9787	north	5	0.5094541311456761
c51952a	4.9805	tropics	5	0.5094541311456761
7b357fab	4.981	north	5	0.5094541311456761
1adc3f39	4.982	north	15	0.6307108396465021
22bc0303	4.9823	north	5	0.5094541311456761
1811288d	4.9849	north	5	0.5094541311456761
5cbbfb37	4.9851	north	5	0.5094541311456761
68f1f9af	4.9859	north	15	0.5776379966871776
643dd908	4.9887	north	5	0.5094541311456761
4027a921	4.9894	north	5	0.5094541311456761
5bcc71cf	4.9912	north	5	0.5094541311456761
1bac670c	4.996	north	5	0.5478792453781909
5562126a	4.9996	tropics	5	0.5094541311456761
59fc967f	5.001	north	5	0.5099537977952274
5c4b4938	5.0012	north	5	0.5094541311456761
5d98d764	5.0018	north	5	0.5094541311456761
1870149c	5.0022	tropics	5	0.5094541311456761
53e1dac8	5.0029	tropics	5	0.5094541311456761
46219dba	5.0029	north	15	0.6307108396465021
7dc066e9	5.0037	north	5	0.5094541311456761
7a168ead	5.0039	north	5	0.5094541311456761
160faa4f	5.0045	tropics	5	0.5679065061018195
5ae8ba81	5.0089	north	5	0.5094541311456761
123b5e04	5.0093	north	15	0.6307108396465021
43496d41	5.0112	tropics	5	0.5094541311456761
1d5a4443	5.0112	north	5	0.5094541311456761
1fd5491d	5.0121	tropics	5	0.5094541311456761
3b51b904	5.0122	tropics	5	0.5094541311456761
2a0749f	5.0123	north	5	0.5094541311456761
1381da75	5.0137	north	5	0.5094541311456761
5960bb50	5.014	north	5	0.5094541311456761
492ccf7f	5.0171	tropics	5	0.5094541311456761
7062ff72	5.0172	north	5	0.5094541311456761
38eba7f8	5.0188	tropics	5	0.5094541311456761
1b3e6e78	5.0193	north	5	0.5094541311456761
dffbd85	5.0207	tropics	5	0.4751469083640298
392f6f68	5.0228	north	5	0.5094541311456761
686fd4bc	5.0242	north	5	0.5094541311456761
79da4406	5.0257	north	5	0.5094541311456761
745e2387	5.0264	north	5	0.5094541311456761
39f804d5	5.0304	tropics	5	0.5029909782357491
1866c9db	5.031	tropics	5	0.5094541311456761
6963bf6f	5.0314	north	5	0.5436106753246442
7c10ac81	5.0358	north	15	0.6307123178484433
63739fd4	5.0362	north	5	0.5094541311456761
233fd902	5.0372	north	5	0.5094541311456761
5ff7d2e2	5.0383	north	5	0.5094541311456761
5b7f27c7	5.0388	north	5	0.5094549881133325
13428ba8	5.039	north	15	0.6307108396465021
50d32f21	5.0399	tropics	5	0.5094541311456761
147ee220	5.0412	tropics	15	0.627446189776666
753ec7d	5.0428	north	5	0.5094541311456761
78e858a2	5.0438	north	5	0.4431342987250207
109179cc	5.044	north	5	0.5736519181979225
62b89916	5.0441	north	5	0.5094541311456761
46590900	5.0466	north	5	0.5040440328466707
45229bf5	5.0476	north	5	0.5094541311456761
756ca00e	5.0482	north	5	0.5094541311456761
1870fe5d	5.0526	north	15	0.6307108396465021
2fb8fd02	5.0528	north	5	0.5094541311456761
15d85604	5.0538	north	5	0.5094541311456761
4adbfce6	5.0544	north	5	0.5094541311456761
2bcfb9d7	5.0553	north	5	0.5094541311456761
3dd1698a	5.0556	north	5	0.5094541311456761
21dd86a2	5.0578	north	5	0.5094541311456761
15fe51d7	5.0596	north	15	0.6307108396465021
2b3a4b3a	5.0603	tropics	5	0.5094541311456761
28c82ba7	5.062	tropics	5	0.5094541311456761
4b3da833	5.0627	tropics	5	0.5094541311456761
2e87e376	5.0642	tropics	5	0.5094541311456761
65b10042	5.0649	tropics	5	0.5094541311456761
37963b57	5.0659	north	5	0.5282625448176842
6a3e2e46	5.07	north	15	0.6307108396465021
6ee82972	5.0719	north	5	0.5094541311456761
774da9cb	5.0736	tropics	5	0.5094541311456761
53ee839d	5.0745	tropics	15	0.5510789265200545
27db1c1a	5.0751	north	5	0.5094541311456761
288c88d	5.0751	north	5	0.5094541311456761
7b4e831c	5.0758	north	5	0.5094541311456761
3ca18c20	5.0766	north	5	0.5094541311456761
32c89ff7	5.0805	north	5	0.5094541311456761
bb162ce	5.0819	tropics	5	0.5094541311456761
402134cd	5.082	north	5	0.454115831515656
5ebdeb3e	5.0832	tropics	5	0.5094541311456761
48fc570d	5.0841	north	5	0.5094541311456761
2593071e	5.0849	north	5	0.5094541311456761
fe8955a	5.0867	north	5	0.5094541311456761
68df3f29	5.0906	tropics	5	0.5094541311456761
5ec5cfee	5.0916	north	5	0.5094541311456761
16ae9587	5.0955	north	15	0.6307123178484433
2172e0c4	5.0983	north	5	0.5094541311456761
10a7954e	5.0997	north	5	0.5094541311456761
6739e625	5.1011	tropics	5	0.5094541311456761
4f5458df	5.1012	north	5	0.5094541311456761
511cb41c	5.1015	north	15	0.6307108396465021
274c5655	5.1019	tropics	5	0.5094541311456761
459f02c9	5.1035	north	5	0.5094541311456761
4d99854e	5.104	north	5	0.5094541311456761
6f554d3e	5.109	north	5	0.5094541311456761
a9d48b6	5.1091	north	15	0.6307108396465021
2c824ec	5.1098	north	5	0.5094541311456761
66c1e242	5.1133	north	15	0.5604391467236703
1c1352f8	5.1147	north	5	0.5094541311456761
206eedb6	5.1148	north	15	0.6703112642160772
337f8382	5.1151	tropics	5	0.5094541311456761
11d846de	5.1159	north	15	0.6307108396465021
658ad717	5.1198	north	5	0.5094541311456761
40bafcf8	5.12	north	15	0.5781539606928728
48d061f6	5.12	tropics	5	0.5094541311456761
42669a12	5.1207	tropics	5	0.5094541311456761
62a3888d	5.1216	north	5	0.5516644688331085
260e76ef	5.1218	north	5	0.5094541311456761
5edc4e3	5.1228	north	15	0.6307108396465021
66597ca9	5.1236	tropics	5	0.5094541311456761
682eb658	5.1284	north	15	0.6307108396465021
30b2710c	5.1308	north	5	0.5094541311456761
730e5e86	5.1328	north	15	0.6307108396465021
e7f389b	5.1355	tropics	5	0.5094541311456761
656e7351	5.1379	tropics	5	0.5094541311456761
4d3cca91	5.1402	north	15	0.6307108396465021
3ebb731b	5.1406	tropics	5	0.5094541311456761
13c44f1a	5.1425	tropics	5	0.5094541311456761
15c643e0	5.1445	north	15	0.6307108396465021
2c464d26	5.1447	tropics	5	0.5094541311456761
4711bdf2	5.1456	tropics	5	0.5094541311456761
3bb9e77d	5.1457	tropics	5	0.5475977364384514
587a42cb	5.1461	tropics	5	0.5094541311456761
71194de4	5.1465	tropics	5	0.5094541311456761
47489e03	5.1472	north	5	0.5094541311456761
2f616a2	5.1489	tropics	5	0.5094361979132379
77e2069b	5.1489	north	5	0.5094541311456761
29a0a33c	5.1503	north	5	0.5094541311456761
510008c3	5.1507	north	5	0.5920911172241616
34578388	5.1517	north	5	0.5094541311456761
70fb8f35	5.1523	tropics	5	0.5094541311456761
59c42a77	5.1531	north	15	0.6307123178484433
129c3334	5.1538	north	5	0.5094541311456761
4539d56b	5.1558	north	15	0.6307123178484433
4818eb55	5.1563	north	5	0.5094541311456761
31558c23	5.1563	north	5	0.5094541311456761
489e8b63	5.1594	tropics	5	0.5027052061980021
2460b4cf	5.1615	tropics	5	0.5094541311456761
6f568a81	5.1646	tropics	5	0.5094541311456761
2e8b0b07	5.1672	tropics	5	0.5198335086654724
58803bb	5.1684	north	5	0.5094541311456761
40fd17e9	5.1693	north	5	0.5094541311456761
241c3948	5.1701	tropics	5	0.5094541311456761
2ef495a1	5.172	north	5	0.5094541311456761
34fad933	5.173	north	5	0.5094541311456761
51c3ddb6	5.175	north	15	0.6307108396465021
7019245a	5.1796	tropics	5	0.5094541311456761
4cf89a33	5.1812	tropics	5	0.5094541311456761
602f330c	5.182	north	15	0.6307108396465021
5eee0f8d	5.1824	tropics	5	0.5818393716818377
2b577eba	5.1843	north	15	0.6307108396465021
c776205	5.1849	tropics	5	0.4978292290679964
17a090aa	5.1872	north	5	0.5094541311456761
7cc32e56	5.1878	north	15	0.6307123178484433
4d3a73b9	5.188	north	5	0.5094541311456761
2a01eaa9	5.1928	north	15	0.6307123178484433
5e11bef1	5.1959	tropics	15	0.6309863228611818
3da5b120	5.1959	north	15	0.6307108396465021
4733db78	5.1961	north	15	0.649077652772606
4cbc8414	5.1972	tropics	5	0.5094471837952741
969474b	5.2028	north	15	0.6307108396465021
ec997a7	5.2042	tropics	15	0.6307123178484433
c08f595	5.2052	tropics	5	0.5094541311456761
41456a0a	5.2166	south	15	0.6565549524349016
5963806c	5.2169	tropics	5	0.5094541311456761
70efc216	5.2196	tropics	15	0.6307108396465021
53d3891	5.2204	tropics	15	0.6720383395246701
405d2ad3	5.221	north	15	0.6132534140746841
befdf6e	5.2229	tropics	15	0.6307108396465021
52e2fb4d	5.2236	tropics	15	0.654552121551077
214d21e2	5.2258	tropics	5	0.5094541311456761
53f036cd	5.2272	tropics	15	0.6307108396465021
3354f436	5.2273	north	5	0.5191087090031872
34bfe10f	5.2285	tropics	5	0.5094541311456761
37109abc	5.2323	tropics	5	0.5094541311456761
2ff6423b	5.2333	tropics	5	0.5094541311456761
67c2950a	5.2339	tropics	15	0.6307123178484433
2f314d16	5.2342	tropics	5	0.5094541311456761
6f53c760	5.2374	north	15	0.6307123178484433
709237be	5.2384	tropics	15	0.6307108396465021
6e26eea0	5.2387	tropics	5	0.6193781604493137
5bc403d3	5.2395	north	15	0.6307108396465021
fd16b46	5.2423	north	15	0.6307123178484433
18a9b76	5.2432	tropics	5	0.5094541311456761
2f597807	5.2468	tropics	5	0.4884029047950019
30431229	5.2469	north	15	0.6307108396465021
5ec49a41	5.2484	north	5	0.5094541311456761
2b7462bb	5.2485	tropics	15	0.6307108396465021
3ae0f653	5.2519	tropics	15	0.6307108396465021
617e890d	5.2519	north	15	0.6307123178484433
15808e13	5.2693	tropics	15	0.6307123178484433
70ecea98	5.2693	tropics	5	0.5094541311456761
3fb1df5b	5.2729	north	15	0.6307123178484433
3e507a9b	5.2817	north	15	0.6307108396465021
623813f4	5.2822	tropics	5	0.5094541311456761
3b5ebb01	5.2833	tropics	15	0.6307108396465021
14e13b09	5.285	tropics	15	0.6307108396465021
70dd7cb2	5.2965	tropics	15	0.6307108396465021
d898c1b	5.3002	tropics	15	0.6307108396465021
72335360	5.3017	tropics	5	0.5094541311456761
4d57613d	5.3056	tropics	15	0.6307123178484433
7772588d	5.3075	tropics	15	0.5962200239128134
6c57c36e	5.3099	tropics	5	0.5818393716818377
3c7742bf	5.311	north	15	0.6307108396465021
50f9f493	5.3114	tropics	15	0.6553956000078087
4c4c77c6	5.3155	tropics	15	0.6307123178484433
64ad1b34	5.3288	north	15	0.6307123178484433
6466c731	5.3288	tropics	5	0.5094541311456761
40b69be	5.3327	tropics	15	0.6307108396465021
71d62795	5.3404	tropics	5	0.614598353193153
76f13905	5.3418	tropics	15	0.6307123178484433
6c46dfcc	5.3418	tropics	15	0.6307108396465021
4ab9c6d1	5.3431	tropics	5	0.5094541311456761
cd8d3e	5.3437	tropics	15	0.6307108396465021
7741f508	5.3443	tropics	15	0.6645394226267511
7093b9e5	5.3456	tropics	15	0.627446189776666
10f9351a	5.3464	north	15	0.5931575051052425
1ede284a	5.3516	tropics	15	0.6307108396465021
74137e8	5.3597	north	15	0.6307123178484433
4e61faec	5.3619	tropics	5	0.5094541311456761
6e472278	5.365	tropics	5	0.5094541311456761
3d092073	5.3669	tropics	5	0.5094541311456761
2f966ba1	5.3714	tropics	15	0.6307123178484433
371cbedd	5.3725	tropics	5	0.5094541311456761
1742255b	5.3727	tropics	5	0.5790126319456217
5419181	5.3789	tropics	15	0.6307108396465021
249b2384	5.3851	tropics	15	0.6307123178484433
5b962d58	5.3865	tropics	15	0.6307108396465021
5c698564	5.3948	tropics	5	0.5094541311456761
64894adc	5.3979	tropics	5	0.5094541311456761
2037f37f	5.4022	tropics	5	0.5094541311456761
46d26d63	5.4167	tropics	5	0.614598353193153
66919daf	5.422	tropics	15	0.6307108396465021
3c0ea103	5.4235	tropics	15	0.6307108396465021
18e4650	5.4249	south	15	0.6307108396465021
7ff1e4fd	5.4265	tropics	15	0.6307108396465021
189c8ba8	5.4272	tropics	15	0.6307123178484433
1750de9a	5.4278	tropics	15	0.6307108396465021
547ed7d4	5.4302	tropics	5	0.5094541311456761
1f02c318	5.4375	tropics	15	0.6475729977557093
1aad7ea1	5.445	tropics	15	0.6307108396465021
31934b26	5.4468	tropics	15	0.6307108396465021
7c5fed16	5.447	tropics	5	0.5094541311456761
367aef64	5.4553	tropics	15	0.639438808758364
9d97132	5.4587	tropics	5	0.614598353193153
5fabe5f	5.4604	tropics	15	0.6307108396465021
56826e8	5.4608	tropics	21	0.714432408385703
742d1882	5.4647	tropics	15	0.6307123178484433
72443a49	5.4728	tropics	15	0.6307108396465021
13c8d28	5.473	tropics	5	0.5094541311456761
16fd11dd	5.4736	tropics	5	0.5314019836396322
71730e91	5.4796	tropics	15	0.677697021394366
2ed6e1b4	5.4868	tropics	15	0.6307108396465021
4b379a92	5.4923	tropics	15	0.6307123178484433
75532f15	5.4961	tropics	15	0.6307108396465021
407990a8	5.5012	tropics	15	0.6307123178484433
4a6d8780	5.5033	tropics	15	0.654552121551077
24ba32e2	5.5066	tropics	15	0.69915633208672
5ea62f3a	5.5198	south	15	0.5886094823273031
8b5b47b	5.5208	tropics	5	0.5100030457186465
348c0086	5.525	tropics	15	0.6307123178484433
7f2a82ed	5.5311	tropics	15	0.6307108396465021
e86e7a7	5.5365	tropics	15	0.6154920244081932
75fd5ece	5.5384	south	15	0.6737598412571913
6ffc1b4a	5.541	south	15	0.6737589845477058
6b8bfb71	5.5432	tropics	15	0.6307108396465021
3d46b7b4	5.551	tropics	15	0.6307108396465021
21f8416f	5.5524	tropics	15	0.6307108396465021
120c872d	5.5527	tropics	5	0.5094541311456761
28f51f9d	5.554	tropics	15	0.6307108396465021
4f27f054	5.5553	tropics	15	0.6307108396465021
12bec253	5.5555	tropics	15	0.6307108396465021
39e1d4ca	5.5581	tropics	15	0.6190885664515019
3728195b	5.5602	south	15	0.6307108396465021
43e08ef0	5.574	tropics	15	0.6307108396465021
fafc5a6	5.5757	tropics	15	0.6307123178484433
15eaa510	5.5805	tropics	5	0.5527237904200394
5d746b65	5.5878	tropics	15	0.6307108396465021
461f17ea	5.5954	tropics	15	0.6307108396465021
74f5a048	5.6011	tropics	15	0.6307108396465021
a90c41a	5.6023	south	15	0.6737598412571913
2ea4c371	5.6088	tropics	15	0.6307123178484433
4bd932b1	5.6116	tropics	15	0.6307108396465021
766cdb24	5.6196	tropics	15	0.6307108396465021
55df337e	5.6216	tropics	15	0.6307108396465021
eaac72e	5.6326	tropics	21	0.73647127832588
419e31db	5.6335	tropics	15	0.6307108396465021
2330a097	5.6357	tropics	15	0.6307123178484433
44771123	5.6381	tropics	15	0.6307108396465021
5ffa5142	5.6395	tropics	5	0.5790126319456217
37e195e9	5.6638	south	15	0.6307108396465021
6e3e926c	5.6673	tropics	15	0.6307123178484433
6a6ac533	5.6787	tropics	15	0.6307108396465021
678c71f1	5.6869	tropics	15	0.6307123178484433
4246c71d	5.6963	south	15	0.6227998784208422
29037e71	5.699	tropics	15	0.6645394226267511
659230c4	5.7032	tropics	15	0.6307123178484433
685971fc	5.7092	south	15	0.6307108396465021
14fa3896	5.7123	south	15	0.688203769981432
62703980	5.7135	tropics	15	0.6307108396465021
6ab4a859	5.7171	tropics	15	0.6307108396465021
6e93ed48	5.7246	tropics	15	0.6307108396465021
48eab64b	5.7267	tropics	15	0.6096716207660775
1f87a540	5.7356	south	15	0.6307108396465021
536cd6ec	5.7821	tropics	15	0.6440166919147949
48c3e178	5.7827	tropics	15	0.6307123178484433
33c51d2d	5.7982	tropics	15	0.6307108396465021
10fdde40	5.8107	south	15	0.6307123178484433
1e5533f6	5.8174	south	15	0.638542092723742
566029cf	5.8211	south	15	0.6307108396465021
1f95c0fd	5.8254	south	15	0.6307108396465021
4529712f	5.8256	tropics	21	0.73647127832588
6978744f	5.8758	south	15	0.6307108396465021
3620032b	5.9186	tropics	21	0.7412857868644291
14e04902	5.9676	tropics	15	0.6307108396465021
794ddf11	5.9695	south	15	0.6307108396465021
1b5b292e	5.9841	tropics	21	0.7461913708159831
4d5efec1	6.1558	tropics	21	0.7449232462571268
1eb221ba	6.3617	tropics	21	0.7461913708159831
1581f156	6.4424	tropics	21	0.73647127832588
12c36680	6.5087	south	21	0.7364701082058903
1527cb92	6.5197	south	21	0.73647127832588
79201f79	6.5793	south	21	0.73647127832588
4f045dba	6.5793	south	21	0.73647127832588
416eb7a2	6.5918	south	21	0.7364701082058903
16c1954	6.5964	south	21	0.7692404365887013
18724cee	6.6123	south	21	0.73647127832588
120de7a2	6.6131	south	21	0.73647127832588
6ed77210	6.6191	south	21	0.73647127832588
61c57d65	6.6316	south	29	0.7466740755464434
c7819e9	6.6373	south	29	0.7466740755464434
19f7fb96	6.6444	south	21	0.73647127832588
5ea0ad1a	6.6455	tropics	21	0.73647127832588
4b57380c	6.6492	south	21	0.73647127832588
22c9293c	6.6601	south	21	0.73647127832588
7bdf5921	6.6639	south	21	0.7364701082058903
6ec22bb4	6.6703	south	21	0.73647127832588
22c9883	6.6745	south	21	0.73647127832588
5bf76de7	6.675	south	21	0.7364701082058903
51d9d18c	6.6842	south	21	0.73647127832588
31481619	6.6924	south	21	0.73647127832588
284a17ec	6.695	south	29	0.7466740755464434
66f3936d	6.7007	tropics	21	0.73647127832588
4de24be2	6.7043	south	21	0.73647127832588
23f44126	6.7077	south	21	0.73647127832588
37ad161b	6.7093	south	21	0.73647127832588
366f542d	6.7154	south	29	0.728119322228243
daa31c	6.718	south	21	0.73647127832588
5d1392b8	6.7211	south	21	0.73647127832588
1a506400	6.7249	south	21	0.73647127832588
731061a9	6.7271	south	21	0.73647127832588
5e0b54bc	6.7283	south	21	0.73647127832588
2965fb88	6.7322	north	21	0.73647127832588
6724bb44	6.7359	south	21	0.7744255358012517
38a8c10e	6.7372	south	21	0.73647127832588
17e0a280	6.7421	tropics	29	0.7275722749393878
30883067	6.7426	south	21	0.7649586626128734
66253379	6.7438	south	21	0.73647127832588
224c4d0f	6.7474	tropics	21	0.7461913708159831
1eecc0b	6.7486	south	21	0.73647127832588
3df5616a	6.753	south	21	0.73647127832588
bf01b31	6.7676	south	21	0.73647127832588
3bf55993	6.7682	south	21	0.73647127832588
67b4ad50	6.772	tropics	21	0.7461913708159831
225e604d	6.7777	south	0	0.8288230928139466
7c756613	6.7824	south	21	0.7742488259669857
4f072076	6.7824	south	21	0.73647127832588
228567be	6.788	tropics	21	0.73647127832588
55974284	6.7905	south	21	0.73647127832588
61d2aa68	6.7906	south	29	0.7507966890726115
30b92a61	6.7915	south	21	0.73647127832588
5d30da7	6.7978	south	29	0.7466740755464434
2bb33739	6.7991	south	21	0.7757444170685702
50a3279a	6.801	south	21	0.73647127832588
6f84950f	6.804	south	21	0.7377508636645814
79a08c5e	6.8056	south	21	0.73647127832588
203debde	6.8065	south	21	0.73647127832588
5a15ca61	6.807	south	21	0.73647127832588
5b5ea957	6.8097	south	21	0.73647127832588
29bdc848	6.8114	tropics	21	0.7461913708159831
76ffce5	6.8129	tropics	21	0.73647127832588
a741ee0	6.8195	south	21	0.7496641965054992
ebe5e4c	6.8213	south	21	0.7364701082058903
2d1708fd	6.8273	north	21	0.73647127832588
1945bd75	6.8342	south	29	0.7466740755464434
17c00851	6.836	tropics	21	0.73647127832588
1e1e07e1	6.8363	south	21	0.73647127832588
4b7b3bae	6.8522	south	21	0.73647127832588
59dfe43d	6.8569	tropics	21	0.73647127832588
511ec19c	6.8596	tropics	29	0.7749006821977353
32f7c627	6.8661	south	21	0.73647127832588
11311292	6.8741	tropics	21	0.73647127832588
1a0b272f	6.8802	tropics	15	0.6396508645245277
2952121a	6.8884	south	21	0.73647127832588
34faf186	6.89	south	21	0.73647127832588
23a45f0	6.8962	tropics	21	0.73647127832588
643e125b	6.9054	tropics	21	0.7449232462571268
218be433	6.9206	south	21	0.7364701082058903
3ae6c7a1	6.9214	south	21	0.73647127832588
508852a	6.9278	tropics	29	0.7466740755464434
c47451e	6.9312	tropics	21	0.7449232462571268
2ae69dd1	6.9416	tropics	21	0.73647127832588
34b126e6	6.9455	south	21	0.73647127832588
4623f7f8	6.9525	south	21	0.7498033416823613
4e228dbc	6.9557	south	21	0.73647127832588
3b8218d0	6.9612	south	21	0.73647127832588
78317f40	6.9622	tropics	21	0.7166822661156448
20361d09	6.9655	tropics	21	0.73647127832588
495a8661	6.977	south	21	0.73647127832588
36f51acc	6.9899	tropics	21	0.73647127832588
1483156b	6.9899	tropics	21	0.7364701082058903
2d7cba47	6.9933	tropics	21	0.7364701082058903
32cfba4b	6.9945	tropics	21	0.73647127832588
7dac5f3a	7.0136	tropics	21	0.7461913708159831
4b5d4b91	7.0269	tropics	21	0.7449232462571268
675a9e15	7.0304	south	21	0.73647127832588
1924327d	7.0313	tropics	21	0.7917408249468104
7a1a444a	7.0649	north	21	0.7909502564361782
4cfc432c	7.0935	tropics	21	0.7817151225376644
e7a1ff0	7.1017	north	21	0.736477009720776
17280be2	7.1286	tropics	21	0.7422852713671045
376445ef	7.1379	north	21	0.7389462704093146
211ff4b3	7.1481	tropics	21	0.73647127832588
1f500045	7.1628	tropics	21	0.7148833035196835
1a8efde3	7.1795	tropics	21	0.73647127832588
6eb2b838	7.1815	tropics	29	0.7466740755464434
1fdd5e03	7.1819	tropics	21	0.73647127832588
6c857d3a	7.1942	tropics	21	0.73647127832588
7b3af5e9	7.198	tropics	21	0.73647127832588
11ff8237	7.1981	tropics	21	0.73647127832588
5e75384c	7.1984	north	21	0.73647127832588
329fefcd	7.2017	north	29	0.7466740755464434
50b93cd7	7.2108	tropics	21	0.73647127832588
57b6816d	7.2221	tropics	21	0.7395940552105971
1f5802b9	7.2265	north	29	0.7156077515567978
6f152f56	7.2272	north	21	0.73647127832588
4048d988	7.236	tropics	21	0.73647127832588
5983e787	7.2436	north	21	0.781484143185475
1eae53c0	7.2461	tropics	21	0.7461913708159831
a671829	7.2481	tropics	21	0.747967587791086
1c45fc13	7.274	tropics	21	0.73647127832588
34f9e1f	7.275	tropics	29	0.7466740755464434
59b27524	7.2843	tropics	21	0.7449232462571268
2fe5b289	7.301	tropics	21	0.73647127832588
4491eb1	7.3019	tropics	29	0.7223462107337144
535ed0cd	7.306	tropics	21	0.73647127832588
698553df	7.3198	tropics	29	0.7466740755464434
5b878df2	7.3227	tropics	21	0.7971816405845757
fdf607	7.3324	tropics	21	0.7461913708159831
3c6f8f5f	7.3347	tropics	29	0.7466740755464434
575fb859	7.3381	tropics	21	0.73647127832588
56f8926b	7.3685	north	21	0.7779014412901135
29e5a88	7.3736	tropics	21	0.73647127832588
3da26051	7.3817	south	29	0.776979977183837
8296611	7.3935	tropics	21	0.73647127832588
26b048df	7.3957	tropics	21	0.7461913708159831
60a5750	7.3973	tropics	21	0.7597134361224473
4b34ce55	7.4004	tropics	29	0.7466740755464434
1cced53f	7.4175	north	21	0.7971804593245847
4d09abfc	7.4285	north	21	0.7461913708159831
1ac118ae	7.4369	tropics	21	0.73647127832588
116147bc	7.439	tropics	21	0.73647127832588
305d8fb9	7.4451	tropics	21	0.7364701082058903
707b976	7.4462	tropics	21	0.7364701082058903
3cc13a72	7.449	tropics	29	0.7466740755464434
69ef8ec7	7.4519	tropics	21	0.7496409363991909
66e57a03	7.4641	tropics	21	0.7195315736393199
6401c821	7.4732	tropics	29	0.7466740755464434
452073f0	7.4771	tropics	21	0.7527090667850864
