pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2027-04-01	FGA	north	InferFullRank	50000		500	50000	79291.3828125	540.6627807617188		78750.71875	True	0.03639131784439087	0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	316386.75	746.144287109375		315640.59375	True	0.057749707251787186	0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	4811565.0				False		0.01	100	50000
2028-10-01	FGA	north	InferFullRank	50000		500	50000	1200445.25				False		0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	13953074.0				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	202277.140625	948.5208740234375	941.6869506835938	201328.625	True	0.007741251960396767	0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	42402656.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	118004288.0				False		0.01	100	50000
2031-10-01	FGA	north	InferFullRank	50000		500	50000	118005184.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	1228973.75				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	369705.3125	1305.2283935546875		368400.09375	True	0.003281551646068692	0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	41421968.0				False		0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	111245.9375				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	18846556.0				False		0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	4448124.0				False		0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	25540544.0				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	16040626.0	1278.0439453125		16039348.0	True	0.00041909731226041913	0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	11761284.0				False		0.01	100	50000
