pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	44902724.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	79649680.0				False		0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	5610682.0				False		0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	35845548.0	741.2081298828125		35844808.0	True	0.048434581607580185	0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	50688312.0	969.775146484375		50687344.0	True	0.14866217970848083	0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	9892124.0	812.9468994140625		9891311.0	True	0.09431000798940659	0.01	100	50000
2029-04-01	FGA	north	InferFullRank	50000		500	50000	258926784.0				False		0.01	100	50000
2029-10-01	FGA	north	InferFullRank	50000		500	50000	148391744.0				False		0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	99624.2109375	1385.9638671875		98238.25	True	0.007403390482068062	0.01	100	50000
2033-10-01	FGA	north	InferFullRank	50000		500	50000	1117196.25	1552.0098876953125		1115644.25	True	0.011427544988691807	0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	7121048.0				False		0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	129001.6640625	1307.8154296875		127693.8515625	True	0.0012421108549460769	0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	146010480.0				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	4289662.0				False		0.01	100	50000
2038-04-01	FGA	north	InferFullRank	50000		500	50000	2295216.0	1142.614013671875		2294073.5	True	0.001516886637546122	0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	581790.25	612.146484375		581178.125	True	0.022277021780610085	0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	5154789.0				False		0.01	100	50000
2040-10-01	FGA	north	InferFullRank	50000		500	50000	86754784.0				False		0.01	100	50000
2042-04-01	FGA	north	InferFullRank	50000		500	50000	147464.859375				False		0.01	100	50000
2042-10-01	FGA	north	InferFullRank	50000		500	50000	1100665.0	682.3966064453125		1099982.625	True	0.003500552149489522	0.01	100	50000
2043-04-01	FGA	north	InferFullRank	50000		500	50000	8997138.0				False		0.01	100	50000
2043-10-01	FGA	north	InferFullRank	50000		500	50000	956460.6875				False		0.01	100	50000
2044-04-01	FGA	north	InferFullRank	50000		500	50000	12536853.0				False		0.01	100	50000
2044-10-01	FGA	north	InferFullRank	50000		500	50000	124041.15625	1306.5103759765625		122734.6484375	True	0.0015872210497036576	0.01	100	50000
2045-04-01	FGA	north	InferFullRank	50000		500	50000	1482886.375				False		0.01	100	50000
2045-10-01	FGA	north	InferFullRank	50000		500	50000	548260.875	1588.375732421875		546672.5	True	0.005581094417721033	0.01	100	50000
2046-04-01	FGA	north	InferFullRank	50000		500	50000	14596809.0				False		0.01	100	50000
2047-04-01	FGA	north	InferFullRank	50000		500	50000	117536736.0	872.225341796875		117535864.0	True	0.02851150743663311	0.01	100	50000
2047-10-01	FGA	north	InferFullRank	50000		500	50000	19690250.0				False		0.01	100	50000
2051-04-01	FGA	north	InferFullRank	50000		500	50000	5596469.0	666.0194091796875		5595803.0	True	0.05868097022175789	0.01	100	50000
2051-10-01	FGA	north	InferFullRank	50000		500	50000	817427.4375	664.3101196289062		816763.125	True	0.015493503771722317	0.01	100	50000
2052-04-01	FGA	north	InferFullRank	50000		500	50000	14696370.0				False		0.01	100	50000
2053-04-01	FGA	north	InferFullRank	50000		500	50000	353739.34375				False		0.01	100	50000
2053-10-01	FGA	north	InferFullRank	50000		500	50000	97597472.0				False		0.01	100	50000
2054-04-01	FGA	north	InferFullRank	50000		500	50000	9134886.0				False		0.01	100	50000
2025-10-01	FGA	south	InferFullRank	50000		500	50000	100283592.0				False		0.01	100	50000
2026-04-01	FGA	south	InferFullRank	50000		500	50000	131602264.0				False		0.01	100	50000
2026-10-01	FGA	south	InferFullRank	50000		500	50000	4829038.0				False		0.01	100	50000
2027-10-01	FGA	south	InferFullRank	50000		500	50000	73132976.0				False		0.01	100	50000
2028-04-01	FGA	south	InferFullRank	50000		500	50000	54256392.0	922.4803466796875		54255468.0	True	0.025377728044986725	0.01	100	50000
2028-10-01	FGA	south	InferFullRank	50000		500	50000	15180502.0	1506.874267578125		15178995.0	True	0.001793346251361072	0.01	100	50000
2029-10-01	FGA	south	InferFullRank	50000		500	50000	845657.4375	1409.30224609375		844248.125	True	0.006124239880591631	0.01	100	50000
2030-04-01	FGA	south	InferFullRank	50000		500	50000	161326.53125	1277.9342041015625		160048.59375	True	0.0019839955493807793	0.01	100	50000
2030-10-01	FGA	south	InferFullRank	50000		500	50000	8619566.0				False		0.01	100	50000
2033-04-01	FGA	south	InferFullRank	50000		500	50000	342442.8125				False		0.01	100	50000
2033-10-01	FGA	south	InferFullRank	50000		500	50000	566656.0				False		0.01	100	50000
2034-04-01	FGA	south	InferFullRank	50000		500	50000	7297465.0				False		0.01	100	50000
2037-10-01	FGA	south	InferFullRank	50000		500	50000	34586736.0	1342.4451904296875		34585392.0	True	0.0013563988031819463	0.01	100	50000
2038-04-01	FGA	south	InferFullRank	50000		500	50000	44679272.0				False		0.01	100	50000
2038-10-01	FGA	south	InferFullRank	50000		500	50000	34146580.0				False		0.01	100	50000
2039-04-01	FGA	south	InferFullRank	50000		500	50000	852658.8125				False		0.01	100	50000
2039-10-01	FGA	south	InferFullRank	50000		500	50000	5832837.0				False		0.01	100	50000
2040-04-01	FGA	south	InferFullRank	50000		500	50000	103918000.0	680.6773681640625		103917320.0	True	0.02708730660378933	0.01	100	50000
2040-10-01	FGA	south	InferFullRank	50000		500	50000	13191516.0				False		0.01	100	50000
2041-10-01	FGA	south	InferFullRank	50000		500	50000	21479628.0	1110.5269775390625		21478518.0	True	0.00018979766173288226	0.01	100	50000
2042-04-01	FGA	south	InferFullRank	50000		500	50000	36437804.0	1283.372314453125		36436520.0	True	0.0017530635232105851	0.01	100	50000
2042-10-01	FGA	south	InferFullRank	50000		500	50000	8631520.0				False		0.01	100	50000
2043-04-01	FGA	south	InferFullRank	50000		500	50000	73703184.0	736.67724609375		73702448.0	True	0.024029327556490898	0.01	100	50000
2043-10-01	FGA	south	InferFullRank	50000		500	50000	11137528.0				False		0.01	100	50000
2044-04-01	FGA	south	InferFullRank	50000		500	50000	18469604.0	585.14453125		18469018.0	True	0.05126997455954552	0.01	100	50000
2044-10-01	FGA	south	InferFullRank	50000		500	50000	1667933.5				False		0.01	100	50000
2045-04-01	FGA	south	InferFullRank	50000		500	50000	709039.625				False		0.01	100	50000
2045-10-01	FGA	south	InferFullRank	50000		500	50000	2631877.0				False		0.01	100	50000
2046-04-01	FGA	south	InferFullRank	50000		500	50000	110675.6171875				False		0.01	100	50000
2046-10-01	FGA	south	InferFullRank	50000		500	50000	866876.9375				False		0.01	100	50000
