date	country	cases
2047-04-05	north	149
2047-04-05	south	4
2047-04-05	tropics	17
2047-04-12	north	150
2047-04-12	south	4
2047-04-12	tropics	17
2047-04-19	north	147
2047-04-19	south	5
2047-04-19	tropics	17
2047-04-26	north	137
2047-04-26	south	6
2047-04-26	tropics	16
2047-05-03	north	127
2047-05-03	south	7
2047-05-03	tropics	17
2047-05-10	north	116
2047-05-10	south	8
2047-05-10	tropics	17
2047-05-17	north	105
2047-05-17	south	10
2047-05-17	tropics	17
2047-05-24	north	92
2047-05-24	south	12
2047-05-24	tropics	16
2047-05-31	north	80
2047-05-31	south	16
2047-05-31	tropics	17
2047-06-07	north	68
2047-06-07	south	20
2047-06-07	tropics	18
2047-06-14	north	57
2047-06-14	south	26
2047-06-14	tropics	16
2047-06-21	north	50
2047-06-21	south	34
2047-06-21	tropics	17
2047-06-28	north	41
2047-06-28	south	46
2047-06-28	tropics	18
2047-07-05	north	34
2047-07-05	south	61
2047-07-05	tropics	19
2047-07-12	north	28
2047-07-12	south	81
2047-07-12	tropics	20
2047-07-19	north	24
2047-07-19	south	109
2047-07-19	tropics	21
2047-07-26	north	21
2047-07-26	south	146
2047-07-26	tropics	21
2047-08-02	north	18
2047-08-02	south	189
2047-08-02	tropics	22
2047-08-09	north	16
2047-08-09	south	241
2047-08-09	tropics	24
2047-08-16	north	15
2047-08-16	south	302
2047-08-16	tropics	25
2047-08-23	north	14
2047-08-23	south	373
2047-08-23	tropics	27
2047-08-30	north	13
2047-08-30	south	439
2047-08-30	tropics	29
2047-09-06	north	13
2047-09-06	south	511
2047-09-06	tropics	32
2047-09-13	north	14
2047-09-13	south	571
2047-09-13	tropics	36
2047-09-20	north	15
2047-09-20	south	616
2047-09-20	tropics	41
2047-09-27	north	17
2047-09-27	south	647
2047-09-27	tropics	47
2047-10-04	north	20
2047-10-04	south	659
2047-10-04	tropics	52
2047-10-11	north	23
2047-10-11	south	640
2047-10-11	tropics	60
2047-10-18	north	27
2047-10-18	south	597
2047-10-18	tropics	64
2047-10-25	north	33
2047-10-25	south	542
2047-10-25	tropics	71
2047-11-01	north	39
2047-11-01	south	483
2047-11-01	tropics	79
2047-11-08	north	46
2047-11-08	south	416
2047-11-08	tropics	87
2047-11-15	north	56
2047-11-15	south	350
2047-11-15	tropics	96
2047-11-22	north	71
2047-11-22	south	288
2047-11-22	tropics	106
2047-11-29	north	91
2047-11-29	south	233
2047-11-29	tropics	118
2047-12-06	north	115
2047-12-06	south	188
2047-12-06	tropics	128
2047-12-13	north	151
2047-12-13	south	149
2047-12-13	tropics	141
2047-12-20	north	195
2047-12-20	south	117
2047-12-20	tropics	154
2047-12-27	north	255
2047-12-27	south	93
2047-12-27	tropics	166
2048-01-03	north	331
2048-01-03	south	72
2048-01-03	tropics	183
2048-01-10	north	427
2048-01-10	south	57
2048-01-10	tropics	197
2048-01-17	north	537
2048-01-17	south	44
2048-01-17	tropics	215
2048-01-24	north	676
2048-01-24	south	35
2048-01-24	tropics	232
2048-01-31	north	827
2048-01-31	south	29
2048-01-31	tropics	250
2048-02-07	north	979
2048-02-07	south	25
2048-02-07	tropics	267
2048-02-14	north	1120
2048-02-14	south	22
2048-02-14	tropics	283
2048-02-21	north	1235
2048-02-21	south	20
2048-02-21	tropics	301
2048-02-28	north	1306
2048-02-28	south	18
2048-02-28	tropics	316
2048-03-06	north	1322
2048-03-06	south	18
2048-03-06	tropics	337
2048-03-13	north	1279
2048-03-13	south	18
2048-03-13	tropics	354
2048-03-20	north	1183
2048-03-20	south	18
2048-03-20	tropics	369
2048-03-27	north	1058
2048-03-27	south	18
2048-03-27	tropics	385
