name_seq	index	groups
4a29fa1f	0.732715268034119	3
2582353c	0.74086940540915	3
6c09884a	0.730948131789746	3
6047daa3	0.703198915645614	3
4b153584	0.649410884746433	3
13d86246	0.615529211162637	3
4b6442af	0.711147585924108	3
bc668f9	0.653776950982978	3
3a67631	0.642476954437326	3
67ae404a	0.633579560535232	3
41288c26	0.600517607136399	3
687565a5	0.630902946680518	3
6eb2247a	0.604742948968618	3
f69b029	0.529542764397758	3
3d448b2f	0.611296757672803	3
50b213a0	0.525625261265597	3
7bbeebc	0.623357760964869	3
1c39dae7	0.611002213714618	3
5affa761	0.400384882839934	3
4a840024	0.538737029689859	3
24a13d04	0.735088846889427	3
307d8c35	0.752997893411588	3
325d9ad7	0.507516880362552	3
6234f4b9	0.628115669110097	3
304823dc	0.60915989705447	3
767405a7	0.488231122874188	3
214eea38	0.594703091856262	3
5b8e43b	0.713787982734036	3
5d4e312f	0.601336452885316	3
43d19bae	0.591499012061807	3
20fef060	0.636194732413979	3
1c69ca6e	0.616967209601354	3
6ef3eb61	0.597008110073552	3
4bf79a1a	0.640630669363497	3
674f1f8f	0.744318030502584	3
b085b65	0.503114064598695	3
341ce204	0.587474011803408	2
3cb57e2	0.648085996195973	2
581eafcc	0.610470283802854	2
432081aa	0.590290535037253	2
17fbf3a9	0.604772826883748	2
539e600b	0.605362557887212	2
737c3c3e	0.610183181821816	2
26520bb0	0.588198247494584	2
685580a	0.58007128756808	2
7c0683c1	0.588995648513241	2
2c4e9e21	0.482855273855791	2
68e1acde	0.5929165806337	1
91b3f48	0.500565110607589	1
3516ffae	0.479333589975794	1
58e41c7f	0.48364073403889	1
564d9a7f	0.493215550351903	1
60aee23e	0.536765462109064	1
7f4a6426	0.431821718707373	1
491f3642	0.400007900068228	1
4b8462d6	0.408085714802469	1
54a36686	0.406191495108547	1
2fb56b04	0.408972030154178	1
3f7af39b	0.379904415933914	1
3d68802a	0.402948188380657	1
47abb902	0.387159641582593	1
1d685c12	0.397848355532626	1
6dcd94aa	0.397999389127613	1
7da7f5b	0.402284750742412	1
6bd66fde	0.404253756654533	1
3a09065	0.398627338574353	1
4fdb17ea	0.420555928455513	1
1111c7ef	0.399885946841014	1
59d44859	0.319828737302319	1
596310b2	0.400069115650248	1
2a7fc80b	0.400317567369156	1
511d4f9	0.331427714327849	1
47dbddee	0.387752841757998	1
4a3e1811	0.329896182587787	1
8715d3d	0.32314867618903	1
6a835de1	0.365625797338369	1
2d89b5d1	0.323657736473137	1
e02ce7e	0.346834100826678	1
35a1286f	0.321009552258292	1
1d2927a2	0.330085932349052	1
44b8e0f7	0.330612043311443	1
16aa8dc9	0.343882942761105	1
53d2b507	0.260538250040333	1
30c33d63	0.23218850910438	1
bb04827	0.227239369836101	1
5c80a1a0	0.311950597049445	1
1b7370a0	0.213287558194924	1
48a5c302	0.164828830288063	1
13b57555	0.176649117079342	1
46134a80	0.181922396620213	1
4a66a03b	0.227777510454584	1
5243a981	0.113119865554404	1
48d44df1	0.185050503359082	1
5709640c	0.202431840019169	1
70299885	0.205405604356209	1
1064416b	0.21448650651711	1
602453b	0.198278490576651	1
38e0ec05	0.188844927253476	1
1acf6aaf	0.186646641379419	1
4850bc45	0.110445279240839	1
78bfc437	0.220934055296488	1
74d64587	0.209753172205092	1
252a047c	0.209739354506675	1
18037574	0.196620372893154	1
792dc90e	0.193348971881524	1
3248b173	0.203178617219032	1
25533d5e	0.206982046380013	1
1503bac2	0.180888353463944	1
242aa94b	0.188649904575248	1
10619e3	0.0942353544134498	1
33a15250	0.186887538221925	1
a66a1eb	0.165713751677293	1
5d865d41	0.205816268726075	1
5a9d4279	0.205043941825972	1
44f6834c	0.181155105312281	1
2afab2c3	0.217940920189458	1
53999e59	0.228898569600595	1
4d8634a8	0.213785617435771	1
30a35956	0.201577347421041	1
3a403332	0.190749389928725	1
54412424	0.168264179995109	1
392360cd	0.179204631488393	1
57417c33	0.215302239250673	1
417f13a2	0.235151360401913	1
6dac13d0	0.213313813829224	1
764cc50e	0.17805984709298	1
6d9800ed	0.230134279754261	1
1c942be	0.177567857313051	1
29c902d4	0.174982552900605	1
15cc6db7	0.179435723348592	1
667453df	0.167832768495028	1
695eb9a0	0.167715842959826	1
2cdbe213	0.229859155703073	1
51cc66f5	0.232624455660776	1
3d021fa2	0.232366495691794	1
451f6d50	0.237117969827197	1
701a5352	0.176928681235557	1
6eec2e9e	0.114543476997208	1
75b0c699	0.167633287956097	1
6147b7fb	0.184922736594948	1
74d2a0a5	0.16985893278213	1
326b5cd5	0.374729601456264	1
26e3ee42	0.176917571276574	1
30088ffb	0.177389368412479	1
7bcb76f0	0.144538484365547	1
230f49e	0.143662132633075	1
5f70c789	0.11482022953224	1
5f2a5e98	0.147196698885961	1
1dc76084	0.185133162405704	1
10223c79	0.184542269167296	1
768cb5fe	0.219412452838064	1
109c6447	0.173855288305178	1
3356db2e	0.185356680856366	1
76f3f876	0.230364999434834	1
57f3415b	0.235013609376263	1
5b981cbb	0.180833483463446	1
4a1d0f3c	0.213951575513167	1
7eae04fa	0.170392176201847	1
4c80ef2e	0.39011126351095	1
2602b0a6	0.167601323345371	1
3f245e6a	0.2317710583443	1
4ff6cd48	0.178153063430817	1
1165089e	0.206269560457753	1
948347b	0.20601225173956	1
779edc66	0.229550929678091	1
3d02080f	0.222222291068968	1
2980cad5	0.174392007404854	1
2560a91e	0.17253356749882	1
5f7283e0	0.167505466078963	1
190716a0	0.222320166759896	1
6d71929a	0.159471189307234	1
49c9c1a4	0.230269511742374	1
1d755004	0.185436390555437	1
2391ffb3	0.217426019217231	1
66948d1e	0.176735572952163	1
f9fe4cb	0.26026019728579	1
2bfede8e	0.171085997848221	1
27f7a702	0.176662579522791	1
142a843f	0.177749574654065	1
be2b471	0.21527312727585	1
23ef4653	0.175788278350399	1
aef6b94	0.224933148705106	1
562a762d	0.1605258431919	1
5f0bdff0	0.224878562025667	1
1e5b5912	0.227206280418666	1
2dbe9ce6	0.225573580260877	1
78629e29	0.204175451106901	1
7bff4811	0.234937025389488	1
7b1fc4ae	0.224317867330839	1
1c146f74	0.180037105949011	1
755ef3f2	0.230138269479234	1
70af67cf	0.170197325026547	1
1adecec1	0.222688935901503	1
4986e210	0.23026198526663	1
45d77219	0.326155147722038	1
46558a2	0.175747463658344	1
2037899b	0.184834916154523	1
4fdded34	0.232061344357241	1
400ee8fa	0.219949446518013	1
1b4dec23	0.204412746035038	1
52be34f3	0.174285014627442	1
515fb5ff	0.239574870352525	1
53736d7f	0.223219242742557	1
4eb52991	0.17181898115994	1
6d7b51a8	0.231104216894195	1
2e9435ad	0.207812249660511	1
60596eda	0.206892717442289	1
5e622a9d	0.23071991224565	1
15ea2ae5	0.229785844854737	1
7e520f9a	0.221525308786669	1
90cad5b	0.219697924358276	1
7e922975	0.176476466328414	1
3ef0b8d5	0.157589198234941	1
530ad169	0.186491259438418	1
850c20	0.212961308125913	1
42870890	0.221096363177208	1
32c6a3b2	0.180168868267512	1
14f3ad09	0.150985295300799	1
7fb62765	0.177596278741984	1
a2455ab	0.174926137775623	1
ecc2fde	0.166495629891064	1
6c84b57e	0.170767152843572	1
72b570b0	0.169910768032097	1
48552e75	0.209784303012922	1
3af83190	0.176782151148043	1
5d3e673a	0.168120218907914	1
3953a93c	0.227993062087066	1
386b1ba9	0.227419870732206	1
6afaee67	0.216660328096413	1
72bf73ac	0.177873495351004	1
14e7208e	0.167043217854778	1
202a2fe8	0.175747463658354	1
5ee6fc40	0.226436345509568	1
4bffe44a	0.21813203622196	1
9276069	0.213620235121163	1
108f98d6	0.184505161123679	1
491d9bae	0.140874210674778	1
7bed8561	0.144115740502437	1
3c62fb9f	0.177133918960596	1
5f7a7ae8	0.142850038728487	1
4437c188	0.150662114323637	1
5f1d5a48	0.139785776452213	1
2f76f660	0.138914632753982	1
243180bd	0.136853185974482	1
2271c37f	0.140778995279554	1
52818c2b	0.138860216425145	1
53c75a4	0.177006633895764	1
547a02a3	0.166256805109395	1
49dd08a8	0.185931485277632	1
1d39da0	0.226301345758869	1
7de60e92	0.178950479620078	1
3828a6bb	0.223589503208519	1
d8da4e0	0.223655408792368	1
48150078	0.223198346753005	1
be583f3	0.20951825108182	1
69919021	0.183601524203948	1
734b64c5	0.22958515659365	1
892c3d5	0.170747614789459	1
6be53035	0.18803898566165	1
748f0c31	0.200821516407556	1
6a091809	0.206481366141671	1
22db56e7	0.218694708701984	1
6972a3d5	0.177932711836697	1
17bbeab5	0.227788410892925	1
50c67595	0.230783118423168	1
1cad9790	0.179614369961056	1
3a30f51c	0.281935104678926	1
8b13fdd	0.174582680786469	1
b7231e2	0.221848140935757	1
69d37c0b	0.223523617045367	1
17fd5da0	0.213531372081394	1
58ddfb63	0.176313253062141	1
7d11c629	0.224373873833083	1
1ef1fcae	0.185412602622342	1
23c34d97	0.177809982911671	1
72bb82cd	0.140304855706903	1
33035f67	0.220441889758912	1
77fd4e7a	0.142053119571211	1
68b43784	0.174421033714939	1
4b98db38	0.176935560125069	1
5c509751	0.218844139704216	1
2250078e	0.11812218615044	1
76ac90f7	0.142171196610184	1
1326b0c	0.21682144901564	1
4eace1b4	0.224770207742841	1
56ce0917	0.142281577928321	1
1ec7667c	0.16833221716289	1
1060be8f	0.221430854051684	1
2cd655d2	0.182586423151995	1
66321001	0.349026006510043	1
1601d402	0.178284097805624	1
441e483b	0.211659085608558	1
8ea7f56	0.175439395690888	1
5a95d02b	0.236355419004457	1
69db61ef	0.238438722729423	1
1a98980	0.218081368463855	1
4c4b5a9b	0.183849964725893	1
2f6ce0f0	0.167900867158727	1
39175772	0.216508234129467	1
79c2a720	0.241067231317432	1
eec50c7	0.188798771890398	1
1881cb8c	0.311430772632437	1
17f09024	0.10592440661945	1
6164db8c	0.203892798651846	1
dce85ca	0.079851130911261	1
6c808d15	0.206909575107865	1
1c13223b	0.104413327007744	1
6298703	0.202913203473271	1
1ebfcc1b	0.0765953196222282	1
3e20e9ba	0.202257875520924	1
5fda0d24	0.144550478928738	1
4156045e	0.189525809964198	1
772c2c8	0.0764125556113908	1
9c8acdd	0.23173345087228	1
528c4f7d	0.0983971163284361	1
5e3364b5	0.201820719574372	1
2349dc78	0.0953392887010623	1
704862ea	0.198798222031771	1
57084b93	0.0799131728882543	1
76f43a46	0.180832542248393	1
59cf98c1	0.180220708416822	1
370340d8	0.0816053057396639	1
2869b11b	0.145559516162628	1
82f6b43	0.183303330353999	1
68addef4	0.205131406471624	1
1717e55a	0.119630296904537	1
126e572e	0.227655129532581	1
4746ebad	0.198335560076385	1
4ea41859	0.0762735870097219	1
71da33cc	0.0813312231999031	1
5e1ba3a5	0.184083550140447	1
2da6bb39	0.181851133076844	1
6d4d9d78	0.206467376163657	1
3d53d3a0	0.248543142190459	1
3dd16718	0.185843959137144	1
5e2e83bc	0.203753576713839	1
33cd93fb	0.175206053668178	1
2930a7d2	0.182574964538872	1
6a77cb72	0.203999392379642	1
6d701d6e	0.18903884063984	1
1933aae6	0.167864861778838	1
7a742101	0.205530989289018	1
675a5046	0.186274252300433	1
559dcf87	0.165648263116157	1
74696703	0.206651438932235	1
1de68478	0.206551150938637	1
3178d654	0.181474468386395	1
43c4fa57	0.204955988631018	1
24d7c25c	0.19510799277156	1
d0f2b95	0.186728848114387	1
61451130	0.202201752208293	1
664795a0	0.22868121179681	1
4e294580	0.179510052269381	1
637eb7cb	0.191669880491175	1
60ec9f59	0.220543720930025	1
74f7b374	0.185011368654892	1
2b4981d9	0.219445318895101	1
2b396492	0.181718140473041	1
45b10344	0.228521894439905	1
405a7620	0.183344646568973	1
47c3ef49	0.179151026725026	1
5ff034c4	0.200258646043317	1
4b078f7f	0.181019483486347	1
25e7796a	0.188272865880303	1
2d27badf	0.204897014154952	1
73029c	0.203916158087002	1
b5cc862	0.219103191424639	1
5f402d41	0.204209759137796	1
6d12f195	0.228411784673283	1
15aba7f8	0.204354989888587	1
2501d3e0	0.186118018901927	1
53f5bc9c	0.204971623265546	1
4c5da68b	0.213956915428551	1
67233e2b	0.19351999779928	1
1d4acc8f	0.221408742280237	1
1a22e652	0.205994722316678	1
c5ea787	0.226574723881742	1
12883a72	0.207709380521518	1
6d089a41	0.229781222455555	1
36de7f4e	0.200502997860313	1
b954875	0.201580143134174	1
441290fb	0.194894500056442	1
6aa44040	0.223672623605003	1
bbf2787	0.201552216108301	1
53c0496	0.217457833737265	1
29e07635	0.220996879375814	1
c26f8f9	0.206820419596816	1
75ecaecd	0.228804144311441	1
7101353	0.202738796776592	1
7f393763	0.183526548576735	1
5d1d51ab	0.166759314663563	1
56418431	0.196580836165838	1
4663a1ce	0.214008851004124	1
4726f507	0.182404947100977	1
54d2bc81	0.196240127269584	1
74d76b59	0.146993965587964	1
29af59bd	0.201004347228187	1
6236cdea	0.18657870251215	1
72151858	0.179971227146592	1
26e33c77	0.226360357609933	1
488fd539	0.218669079199706	1
5b7e78a6	0.190039729853489	1
2dec1d1a	0.204488921761182	1
674996a8	0.2063035050547	1
4f1e34c7	0.202717035006854	1
307943d3	0.200953477288175	1
1ef51715	0.188860642547518	1
5de085da	0.209974379223365	1
50405ded	0.200956083159108	1
53f214f5	0.186539244622555	1
4a86f886	0.205704231784989	1
30704ddf	0.19078576929539	1
2d40c3f2	0.202085405017364	1
726d4186	0.201665431013183	1
1d58eb4a	0.217192592771639	1
67951a95	0.179556116528	1
76947bdf	0.225890718608537	1
1bae1d34	0.187740939486747	1
3f252ed4	0.230451437688678	1
2d6cf364	0.204595302220583	1
78bd4d99	0.204002221684559	1
39b2c77c	0.181209759470709	1
165af5a0	0.212173571051284	1
6a5ebe0a	0.151392713769158	1
397534f2	0.205379254755901	1
2490a7c3	0.291155443633798	1
38e75401	0.202437974567714	1
2df393e8	0.195655161098057	1
9094f31	0.182745521416578	1
12903744	0.212566779222648	1
208efa5c	0.20327303886539	1
6bff8672	0.201148664906419	1
5e381280	0.180344771740299	1
1cc74df3	0.206383449283621	1
3655e75c	0.197841045635679	1
48eda3f6	0.206402771050406	1
2ccc67d3	0.180061106899468	1
1f3e8554	0.211839842595055	1
295b5187	0.205087498853582	1
32c7c7b8	0.203550215190894	1
45784096	0.229608400555792	1
2a79aa88	0.199333621549061	1
42837e3c	0.203137790333589	1
147c56b2	0.179002262759076	1
2cbc2d69	0.213483400099547	1
1c3fc1d3	0.200100881771822	1
6022cfd8	0.187442391594448	1
384e5823	0.222476084785422	1
534f4941	0.202686813633044	1
5823c20c	0.207599941264085	1
2246c336	0.179243858299165	1
13534d28	0.205214824202067	1
711c0391	0.202598957877187	1
ac8759c	0.228772413466404	1
2b5c4463	0.177222110492963	1
44b942b6	0.205204180320787	1
733ef576	0.202863257201388	1
538f5ae	0.201348230842428	1
707900e4	0.192883609383922	1
23f08037	0.213601865749345	1
5c103e33	0.208419252703723	1
51853362	0.180127921616467	1
64bbce6c	0.169005429763163	1
563b38d5	0.18894447953892	1
566e5a1a	0.317083655870618	1
6ddcd081	0.170935477038608	1
6bf1716f	0.161915063371142	1
58eaf2b8	0.204977308882897	1
26bd2910	0.204039897649265	1
67f06c20	0.226885246946696	1
789b592b	0.193316285907161	1
5b5400b	0.166190183015222	1
778db7e0	0.203656107310697	1
520b1b92	0.22488105574598	1
74f02bc1	0.207629455383418	1
60577ff4	0.385167991511262	1
86958d2	0.215335236258299	1
4c71985a	0.206940210407523	1
3b5084e7	0.196910324384691	1
46e97f31	0.228924761665674	1
2ab0be82	0.178308483303466	1
3130746f	0.203134240111324	1
1bdfa047	0.202385549308379	1
a9d64d8	0.202329419038303	1
3bf759b5	0.18655541487952	1
7ee44e73	0.182025241903627	1
607e217e	0.216615758710052	1
4bd2c07b	0.206573883362024	1
218ab276	0.204108532981726	1
5017beb3	0.200190583022263	1
17a3cdcd	0.203254714817063	1
46bfe534	0.199202347467145	1
223d42ac	0.201452795795192	1
4bdb20bc	0.393140749607839	1
44c37de0	0.210519878041371	1
4aefc38d	0.184238075741027	1
355e47fe	0.195468218873438	1
3d9f8bbe	0.227738025551373	1
2955ed25	0.196770412087302	1
3aa27250	0.196116534708776	1
7a712f24	0.202120960872574	1
44b97d9	0.387087841672755	1
173eacd7	0.201244236482995	1
5b19e6a0	0.225094801562719	1
15ea6395	0.212855890151565	1
3ef48887	0.147578695397574	1
5a0ca790	0.20498778501574	1
49d7bbfe	0.178665567143086	1
5c571009	0.177707329343064	1
61ac2085	0.196473854216885	1
4763e607	0.204096318419693	1
a949459	0.179037643275638	1
101efe7b	0.190800984542382	1
9420c18	0.203364683889572	1
2134539f	0.248223223436052	1
5c8b1d6e	0.287830056374733	1
619dc030	0.1820075710942	1
28e4d88b	0.214085293417224	1
2c696bcb	0.196461592491257	1
597d389	0.199480197905135	1
43bd11b3	0.177977412276914	1
65645dbe	0.199365596456019	1
2aa81f4a	0.199662365380391	1
297158f7	0.145153954943836	1
2ab597c1	0.218113278876824	1
188d0528	0.193873258691022	1
6be6cdad	0.218408419002052	1
39e47aab	0.137875250901872	1
5a76f19b	0.178040367205415	1
2ba5a3fa	0.189506096865093	1
5c17f1b7	0.179069118802402	1
472af711	0.179075514381937	1
3911f8b9	0.123653359440632	1
47be8000	0.165691344782758	1
4f782942	0.177061538025997	1
47934727	0.161566806849243	1
2a01f61d	0.201392217775029	1
1c47995f	0.159850583365949	1
402de2ec	0.201756351252312	1
327dc330	0.215671480103952	1
5094db1	0.176728492830387	1
6ad7db69	0.166256888831971	1
75d8972e	0.225818673446099	1
133e4b5e	0.164411018083784	1
45b0846	0.147166844627819	1
48ce6d1e	0.206332863895274	1
2a483097	0.164749558590911	1
421720cd	0.197256094860966	1
41625bba	0.153695019794997	1
3bdad2fa	0.158381036867403	1
7a59f97a	0.209138295100715	1
6ca5c3e9	0.164317703356042	1
c87ab21	0.164990073892849	1
989ed58	0.144561789339457	1
3d01bba3	0.145252129328172	1
552f7f8f	0.184966918705846	1
1fec2ae5	0.18234866795627	1
122b15e4	0.292141386386328	1
32323dff	0.182798753951857	1
1085c752	0.147902441498363	1
787803a2	0.363864949684086	1
502752ad	0.0991962928298497	1
70c8c786	0.19575647131024	1
7b3eac39	0.171401958674166	1
4cd3c6df	0.0528102739955683	1
51f324ac	0.135692812623263	1
2d8b49a7	0.161485038928576	1
78b793	0.0515868604833415	1
6b14c2fa	0.130996957344141	1
4228bd00	0.23728713023039	1
f691a06	0.0509490659776991	1
7d6d367c	0.137832327761529	1
6b97a424	0.356939551064293	1
1c5e141c	0.123058844909768	1
18de196	0.307402805101096	1
12f6b30d	0.173482640418665	1
16dbfb5b	0.150871684452565	1
88a2b10	0.193191614755981	1
a4a1d36	0.120869637553633	1
3c023cd6	0.237121817312384	1
38dd967b	0.164478298651669	1
1c568417	0.110370323614161	1
b9f5dc4	0.149922616233611	1
759c8f70	0.20228246572401	1
440faa0c	0.153179875320531	1
45707ebd	0.163799914678883	1
26d043a7	0.141485677837828	1
78d201ff	0.160422476724478	1
6aeceb46	0.126311853197343	1
7faafe0b	0.191136493148514	1
529e5ff7	0.135219983449958	1
58126a04	0.164444084753529	1
b9fa3b1	0.134075593926536	1
3d2a4205	0.274480053295073	1
74be3a4c	0.159288460723271	1
5b302dbd	0.214239272700416	1
6e5622e6	0.120139703989718	1
331ffe0a	0.236723402001102	1
7147be9f	0.193122632748921	1
620487ec	0.282198248233447	1
46aaa135	0.121630571831114	1
2cb5a495	0.247222401281639	1
3e8c47e0	0.165229943499599	1
3a082023	0.124432120365124	1
2e4d23d0	0.136458087331784	1
7958a766	0.16886777873019	1
2bf3f75e	0.162360306014054	1
3a3bea25	0.167455180543059	1
5f7704e5	0.251375687267389	1
5cc4f7ad	0.135365872709264	1
280a328b	0.236108613445813	1
78ffa730	0.167007975453886	1
62528797	0.328953492335544	1
76adf2ae	0.182054717711863	1
631329ab	0.160218470757907	1
4a5d94e1	0.165239683037489	1
7596117e	0.160841863887406	1
37f3f37e	0.236153643638693	1
2e3b18a5	0.281460478525594	1
697ab1b5	0.170771383562648	1
50a48260	0.170410577675561	1
24e70402	0.159361380530299	1
6b9d5e8	0.235934304791178	1
4821ecfa	0.182394005691902	1
5a67b74e	0.17611294081093	1
55385501	0.235714352377851	1
4f0b1792	0.299329961894169	1
5ec7646a	0.165215621692616	1
6ef3b339	0.346838277110724	1
26ff9e50	0.235487256418259	1
5264c657	0.355540349238062	1
1a32f213	0.320541343082987	1
45be598c	0.35405552312248	1
62aafd21	0.164002225730907	1
63452c3	0.336465967032379	1
3967cd7b	0.162337936053545	1
1e959ce	0.180611159948983	1
422cbbc1	0.160866403786825	1
169e015	0.365738853335225	1
154f181a	0.234904183178801	1
4070d002	0.167689761207428	1
4c8a5e2b	0.313945070272761	1
271309a8	0.14736802738518	1
51694b9a	0.306502071809202	1
34c6b7e8	0.164681447583099	1
44ae6a8a	0.344986292489328	1
2a707998	0.161499037347948	1
1482f8f2	0.288323483428956	1
22d2911d	0.16128359617433	1
1356bebc	0.159322154365113	1
5906bba3	0.164100630009344	1
182d8750	0.191324452465618	1
7813def0	0.17888233102149	1
7cd7d51a	0.185886943283798	1
bcaddf9	0.258394922338762	1
1147ffc4	0.234714486759951	1
261f47f7	0.294678808844792	1
7567e85f	0.310191386954009	1
5b66c112	0.222379191456041	1
2a4a93dd	0.311173811676224	1
40032b63	0.302529351039413	1
22dcdfda	0.285598983211494	1
5c2bc3ef	0.301919476844733	1
1acf8c9a	0.159948714911687	1
567c83b	0.225496602051761	1
584970e6	0.300000994180435	1
72d6f761	0.301233532260426	1
74df2664	0.309981731862677	1
348b0d6b	0.275808812364852	1
78d0302f	0.28418741685092	1
60587b	0.291829278730723	1
1d3275ff	0.303787555109188	1
1aedc474	0.174392095224095	1
46c5400d	0.23637236682827	1
77c6e50b	0.157954209183446	1
222bddda	0.378147135229839	1
12858213	0.165019823976335	1
27912a75	0.171686863537841	1
2e84e092	0.135230997785005	1
2b908052	0.209608032257623	1
5137c79e	0.158654584480425	1
4c75f77d	0.249740699291447	1
4804645	0.130910097019208	1
201c1d25	0.147385912245101	1
207e7434	0.129562190223115	1
7412595c	0.192008949083569	1
79d7de83	0.130722316863305	1
69bd507d	0.191907116775388	1
6e080fb8	0.130574640908388	1
2885159a	0.258751746797396	1
5ecf2706	0.191891813320905	1
5d26591	0.258964461722999	1
73b4ef70	0.296286966671424	1
6f3d1445	0.364478613241585	1
42aed70b	0.158972309061711	1
62ac25a	0.312898561237625	1
7eeda0be	0.367135801053172	1
3ccf7df1	0.158049532543139	1
4f9bc8cd	0.352462003628429	1
48e92877	0.171129986578129	1
5fd3fb0f	0.364421749090568	1
51930d46	0.235761759715484	1
265b3277	0.341021850467087	1
2a4ced7e	0.161180733604559	1
29296322	0.312813950141824	1
5c7c0d2c	0.300086477129547	1
68470dc7	0.23546766127431	1
5d575266	0.325121919172952	1
29f6ec11	0.158265592354962	1
767b115d	0.235354204796568	1
7b2260d	0.168581706694833	1
43483477	0.158915545578676	1
6edf9ff8	0.166246512915221	1
16b34dd0	0.158550649912595	1
5c86bb48	0.160444727400052	1
6f0f6634	0.157457706652374	1
15e27553	0.1682716128752	1
286de1f9	0.235665320335895	1
24c42d57	0.166080586286621	1
1700fe68	0.159577573783904	1
151fe25d	0.235444802333839	1
1e2feae5	0.333355637251975	1
5f6def16	0.175150781072074	1
27377206	0.158489091189541	1
49f8de33	0.235327277116908	1
51160656	0.235327277116908	1
3693872e	0.165736586820883	1
6505386b	0.162341166934138	1
386ecbb1	0.164951178030086	1
1f0a5846	0.293159007043042	1
59804ba6	0.16236762449384	1
244410f6	0.365904373048763	1
8bb1db0	0.313412142011767	1
2336ec9	0.311710681727401	1
7811c03f	0.164619940060217	1
7fe2d1c8	0.174436241339613	1
4735a1d5	0.234998681470285	1
26672004	0.171948988838374	1
586dc95e	0.191530208922033	1
6c22114d	0.163202965516353	1
3c569037	0.132374339322457	1
1f44f1c7	0.23500112589584	1
239774de	0.318650884675811	1
7e4bbb64	0.320034943324119	1
58c80051	0.318063646675133	1
a0624a	0.165524101249653	1
c25ea5d	0.324272024386002	1
18cd619d	0.164975058775094	1
5e5ec55	0.317937950826961	1
35414a11	0.335370542667746	1
5d6812be	0.254270208181978	1
66de4280	0.36381574988342	1
292b9ae1	0.159996971141575	1
3a12d996	0.258810966305412	1
59174c06	0.199081721126368	1
20e83da8	0.253601056055565	1
37035529	0.302954132608358	1
14ef696a	0.296748922117693	1
4a22e82	0.288694816791207	1
50d72612	0.352151478394355	1
72162699	0.307688585403595	1
3caa8f3b	0.318847608533293	1
7d91cc72	0.156724028442635	1
6c43d541	0.273131805181801	1
89781ad	0.292738322333812	1
48da5494	0.248007113170601	1
16e8a712	0.219272183641355	1
7d542b2c	0.302747092466333	1
75287e78	0.294234690650989	1
25c1973e	0.284273155666185	1
31be15b5	0.242145000019365	1
25903071	0.307146042771867	1
294d20a	0.190271930402536	1
61465191	0.232872658382841	1
1805fd8d	0.249202678127735	1
7fa83461	0.233420837616241	1
7c07d6a5	0.190359033965376	1
5de39fda	0.222778953767754	1
881312c	0.23334558173782	1
d104e0a	0.219387776087141	1
28250751	0.302610661380677	1
6efa22db	0.291400568941313	1
6987acd	0.247437648928299	1
182aba3e	0.306913969475792	1
78b0a901	0.167817141849838	1
71cf0d9f	0.303635395058004	1
43e81f4d	0.239641239437524	1
2f03194e	0.306478513332211	1
ac2e4dd	0.241919954808633	1
4596de70	0.232662915986786	1
58e0c102	0.240105331160621	1
5ac30b30	0.225889691687125	1
39ac783c	0.292265200538796	1
175d711a	0.291257132432084	1
2d427452	0.285808286906059	1
34604e82	0.232945434317879	1
2b7983e4	0.29760054076104	1
3542e9a5	0.306519959261279	1
7da6cdf6	0.296936763032181	1
7dae0153	0.28967092597832	1
