pivot_date	model	location	inference_method	iterations	learning_rate	num_samples	num_iterations	initial_loss	final_loss	min_loss	total_improvement	converged	relative_change	threshold	window	final_iteration
2025-04-01	FGA	north	InferFullRank	50000		500	50000	11880298.0				False		0.01	100	50000
2025-10-01	FGA	north	InferFullRank	50000		500	50000	10887394.0				False		0.01	100	50000
2026-04-01	FGA	north	InferFullRank	50000		500	50000	1617946.25				False		0.01	100	50000
2026-10-01	FGA	north	InferFullRank	50000		500	50000	76506960.0				False		0.01	100	50000
2027-04-01	FGA	north	InferFullRank	50000		500	50000	7141237.5				False		0.01	100	50000
2027-10-01	FGA	north	InferFullRank	50000		500	50000	1465166.25				False		0.01	100	50000
2028-04-01	FGA	north	InferFullRank	50000		500	50000	19206556.0				False		0.01	100	50000
2030-04-01	FGA	north	InferFullRank	50000		500	50000	11855400.0				False		0.01	100	50000
2030-10-01	FGA	north	InferFullRank	50000		500	50000	17186972.0				False		0.01	100	50000
2031-04-01	FGA	north	InferFullRank	50000		500	50000	5868085.0				False		0.01	100	50000
2032-04-01	FGA	north	InferFullRank	50000		500	50000	70018536.0				False		0.01	100	50000
2032-10-01	FGA	north	InferFullRank	50000		500	50000	63056828.0				False		0.01	100	50000
2033-04-01	FGA	north	InferFullRank	50000		500	50000	185852.21875	1067.67626953125	1060.709716796875	184784.546875	True	0.0001683260634308681	0.01	100	50000
2034-04-01	FGA	north	InferFullRank	50000		500	50000	678590.75				False		0.01	100	50000
2034-10-01	FGA	north	InferFullRank	50000		500	50000	13056533.0				False		0.01	100	50000
2035-04-01	FGA	north	InferFullRank	50000		500	50000	11394506.0				False		0.01	100	50000
2036-04-01	FGA	north	InferFullRank	50000		500	50000	799965.75				False		0.01	100	50000
2036-10-01	FGA	north	InferFullRank	50000		500	50000	7117202.0				False		0.01	100	50000
2037-04-01	FGA	north	InferFullRank	50000		500	50000	1962808.875				False		0.01	100	50000
2037-10-01	FGA	north	InferFullRank	50000		500	50000	1466633.75				False		0.01	100	50000
2038-10-01	FGA	north	InferFullRank	50000		500	50000	262014.53125				False		0.01	100	50000
2039-04-01	FGA	north	InferFullRank	50000		500	50000	3639812.25				False		0.01	100	50000
2039-10-01	FGA	north	InferFullRank	50000		500	50000	5572183.0				False		0.01	100	50000
2040-04-01	FGA	north	InferFullRank	50000		500	50000	10858810.0				False		0.01	100	50000
2041-04-01	FGA	north	InferFullRank	50000		500	50000	786519.25				False		0.01	100	50000
