date	country	cases
2039-10-05	north	1681
2039-10-05	south	132990
2039-10-05	tropics	62805
2039-10-12	north	1887
2039-10-12	south	125931
2039-10-12	tropics	63935
2039-10-19	north	2199
2039-10-19	south	115262
2039-10-19	tropics	63913
2039-10-26	north	2467
2039-10-26	south	102498
2039-10-26	tropics	64326
2039-11-02	north	2868
2039-11-02	south	89816
2039-11-02	tropics	65974
2039-11-09	north	3121
2039-11-09	south	76320
2039-11-09	tropics	64853
2039-11-16	north	3650
2039-11-16	south	64909
2039-11-16	tropics	65396
2039-11-23	north	4331
2039-11-23	south	52539
2039-11-23	tropics	66048
2039-11-30	north	5148
2039-11-30	south	42370
2039-11-30	tropics	66544
2039-12-07	north	6046
2039-12-07	south	33993
2039-12-07	tropics	66654
2039-12-14	north	7167
2039-12-14	south	26638
2039-12-14	tropics	66834
2039-12-21	north	8322
2039-12-21	south	20947
2039-12-21	tropics	66656
2039-12-28	north	9407
2039-12-28	south	16194
2039-12-28	tropics	65982
2040-01-04	north	10775
2040-01-04	south	12938
2040-01-04	tropics	65861
2040-01-11	north	12414
2040-01-11	south	10366
2040-01-11	tropics	65798
2040-01-18	north	14306
2040-01-18	south	8102
2040-01-18	tropics	64159
2040-01-25	north	16705
2040-01-25	south	6699
2040-01-25	tropics	64259
2040-02-01	north	19315
2040-02-01	south	5391
2040-02-01	tropics	63121
2040-02-08	north	21907
2040-02-08	south	4456
2040-02-08	tropics	63001
2040-02-15	north	24022
2040-02-15	south	3921
2040-02-15	tropics	61828
2040-02-22	north	26719
2040-02-22	south	3577
2040-02-22	tropics	61398
2040-02-29	north	28095
2040-02-29	south	3354
2040-02-29	tropics	59869
2040-03-07	north	29683
2040-03-07	south	3013
2040-03-07	tropics	58761
2040-03-14	north	30524
2040-03-14	south	2808
2040-03-14	tropics	58634
2040-03-21	north	30745
2040-03-21	south	2867
2040-03-21	tropics	56749
2040-03-28	north	29877
2040-03-28	south	2854
2040-03-28	tropics	55729
2040-04-04	north	28623
2040-04-04	south	3025
2040-04-04	tropics	53805
2040-04-11	north	26374
2040-04-11	south	3157
2040-04-11	tropics	53040
2040-04-18	north	24187
2040-04-18	south	3480
2040-04-18	tropics	51029
2040-04-25	north	21197
2040-04-25	south	3572
2040-04-25	tropics	50313
2040-05-02	north	18995
2040-05-02	south	3859
2040-05-02	tropics	48091
2040-05-09	north	16248
2040-05-09	south	4502
2040-05-09	tropics	47488
2040-05-16	north	13544
2040-05-16	south	5016
2040-05-16	tropics	45242
2040-05-23	north	11361
2040-05-23	south	5894
2040-05-23	tropics	43133
2040-05-30	north	9071
2040-05-30	south	6843
2040-05-30	tropics	41503
2040-06-06	north	7382
2040-06-06	south	8164
2040-06-06	tropics	40451
2040-06-13	north	6001
2040-06-13	south	10107
2040-06-13	tropics	39150
2040-06-21	north	4970
2040-06-21	south	12473
2040-06-21	tropics	38698
2040-06-27	north	3794
2040-06-27	south	15824
2040-06-27	tropics	37561
2040-07-04	north	2978
2040-07-04	south	19248
2040-07-04	tropics	36814
2040-07-11	north	2518
2040-07-11	south	23510
2040-07-11	tropics	36032
2040-07-18	north	1979
2040-07-18	south	29040
2040-07-18	tropics	34704
2040-07-25	north	1728
2040-07-25	south	36037
2040-07-25	tropics	33525
2040-08-02	north	1324
2040-08-02	south	43935
2040-08-02	tropics	33091
2040-08-08	north	1248
2040-08-08	south	52961
2040-08-08	tropics	32108
2040-08-15	north	1190
2040-08-15	south	62914
2040-08-15	tropics	31100
2040-08-22	north	1073
2040-08-22	south	72105
2040-08-22	tropics	29905
2040-08-29	north	1041
2040-08-29	south	81743
2040-08-29	tropics	29091
2040-09-06	north	1141
2040-09-06	south	89707
2040-09-06	tropics	28340
2040-09-13	north	1154
2040-09-13	south	98311
2040-09-13	tropics	27388
2040-09-19	north	1302
2040-09-19	south	105379
2040-09-19	tropics	27098
2040-09-26	north	1406
2040-09-26	south	109733
2040-09-26	tropics	26174
