date	country	variant	sequences
2028-10-01	tropics	3	2
2028-10-01	tropics	4	1
2028-10-01	tropics	5	8
2028-10-08	south	3	1
2028-10-08	south	4	1
2028-10-08	south	5	2
2028-10-08	tropics	3	5
2028-10-08	tropics	4	2
2028-10-08	tropics	5	11
2028-10-15	north	3	1
2028-10-15	south	4	1
2028-10-15	tropics	3	1
2028-10-15	tropics	4	2
2028-10-15	tropics	5	6
2028-10-22	tropics	3	8
2028-10-22	tropics	4	3
2028-10-22	tropics	5	14
2028-10-29	north	3	1
2028-10-29	tropics	3	5
2028-10-29	tropics	4	3
2028-10-29	tropics	5	10
2028-11-05	north	5	1
2028-11-05	south	3	1
2028-11-05	south	5	2
2028-11-05	tropics	3	2
2028-11-05	tropics	4	2
2028-11-05	tropics	5	9
2028-11-12	north	5	1
2028-11-12	tropics	3	3
2028-11-12	tropics	4	5
2028-11-12	tropics	5	10
2028-11-19	south	4	1
2028-11-19	south	5	1
2028-11-19	tropics	3	4
2028-11-19	tropics	4	6
2028-11-19	tropics	5	15
2028-11-26	north	4	1
2028-11-26	south	5	1
2028-11-26	tropics	3	2
2028-11-26	tropics	4	5
2028-11-26	tropics	5	10
2028-12-03	north	3	3
2028-12-03	north	4	1
2028-12-03	south	5	2
2028-12-03	tropics	3	1
2028-12-03	tropics	4	5
2028-12-03	tropics	5	16
2028-12-10	south	5	1
2028-12-10	tropics	3	2
2028-12-10	tropics	4	7
2028-12-10	tropics	5	20
2028-12-17	north	4	1
2028-12-17	north	5	4
2028-12-17	tropics	4	7
2028-12-17	tropics	5	23
2028-12-24	north	3	2
2028-12-24	north	5	8
2028-12-24	tropics	3	3
2028-12-24	tropics	4	6
2028-12-24	tropics	5	24
2028-12-31	north	4	1
2028-12-31	north	5	7
2028-12-31	south	3	1
2028-12-31	south	5	2
2028-12-31	tropics	3	2
2028-12-31	tropics	4	16
2028-12-31	tropics	5	21
2029-01-07	north	4	3
2029-01-07	north	5	10
2029-01-07	tropics	3	4
2029-01-07	tropics	4	11
2029-01-07	tropics	5	21
2029-01-14	north	4	1
2029-01-14	north	5	14
2029-01-14	tropics	3	2
2029-01-14	tropics	4	7
2029-01-14	tropics	5	30
2029-01-21	north	3	2
2029-01-21	north	4	4
2029-01-21	north	5	19
2029-01-21	south	5	1
2029-01-21	tropics	3	2
2029-01-21	tropics	4	17
2029-01-21	tropics	5	32
2029-01-28	north	3	2
2029-01-28	north	4	10
2029-01-28	north	5	29
2029-01-28	south	5	1
2029-01-28	tropics	3	2
2029-01-28	tropics	4	11
2029-01-28	tropics	5	30
2029-02-04	north	3	3
2029-02-04	north	4	10
2029-02-04	north	5	47
2029-02-04	south	5	1
2029-02-04	tropics	3	1
2029-02-04	tropics	4	10
2029-02-04	tropics	5	31
2029-02-11	north	3	2
2029-02-11	north	4	16
2029-02-11	north	5	60
2029-02-11	tropics	3	2
2029-02-11	tropics	4	15
2029-02-11	tropics	5	34
2029-02-18	north	4	11
2029-02-18	north	5	78
2029-02-18	tropics	3	2
2029-02-18	tropics	4	13
2029-02-18	tropics	5	32
2029-02-18	tropics	6	1
2029-02-25	north	3	2
2029-02-25	north	4	22
2029-02-25	north	5	101
2029-02-25	south	5	3
2029-02-25	tropics	4	14
2029-02-25	tropics	5	40
2029-02-25	tropics	6	4
2029-03-04	north	3	1
2029-03-04	north	4	22
2029-03-04	north	5	107
2029-03-04	tropics	3	1
2029-03-04	tropics	4	16
2029-03-04	tropics	5	45
2029-03-04	tropics	6	2
2029-03-11	north	3	1
2029-03-11	north	4	13
2029-03-11	north	5	133
2029-03-11	tropics	4	5
2029-03-11	tropics	5	40
2029-03-11	tropics	6	4
2029-03-18	north	3	1
2029-03-18	north	4	11
2029-03-18	north	5	152
2029-03-18	south	5	1
2029-03-18	tropics	4	8
2029-03-18	tropics	5	34
2029-03-18	tropics	6	4
2029-03-25	north	3	3
2029-03-25	north	4	24
2029-03-25	north	5	176
2029-03-25	south	5	3
2029-03-25	tropics	4	12
2029-03-25	tropics	5	50
2029-04-01	north	3	2
2029-04-01	north	4	25
2029-04-01	north	5	167
2029-04-01	north	6	1
2029-04-01	south	5	2
2029-04-01	tropics	4	10
2029-04-01	tropics	5	47
2029-04-01	tropics	6	9
2029-04-08	north	3	1
2029-04-08	north	4	20
2029-04-08	north	5	166
2029-04-08	south	5	3
2029-04-08	tropics	4	13
2029-04-08	tropics	5	34
2029-04-08	tropics	6	8
2029-04-15	north	3	1
2029-04-15	north	4	18
2029-04-15	north	5	118
2029-04-15	north	6	2
2029-04-15	south	4	2
2029-04-15	south	5	2
2029-04-15	south	6	3
2029-04-15	tropics	4	16
2029-04-15	tropics	5	54
2029-04-15	tropics	6	10
2029-04-22	north	4	10
2029-04-22	north	5	118
2029-04-22	north	6	2
2029-04-22	south	5	4
2029-04-22	south	6	1
2029-04-22	tropics	4	14
2029-04-22	tropics	5	55
2029-04-22	tropics	6	19
2029-04-29	north	4	16
2029-04-29	north	5	99
2029-04-29	south	4	1
2029-04-29	south	5	7
2029-04-29	south	6	3
2029-04-29	tropics	4	12
2029-04-29	tropics	5	45
2029-04-29	tropics	6	22
2029-05-06	north	4	12
2029-05-06	north	5	94
2029-05-06	south	4	1
2029-05-06	south	5	3
2029-05-06	south	6	2
2029-05-06	tropics	4	13
2029-05-06	tropics	5	45
2029-05-06	tropics	6	37
2029-05-13	north	4	13
2029-05-13	north	5	64
2029-05-13	north	6	3
2029-05-13	south	4	2
2029-05-13	south	5	6
2029-05-13	south	6	2
2029-05-13	tropics	4	8
2029-05-13	tropics	5	38
2029-05-13	tropics	6	54
2029-05-20	north	4	5
2029-05-20	north	5	49
2029-05-20	north	6	1
2029-05-20	south	4	2
2029-05-20	south	5	14
2029-05-20	south	6	5
2029-05-20	tropics	4	13
2029-05-20	tropics	5	48
2029-05-20	tropics	6	48
2029-05-27	north	4	8
2029-05-27	north	5	46
2029-05-27	north	6	1
2029-05-27	south	4	3
2029-05-27	south	5	14
2029-05-27	south	6	9
2029-05-27	tropics	4	15
2029-05-27	tropics	5	48
2029-05-27	tropics	6	85
2029-06-03	north	4	2
2029-06-03	north	5	44
2029-06-03	north	6	1
2029-06-03	south	4	3
2029-06-03	south	5	18
2029-06-03	south	6	21
2029-06-03	tropics	3	1
2029-06-03	tropics	4	10
2029-06-03	tropics	5	36
2029-06-03	tropics	6	71
2029-06-10	north	4	3
2029-06-10	north	5	27
2029-06-10	north	6	2
2029-06-10	south	4	7
2029-06-10	south	5	26
2029-06-10	south	6	40
2029-06-10	tropics	4	18
2029-06-10	tropics	5	40
2029-06-10	tropics	6	101
2029-06-17	north	4	3
2029-06-17	north	5	26
2029-06-17	north	6	1
2029-06-17	south	4	4
2029-06-17	south	5	35
2029-06-17	south	6	66
2029-06-17	tropics	4	7
2029-06-17	tropics	5	20
2029-06-17	tropics	6	136
2029-06-24	north	4	2
2029-06-24	north	5	14
2029-06-24	north	6	1
2029-06-24	south	4	8
2029-06-24	south	5	36
2029-06-24	south	6	115
2029-06-24	tropics	4	11
2029-06-24	tropics	5	24
2029-06-24	tropics	6	149
2029-07-01	north	5	10
2029-07-01	north	6	2
2029-07-01	south	4	7
2029-07-01	south	5	53
2029-07-01	south	6	203
2029-07-01	tropics	4	14
2029-07-01	tropics	5	29
2029-07-01	tropics	6	164
2029-07-08	north	4	1
2029-07-08	north	5	3
2029-07-08	north	6	1
2029-07-08	south	4	14
2029-07-08	south	5	81
2029-07-08	south	6	325
2029-07-08	tropics	4	9
2029-07-08	tropics	5	21
2029-07-08	tropics	6	182
2029-07-15	north	5	4
2029-07-15	north	6	5
2029-07-15	south	4	11
2029-07-15	south	5	79
2029-07-15	south	6	525
2029-07-15	tropics	4	8
2029-07-15	tropics	5	10
2029-07-15	tropics	6	206
2029-07-22	north	4	1
2029-07-22	north	5	2
2029-07-22	north	6	3
2029-07-22	south	4	9
2029-07-22	south	5	92
2029-07-22	south	6	693
2029-07-22	tropics	4	9
2029-07-22	tropics	5	14
2029-07-22	tropics	6	196
2029-07-29	north	4	1
2029-07-29	north	5	5
2029-07-29	north	6	2
2029-07-29	south	4	19
2029-07-29	south	5	81
2029-07-29	south	6	848
2029-07-29	south	7	1
2029-07-29	tropics	4	6
2029-07-29	tropics	5	12
2029-07-29	tropics	6	226
2029-08-05	north	5	1
2029-08-05	north	6	5
2029-08-05	south	4	15
2029-08-05	south	5	80
2029-08-05	south	6	910
2029-08-05	south	7	1
2029-08-05	tropics	4	6
2029-08-05	tropics	5	20
2029-08-05	tropics	6	229
2029-08-12	north	5	1
2029-08-12	north	6	9
2029-08-12	south	4	10
2029-08-12	south	5	52
2029-08-12	south	6	783
2029-08-12	south	7	1
2029-08-12	tropics	4	5
2029-08-12	tropics	5	6
2029-08-12	tropics	6	208
2029-08-19	north	4	2
2029-08-19	north	5	2
2029-08-19	north	6	8
2029-08-19	south	4	6
2029-08-19	south	5	30
2029-08-19	south	6	600
2029-08-19	south	7	1
2029-08-19	tropics	4	5
2029-08-19	tropics	5	6
2029-08-19	tropics	6	184
2029-08-26	north	6	14
2029-08-26	south	4	14
2029-08-26	south	5	26
2029-08-26	south	6	428
2029-08-26	south	7	3
2029-08-26	tropics	4	1
2029-08-26	tropics	5	4
2029-08-26	tropics	6	172
2029-09-02	north	5	1
2029-09-02	north	6	11
2029-09-02	south	4	2
2029-09-02	south	5	18
2029-09-02	south	6	290
2029-09-02	south	7	3
2029-09-02	tropics	5	2
2029-09-02	tropics	6	147
2029-09-02	tropics	7	1
2029-09-09	north	5	1
2029-09-09	north	6	9
2029-09-09	south	4	1
2029-09-09	south	5	14
2029-09-09	south	6	208
2029-09-09	tropics	5	4
2029-09-09	tropics	6	162
2029-09-16	north	5	1
2029-09-16	north	6	17
2029-09-16	north	7	1
2029-09-16	south	4	4
2029-09-16	south	5	7
2029-09-16	south	6	125
2029-09-16	south	7	1
2029-09-16	tropics	5	2
2029-09-16	tropics	6	116
2029-09-16	tropics	7	1
2029-09-23	north	5	1
2029-09-23	north	6	15
2029-09-23	south	4	2
2029-09-23	south	5	7
2029-09-23	south	6	73
2029-09-23	south	7	1
2029-09-23	tropics	5	1
2029-09-23	tropics	6	101
2029-09-30	north	6	21
2029-09-30	south	4	1
2029-09-30	south	5	4
2029-09-30	south	6	42
2029-09-30	south	7	1
2029-09-30	tropics	4	1
2029-09-30	tropics	5	2
2029-09-30	tropics	6	94
2029-09-30	tropics	7	1
