date	country	variant	sequences
2049-10-03	south	24	1
2049-10-03	south	25	1
2049-10-03	tropics	25	1
2049-10-10	south	24	1
2049-10-17	south	24	1
2049-10-17	south	25	1
2049-10-24	south	24	1
2049-10-24	south	25	1
2049-10-24	tropics	24	1
2049-10-24	tropics	25	1
2049-10-31	south	24	1
2049-10-31	south	25	2
2049-10-31	tropics	25	1
2049-11-07	south	24	1
2049-11-07	south	25	1
2049-11-14	south	24	1
2049-11-14	tropics	24	1
2049-11-21	north	26	1
2049-11-21	south	27	1
2049-11-28	north	24	1
2049-12-05	north	24	1
2049-12-05	north	25	1
2049-12-12	north	24	1
2049-12-12	north	25	1
2049-12-19	north	23	1
2049-12-19	north	25	5
2049-12-26	north	25	2
2049-12-26	north	26	1
2049-12-26	tropics	25	1
2050-01-02	north	24	1
2050-01-02	north	25	3
2050-01-02	north	26	1
2050-01-09	north	26	1
2050-01-16	north	23	1
2050-01-16	north	25	3
2050-01-16	north	26	1
2050-01-16	tropics	25	1
2050-01-23	north	24	2
2050-01-23	north	25	1
2050-01-30	north	24	1
2050-01-30	north	25	5
2050-01-30	tropics	25	1
2050-01-30	tropics	26	1
2050-02-06	north	25	4
2050-02-06	tropics	25	2
2050-02-13	north	24	1
2050-02-13	north	25	7
2050-02-13	tropics	24	1
2050-02-20	north	25	1
2050-02-20	north	26	1
2050-02-20	tropics	24	1
2050-02-20	tropics	25	1
2050-02-27	north	24	1
2050-02-27	north	25	1
2050-02-27	tropics	23	1
2050-03-06	north	23	1
2050-03-06	north	25	6
2050-03-13	north	24	1
2050-03-13	north	25	7
2050-03-20	north	25	6
2050-03-20	north	27	1
2050-03-20	tropics	25	2
2050-03-27	north	25	8
2050-04-03	north	25	3
2050-04-03	north	27	1
2050-04-03	tropics	25	1
2050-04-03	tropics	26	1
2050-04-10	north	24	1
2050-04-10	north	25	3
2050-04-10	tropics	25	3
2050-04-17	north	25	2
2050-05-08	north	25	5
2050-05-08	tropics	25	1
2050-05-15	north	25	1
2050-05-15	tropics	25	1
2050-05-15	tropics	26	1
2050-05-22	north	25	1
2050-05-22	tropics	25	4
2050-05-29	north	25	2
2050-05-29	tropics	25	1
2050-06-05	tropics	26	1
2050-06-12	tropics	25	2
2050-06-26	north	25	1
2050-06-26	tropics	25	1
2050-07-03	tropics	25	1
2050-07-10	tropics	25	1
2050-07-17	tropics	25	2
2050-07-24	tropics	26	1
2050-07-31	tropics	25	1
2050-08-07	tropics	26	1
2050-08-14	tropics	25	1
2050-08-21	south	25	1
2050-08-21	tropics	26	1
2050-08-28	tropics	25	1
2050-08-28	tropics	26	1
2050-09-04	tropics	25	1
2050-09-11	tropics	26	1
2050-09-18	tropics	26	1
