country	model	pivot_date	lead	variant	date	MAE	MSE	loglik	coverage_posterior	coverage_predictive	total_seq	raw_freq	smoothed_freq	pred_freq
south	FGA	2025-04-01	-107	0	2024-12-15	0.022727272727272707	0.0005165289256198337	0.0	0	0	1.0	1.0	0.9772727272727273	1.0
south	FGA	2025-04-01	-100	0	2024-12-22	0.018181818181818188	0.00033057851239669446	0.0	0	0	1.0	1.0	0.9818181818181818	1.0
south	FGA	2025-04-01	-93	0	2024-12-29	0.012151984848484898	0.00014767073575780654	-0.11073266937976885	1	1	4.0	1.0	0.9848484848484849	0.9726965
south	FGA	2025-04-01	-86	0	2025-01-05	0.013045374891774819	0.00017018180606694888	-2.157007259534244	1	1	11.0	0.9090909090909091	0.9751082251082251	0.9881536
south	FGA	2025-04-01	-79	0	2025-01-12	0.030829055880785883	0.0009504306865006187	-0.030387198748904033	0	1	6.0	1.0	0.9641192141192141	0.99494827
south	FGA	2025-04-01	-72	0	2025-01-19	0.033765415880785965	0.001140103309602433	-0.02329371610953014	0	1	11.0	1.0	0.9641192141192141	0.99788463
south	FGA	2025-04-01	-65	0	2025-01-26	0.03499583588078592	0.0012247085289949031	-4.554811521733104	0	0	12.0	0.9166666666666666	0.9641192141192141	0.99911505
south	FGA	2025-04-01	-58	0	2025-02-02	0.02252147289377293	0.0005072167413049489	-5.3353296514743	0	1	13.0	0.9230769230769231	0.9771062271062271	0.9996277
south	FGA	2025-04-01	-51	0	2025-02-09	0.0431519661590789	0.0018620921833942907	-0.0008998874797497383	0	0	6.0	1.0	0.956698063840921	0.99985003
south	FGA	2025-04-01	-44	0	2025-02-16	0.05911235203209486	0.0034942701627663094	-0.00031300979730899525	0	0	5.0	1.0	0.9408250479679051	0.9999374
south	FGA	2025-04-01	-37	0	2025-02-23	0.04724432012733304	0.0022320257842939257	-0.00020696267707363795	0	0	8.0	1.0	0.952729809872667	0.99997413
south	FGA	2025-04-01	-30	0	2025-03-02	0.03627047913832193	0.0013155476569234464	-9.499420867781758	0	0	7.0	0.8571428571428571	0.963718820861678	0.9999893
south	FGA	2025-04-01	-23	0	2025-03-09	0.036276879138322005	0.0013160119600164222	-10.159705358012474	0	0	9.0	0.8888888888888888	0.963718820861678	0.9999957
south	FGA	2025-04-01	-16	0	2025-03-16	0.056687642403628224	0.0032134888012816287	-2.0400017339940134e-05	0	0	12.0	1.0	0.9433106575963718	0.9999983
south	FGA	2025-04-01	-9	0	2025-03-23	0.07097435668934249	0.005037359307466014	-7.700002694612053e-06	0	0	11.0	1.0	0.9290249433106575	0.9999993
south	FGA	2025-04-01	-2	0	2025-03-30	0.050566593424036355	0.0025569803705117965	-1.8000002697187474e-06	0	0	6.0	1.0	0.9494331065759637	0.9999997
south	FGA	2025-04-01	5	0	2025-04-06	0.051500500240096114	0.00265230152498014	-14.172186102429393	0	0	7.0	0.8571428571428571	0.9484993997599039	0.9999999
south	FGA	2025-04-01	12	0	2025-04-13	0.08007196881152456	0.006411520189353762	-14.326336722256634	0	0	10.0	0.9	0.9199279711884755	0.99999994
south	FGA	2025-04-01	19	0	2025-04-20	0.10604599478555055	0.011245753010057013	-4.800000141473498e-07	0	0	8.0	1.0	0.8939539452144495	0.99999994
south	FGA	2025-04-01	26	0	2025-04-27	0.12588722462682045	0.01584759332424355	-27.323537917233374	0	1	17.0	0.8823529411764706	0.8741126753731796	0.9999999
south	FGA	2025-04-01	33	0	2025-05-04	0.12873461531500252	0.016572601180301683	-63.30531920758542	1	1	25.0	0.8	0.8712650246849974	0.99999964
south	FGA	2025-04-01	40	0	2025-05-11	0.15729984388643126	0.024743240886695644	-38.84051558697301	1	1	22.0	0.8181818181818182	0.8426935961135688	0.99999344
south	FGA	2025-04-01	47	0	2025-05-18	0.1861166010292884	0.034639389178695315	-29.564501037891713	1	1	36.0	0.8611111111111112	0.8136757389707115	0.99979234
south	FGA	2025-04-01	54	0	2025-05-25	0.18931849058511074	0.035841490877424664	-17.963475610084185	1	1	43.0	0.8372093023255814	0.8039518494148893	0.99327034
south	FGA	2025-04-01	61	0	2025-06-01	0.004076826773379838	1.662051654014666e-05	-3.688941631735492	1	1	50.0	0.7	0.8096122267733799	0.8055354
south	FGA	2025-04-01	68	0	2025-06-08	0.28553411510402726	0.08152973088823989	-14.154976510816102	1	1	64.0	0.796875	0.7855341151040273	0.5
south	FGA	2025-04-01	75	0	2025-06-15	0.2647820984503714	0.07010955965978216	-17.02927133354002	1	1	70.0	0.8142857142857143	0.7647820984503714	0.5
south	FGA	2025-04-01	82	0	2025-06-22	0.23803791240385963	0.05666204774158755	-29.055516322040514	1	1	106.0	0.839622641509434	0.7380379124038596	0.5
south	FGA	2025-04-01	89	0	2025-06-29	0.2181772852261593	0.047601327788656875	-8.870993228827977	1	1	137.0	0.6496350364963503	0.7181772852261593	0.5
south	FGA	2025-04-01	96	0	2025-07-06	0.18429899414863626	0.03396611924419907	-20.354690058226254	1	1	183.0	0.7158469945355191	0.6842989941486363	0.5
south	FGA	2025-04-01	103	0	2025-07-13	0.1420644732216213	0.020182314551736757	-12.930855128667005	1	1	220.0	0.65	0.6420644732216213	0.5
south	FGA	2025-04-01	110	0	2025-07-20	0.09284895393665338	0.008620928247130781	-4.805831594084111	1	1	246.0	0.5609756097560976	0.5928489539366534	0.5
