variant	country	date	freq	median_freq_nowcast	median_freq_forecast	model
9	tropics	2036-12-01	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-02	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-03	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-04	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-05	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-06	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-07	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-08	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-09	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-10	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-11	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-12	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-13	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-14	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-15	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-16	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-17	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-18	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-19	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-20	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-21	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-22	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-23	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-24	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-25	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-26	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-27	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-28	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-29	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-30	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2036-12-31	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-01	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-02	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-03	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-04	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-05	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-06	0.02564102564102564	0.02564102564102564		NAIVE
9	tropics	2037-01-07	0.02564102564102564	0.02564102564102564		NAIVE
