variant	country	date	freq	median_freq_nowcast	median_freq_forecast	model
21	north	2047-05-27	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-05-28	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-05-29	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-05-30	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-05-31	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-01	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-02	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-03	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-04	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-05	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-06	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-07	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-08	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-09	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-10	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-11	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-12	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-13	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-14	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-15	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-16	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-17	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-18	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-19	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-20	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-21	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-22	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-23	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-24	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-25	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-26	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-27	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-28	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-29	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-06-30	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-01	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-02	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-03	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-04	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-05	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-06	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-07	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-08	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-09	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-10	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-11	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-12	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-13	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-14	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-15	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-16	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-17	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-18	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-19	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-20	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-21	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-22	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-23	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-24	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-25	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-26	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-27	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-28	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-29	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-30	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-07-31	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-01	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-02	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-03	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-04	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-05	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-06	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-07	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-08	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-09	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-10	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-11	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-12	0.034482758620689655	0.034482758620689655		NAIVE
21	north	2047-08-13	0.034482758620689655	0.034482758620689655		NAIVE
