country	variant	week_start	year_week	sequences	date	variant_frequency	smoothed_sequences	variant_frequency_smoothed	cases	variant_incidence	variant_incidence_smoothed	growth_rate_r_data	median_r	model	analysis_date	abs_error
south	4	2028-09-25	2028-39	1.0	2028-09-25	0.07142857142857142	0.9523747747737624	0.06264248995940272								
south	4	2028-10-02	2028-40	0.0	2028-10-02	0.0	0.1590987309769375	0.052403316557931415	96.0	0.0	5.030718389561416			GARW	2029-10-01	
south	4	2028-10-09	2028-41	0.0	2028-10-09	0.0	-0.14657071206431915	0.04307940161376837	106.0	0.0	4.566416571059447			GARW	2029-10-01	0.01645116089931642
south	4	2028-10-16	2028-42	0.0	2028-10-16	0.0	-0.07504871266686505	0.03462767132270989	105.0	0.0	3.635905488884539			GARW	2029-10-01	0.03230353385478783
south	4	2028-10-23	2028-43	0.0	2028-10-23	0.0	0.2632495708524421	0.027094067675061576	105.0	0.0	2.8448771058814653			GARW	2029-10-01	0.03432285988610933
south	4	2028-10-30	2028-44	1.0	2028-10-30	0.058823529411764705	0.734462388939784	0.020519720777180554	105.0	6.176470588235294	2.1545706816039583		-0.0014961064	GARW	2029-10-01	0.0382079487547247
south	4	2028-11-06	2028-45	1.0	2028-11-06	0.08333333333333333	1.1109416270934995	0.014874810316385406	102.0	8.5	1.5172306522713115		-0.0021468252	GARW	2029-10-01	0.04795385340323047
south	4	2028-11-13	2028-46	1.0	2028-11-13	0.07692307692307693	1.1415925795749666	0.010120589786336596	97.0	7.461538461538462	0.9816972092746498		-0.002702877	GARW	2029-10-01	0.0594912791211742
south	4	2028-11-20	2028-47	1.0	2028-11-20	0.06666666666666667	0.7047904897860856	0.006218312680694579	81.0	5.4	0.5036833271362608		-0.0030895248	GARW	2029-10-01	0.09224407070353358
south	4	2028-11-27	2028-48	0.0	2028-11-27	0.0	0.19679039769084436	0.0031292324931198262	74.0	0.0	0.23156320449086715			GARW	2029-10-01	0.10751606742865162
south	4	2028-12-04	2028-49	0.0	2028-12-04	0.0	-0.002270033704257579	0.0008146027172728119	66.0	0.0	0.053763779340005584			GARW	2029-10-01	0.20478313167917708
south	4	2028-12-11	2028-50	0.0	2028-12-11	0.0	-0.044202891164400133	0.0	66.0	0.0	0.0			GARW	2029-10-01	
south	4	2028-12-18	2028-51	0.0	2028-12-18	0.0	-0.024809369071320794	0.0	59.0	0.0	0.0			GARW	2029-10-01	
south	4	2028-12-25	2028-52	0.0	2028-12-25	0.0	0.010508892813606266	0.0	52.0	0.0	0.0			GARW	2029-10-01	
south	4	2029-01-01	2029-00	0.0	2029-01-01	0.0	0.025421677997751697	0.0	45.0	0.0	0.0			GARW	2029-10-01	
south	4	2029-01-08	2029-01	0.0	2029-01-08	0.0	0.019884463063465255	0.0	35.0	0.0	0.0			GARW	2029-10-01	
south	4	2029-01-15	2029-02	0.0	2029-01-15	0.0	0.0029241478618416096	0.0010196992321862496	35.0	0.0	0.03568947312651874			GARW	2029-10-01	
south	4	2029-01-22	2029-03	0.0	2029-01-22	0.0	-0.016432367756024618	0.0030382026088107755	32.0	0.0	0.09722248348194482			GARW	2029-10-01	0.14569609770907369
south	4	2029-01-29	2029-04	0.0	2029-01-29	0.0	-0.02915818393903888	0.00552052736866896	30.0	0.0	0.1656158210600688			GARW	2029-10-01	0.07745987344705953
south	4	2029-02-05	2029-05	0.0	2029-02-05	0.0	-0.026226400836106493	0.008431657200742867	28.0	0.0	0.23608640162080027			GARW	2029-10-01	0.05027425505526768
south	4	2029-02-12	2029-06	0.0	2029-02-12	0.0	0.0013898814038670881	0.011738814068551196	26.0	0.0	0.3052091657823311			GARW	2029-10-01	0.03433621923208742
south	4	2029-02-19	2029-07	0.0	2029-02-19	0.0	0.04975980982394962	0.015383822213560846	25.0	0.0	0.3845955553390212			GARW	2029-10-01	0.028476557856506504
south	4	2029-02-26	2029-08	0.0	2029-02-26	0.0	0.06312152023510109	0.019337276547180978	25.0	0.0	0.4834319136795244			GARW	2029-10-01	0.025344200825640904
south	4	2029-03-05	2029-09	0.0	2029-03-05	0.0	-0.027244604359745378	0.02356040373096783	25.0	0.0	0.5890100932741957			GARW	2029-10-01	0.01785875035816279
south	4	2029-03-12	2029-10	0.0	2029-03-12	0.0	-0.16660736559903264	0.02801449287914739	27.0	0.0	0.7563913077369795			GARW	2029-10-01	0.021912477328909892
south	4	2029-03-19	2029-11	0.0	2029-03-19	0.0	0.19356769631329224	0.032660907965064274	28.0	0.0	0.9145054230217997			GARW	2029-10-01	0.009372715251069925
south	4	2029-03-26	2029-12	1.0	2029-03-26	0.16666666666666666	0.9011428228880631	0.037461090613815015	30.0	5.0	1.1238327184144505		0.0218697	GARW	2029-10-01	0.007575556355829929
south	4	2029-04-02	2029-13	0.0	2029-04-02	0.0	0.05193949228322907	0.04237656080997643	32.0	0.0	1.3560499459192457			GARW	2029-10-01	0.000637697535914996
south	4	2029-04-09	2029-14	0.0	2029-04-09	0.0	-0.05965531684726375	0.047368915529565174	36.0	0.0	1.7052809590643463			GARW	2029-10-01	0.0024012857744556172
south	4	2029-04-16	2029-15	0.0	2029-04-16	0.0	0.07110578245308541	0.052399825304633656	44.0	0.0	2.305592313403881			GARW	2029-10-01	0.008976153548811629
south	4	2029-04-23	2029-16	0.0	2029-04-23	0.0	-0.0606394132873176	0.0574310287277107	53.0	0.0	3.043844522568667			GARW	2029-10-01	0.0022000578046763516
south	4	2029-04-30	2029-17	0.0	2029-04-30	0.0	0.04776919118623302	0.06242432490163142	64.0	0.0	3.995156793704411			GARW	2029-10-01	0.0012214592965322235
south	4	2029-05-07	2029-18	2.0	2029-05-07	0.08695652173913043	1.9286458025184197	0.06734156383817518	81.0	7.043478260869565	5.454666670892189		0.0419724	GARW	2029-10-01	0.002511698034309909
south	4	2029-05-14	2029-19	2.0	2029-05-14	0.2222222222222222	2.136391397292887	0.0721446348063384	102.0	22.666666666666664	7.358752750246516		0.04357922	GARW	2029-10-01	0.0008050852964524499
south	4	2029-05-21	2029-20	2.0	2029-05-21	0.09090909090909091	1.8229115366512811	0.07679545262801289	134.0	12.181818181818182	10.290590652153728		0.044366837	GARW	2029-10-01	0.0035388049568713664
south	4	2029-05-28	2029-21	2.0	2029-05-28	0.058823529411764705	2.1400579517501166	0.08125594191531317	173.0	10.176470588235293	14.057277951349178		0.044549346	GARW	2029-10-01	9.270645754906603e-06
south	4	2029-06-04	2029-22	3.0	2029-06-04	0.06976744186046512	2.9244004133747232	0.0854880192397945	228.0	15.906976744186046	19.491268386673145		0.043970108	GARW	2029-10-01	0.002719366989885147
south	4	2029-06-11	2029-23	3.0	2029-06-11	0.058823529411764705	3.0430102386424798	0.0894535732193176	311.0	18.294117647058822	27.820061271207774		0.04298556	GARW	2029-10-01	0.00784169695179459
south	4	2029-06-18	2029-24	8.0	2029-06-18	0.09523809523809523	7.963141368431263	0.09311444250333523	426.0	40.57142857142857	39.666752506420806		0.04175353	GARW	2029-10-01	0.008925895651402012
south	4	2029-06-25	2029-25	16.0	2029-06-25	0.1322314049586777	16.03563863976359	0.09641072232306738	585.0	77.35537190082646	56.400272558994416	0.05028008894716101	0.039743185	GARW	2029-10-01	0.01053690394716101
south	4	2029-07-02	2029-26	25.0	2029-07-02	0.1592356687898089	24.976120995551515	0.09931247945116901	811.0	129.14012738853503	80.54242083489807	0.05090143163153523	0.03702259	GARW	2029-10-01	0.01387884163153523
south	4	2029-07-09	2029-27	24.0	2029-07-09	0.1085972850678733	24.00036960531969	0.10178754529447283	1110.0	120.54298642533936	112.98417527686485	0.04835196494122128	0.033367634	GARW	2029-10-01	0.014984330941221279
south	4	2029-07-16	2029-28	22.0	2029-07-16	0.08178438661710037	22.022533631087278	0.10379717334663927	1501.0	122.75836431226766	155.79955719330553	0.045903217739494524	0.029152155	GARW	2029-10-01	0.016751062739494525
